table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
11244,r031,All institutions -> Global Health Investment Corp.,All institutions,Global Health Investment Corp.,2,30,0,0,0,0,0,0,0,0,73000
11244,r032,All institutions -> H. Lee Moffitt Cancer Center and Research Institute,All institutions,H. Lee Moffitt Cancer Center and Research Institute,2,31,29186,29320,33552,30652,34307,43693,38567,49770,72678
11244,r033,All institutions -> Sanford Burnham Prebys Medical Discovery Institute,All institutions,Sanford Burnham Prebys Medical Discovery Institute,2,32,60668,45254,52269,58487,47832,52160,47198,58860,71288
11244,r034,All institutions -> Griffiss Institute Inc.,All institutions,Griffiss Institute Inc.,2,33,0,3628,902,0,0,1455,0,44319,69120
11244,r035,All institutions -> Allen Institute for Brain Science,All institutions,Allen Institute for Brain Science,2,34,6546,5737,4810,31547,23087,26806,36576,58136,66090
11244,r036,All institutions -> Nationwide Children's Hospital,All institutions,Nationwide Children's Hospital,2,35,29295,31189,30963,33082,50651,53492,44720,53228,64243
11244,r037,All institutions -> Public Health Institute,All institutions,Public Health Institute,2,36,10635,12192,12380,11722,9394,19716,20656,74653,62183
11244,r038,All institutions -> Northern California Institute for Research and Education,All institutions,Northern California Institute for Research and Education,2,37,38013,27454,26563,36021,26421,49962,41443,27601,55271
11244,r039,All institutions -> RAND Corp.,All institutions,RAND Corp.,2,38,148705,40912,165471,132211,49065,55903,43346,54949,51522
11244,r040,All institutions -> Health Research Inc.,All institutions,Health Research Inc.,2,39,29884,31617,29193,24890,34457,41436,36391,48340,48631
11244,r041,All institutions -> Wistar Institute of Anatomy and Biology,All institutions,Wistar Institute of Anatomy and Biology,2,40,27190,23437,34066,39347,28856,40221,33105,43507,47890
11244,r042,All institutions -> Benaroya Research Institute at Virginia Mason,All institutions,Benaroya Research Institute at Virginia Mason,2,41,0,0,0,0,0,0,46883,70277,47451
11244,r043,All institutions -> National Center for Defense Manufacturing and Machining,All institutions,National Center for Defense Manufacturing and Machining,2,42,0,0,0,32442,19389,27212,19329,99593,47323
11244,r044,"All institutions -> J. David Gladstone Institutes, The",All institutions,"J. David Gladstone Institutes, The",2,43,30488,26259,33098,33467,28470,45674,27523,45424,46713
11244,r045,All institutions -> La Jolla Institute for Immunology,All institutions,La Jolla Institute for Immunology,2,44,33052,30728,30948,30189,35966,44134,53692,52680,45267
11244,r046,"All institutions -> Children's National Medical Center, Nation's Children's Hospital",All institutions,"Children's National Medical Center, Nation's Children's Hospital",2,45,28697,27153,26252,31131,34578,49535,53064,50481,45016
11244,r047,All institutions -> Family Health International,All institutions,Family Health International,2,46,29972,26570,9201,41269,76955,42189,218364,107211,44661
11244,r048,All institutions -> ECOG-ACRIN Medical Research Foundation Inc.,All institutions,ECOG-ACRIN Medical Research Foundation Inc.,2,47,18660,21657,19760,27699,37797,35627,30097,24735,43867
11244,r049,All institutions -> McLean Hospital Corp.,All institutions,McLean Hospital Corp.,2,48,27287,25673,27566,24153,28440,51925,44097,47595,43446
11244,r050,All institutions -> Massachusetts Eye and Ear Infirmary,All institutions,Massachusetts Eye and Ear Infirmary,2,49,24229,20537,19945,25999,25562,27355,32500,36056,42561
11244,r051,All institutions -> National Academy of Sciences,All institutions,National Academy of Sciences,2,50,75101,68460,61871,64728,69117,67713,67861,62371,39304
11244,r052,All institutions -> MITRE Corp.,All institutions,MITRE Corp.,2,51,31100,12787,15950,13552,23560,25944,0,72332,37985
11244,r053,All institutions -> Rhode Island Hospital,All institutions,Rhode Island Hospital,2,52,24277,25808,28810,30041,29769,37503,37607,39098,37930
11244,r054,All institutions -> Draper Laboratory,All institutions,Draper Laboratory,2,53,39360,70368,67980,91201,58301,71221,87648,52304,37560
11244,r055,All institutions -> Bioindustrial Manufacturing and Design Ecosystem,All institutions,Bioindustrial Manufacturing and Design Ecosystem,2,54,0,0,0,0,0,0,0,87837,37383
11244,r056,All institutions -> Children's Hospital Los Angeles,All institutions,Children's Hospital Los Angeles,2,55,23289,22667,20885,21583,23785,28733,26336,34007,36868
11244,r057,All institutions -> American Institutes for Research,All institutions,American Institutes for Research,2,56,15114,3328,1302,11095,24261,21541,8145,32620,35377
11244,r058,All institutions -> National Jewish Health,All institutions,National Jewish Health,2,57,26013,35364,32603,35070,41062,42527,44304,46604,33643
11244,r059,All institutions -> Methodist Hospital Research Institute,All institutions,Methodist Hospital Research Institute,2,58,13942,11703,14133,15911,19648,18977,26752,24021,32881
11244,r060,All institutions -> Oklahoma Medical Research Foundation,All institutions,Oklahoma Medical Research Foundation,2,59,24691,22681,26181,24890,23783,22553,27473,27442,32731
11244,r061,All institutions -> Ann and Robert H. Lurie Children's Hospital of Chicago,All institutions,Ann and Robert H. Lurie Children's Hospital of Chicago,2,60,8075,7346,5115,6378,10859,16358,20463,25814,32329
11244,r062,All institutions -> American Type Culture Collection,All institutions,American Type Culture Collection,2,61,16992,18304,15970,16146,19571,19052,17199,32693,31600
11244,r063,"All institutions -> Feinstein Institute for Medical Research, The",All institutions,"Feinstein Institute for Medical Research, The",2,62,31740,21971,22765,20555,18630,20060,27639,27704,30656
11244,r064,All institutions -> Institute of Gas Technology,All institutions,Institute of Gas Technology,2,63,2389,6081,9416,4216,16233,75,23919,50992,30125
11244,r065,All institutions -> Henry Ford Health System,All institutions,Henry Ford Health System,2,64,15007,14656,16216,22710,29310,35427,33161,32499,29284
11244,r066,All institutions -> FlexTech Alliance Inc.,All institutions,FlexTech Alliance Inc.,2,65,0,14559,31113,25737,19927,26505,0,40931,28947
11244,r067,All institutions -> Texas Biomedical Research Institute,All institutions,Texas Biomedical Research Institute,2,66,30281,20420,27806,23102,28674,26041,26591,22536,28575
11244,r068,All institutions -> Hennepin Healthcare Research Institute,All institutions,Hennepin Healthcare Research Institute,2,67,11706,14796,14685,14227,15352,26035,21115,26280,27967
11244,r069,All institutions -> Banner Health System,All institutions,Banner Health System,2,68,5175,5251,2362,4630,9937,1459,10240,12740,26776
11244,r070,All institutions -> NRG Oncology Foundation Inc.,All institutions,NRG Oncology Foundation Inc.,2,69,30146,30388,22561,24929,24572,29798,31167,26635,26453
11244,r071,All institutions -> Logistics Management Institute,All institutions,Logistics Management Institute,2,70,3448,2330,2988,30507,33309,73441,1322,24293,26246
11244,r072,All institutions -> Electric Power Research Institute,All institutions,Electric Power Research Institute,2,71,1730,11589,8742,11694,11657,18113,29427,31889,24410
11244,r073,All institutions -> Institute for Cancer Research,All institutions,Institute for Cancer Research,2,72,27046,20778,21990,22014,25043,26365,26568,20055,24350
11244,r074,All institutions -> Albert B. Sabin Vaccine Institute,All institutions,Albert B. Sabin Vaccine Institute,2,73,0,0,0,0,0,20546,20060,0,23511
11244,r075,All institutions -> California Pacific Medical Center,All institutions,California Pacific Medical Center,2,74,7203,7749,7901,5768,28580,17960,26815,19593,23404
11244,r076,All institutions -> Marshfield Clinic,All institutions,Marshfield Clinic,2,75,4318,5429,3564,10416,18021,15799,15128,18183,22761
11244,r077,All institutions -> Inc. Research Institutions for Seismology,All institutions,Inc. Research Institutions for Seismology,2,76,39581,32293,31193,36260,26514,16016,21647,22468,22373
11244,r078,All institutions -> International AIDS Vaccine Initiative,All institutions,International AIDS Vaccine Initiative,2,77,1487,0,4696,4808,6933,9860,3458,3464,21827
11244,r079,All institutions -> Bay Area Environmental Research Institute,All institutions,Bay Area Environmental Research Institute,2,78,14237,15337,20240,17052,15372,17365,19502,20758,21733
11244,r080,All institutions -> Critical Path Institute,All institutions,Critical Path Institute,2,79,2100,2800,2800,4900,3170,11195,14376,14908,21448
11244,r081,All institutions -> Joslin Diabetes Center,All institutions,Joslin Diabetes Center,2,80,12732,11871,22085,22386,13437,12796,13986,16834,21013
11244,r082,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,81,4336,6270,8048,8176,8717,16194,14757,19050,21009
11244,r083,"All institutions -> Buck Institute for Research on Aging, The",All institutions,"Buck Institute for Research on Aging, The",2,82,8344,8621,8883,18765,19818,15399,17869,21999,20974
11244,r084,All institutions -> Parallax Advanced Research Corp.,All institutions,Parallax Advanced Research Corp.,2,83,0,0,0,0,0,0,8958,11462,20205
11244,r085,All institutions -> SRCCO Inc.,All institutions,SRCCO Inc.,2,84,0,0,0,0,0,0,0,18434,19991
11244,r086,All institutions -> National Bureau of Economic Research Inc.,All institutions,National Bureau of Economic Research Inc.,2,85,23203,25650,23294,20587,20789,20928,19185,18271,19707
11244,r087,All institutions -> Tufts Medical Center,All institutions,Tufts Medical Center,2,86,27032,22509,19487,17729,19999,18211,17624,27601,19573
11244,r088,All institutions -> Harvard Pilgrim Health Care Inc.,All institutions,Harvard Pilgrim Health Care Inc.,2,87,8871,7075,19524,14832,11905,13051,17626,20937,19091
11244,r089,All institutions -> Father Flanagan's Boys' Home,All institutions,Father Flanagan's Boys' Home,2,88,6702,6188,7429,9097,7885,7564,6723,11145,18986
11244,r090,All institutions -> Kennedy Krieger Institute,All institutions,Kennedy Krieger Institute,2,89,12977,15247,18001,16805,17708,19702,17917,19217,18788
11244,r091,All institutions -> Monterey Bay Aquarium Research Institute,All institutions,Monterey Bay Aquarium Research Institute,2,90,2732,2107,1679,1071,2124,1762,1039,22580,18627
11244,r092,All institutions -> Versiti Wisconsin Inc.,All institutions,Versiti Wisconsin Inc.,2,91,8226,8410,8939,9731,10305,14632,12343,18750,17874
11244,r093,All institutions -> Rehabilitation Institute of Chicago,All institutions,Rehabilitation Institute of Chicago,2,92,8021,8466,8838,6193,4522,11654,13222,8490,17871
11244,r094,"All institutions -> Miriam Hospital, The",All institutions,"Miriam Hospital, The",2,93,15786,10762,10227,9437,13824,14685,17056,17604,17534
11244,r095,"All institutions -> National Opinion Research Center, Chicago",All institutions,"National Opinion Research Center, Chicago",2,94,17486,11721,12743,9020,7866,12784,14449,24197,17214
11244,r096,All institutions -> Florida Institute for Human and Machine Cognition,All institutions,Florida Institute for Human and Machine Cognition,2,95,6239,2336,7078,7175,4269,3617,9480,16407,16448
11244,r097,All institutions -> National Institute of Aerospace Associates,All institutions,National Institute of Aerospace Associates,2,96,16819,16566,18661,29311,22916,16931,17917,21863,16282
11244,r098,All institutions -> Schepens Eye Research Institute,All institutions,Schepens Eye Research Institute,2,97,11613,11252,9990,9724,13143,13318,11927,19200,16216
11244,r099,All institutions -> Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,All institutions,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,2,98,7778,7165,7967,9141,9780,12863,16101,12836,16093
11244,r100,All institutions -> Jhpiego Corp.,All institutions,Jhpiego Corp.,2,99,0,0,0,0,697,205,0,325,16040
11244,r101,All institutions -> Jaeb Center for Health Research,All institutions,Jaeb Center for Health Research,2,100,12056,11316,9824,9472,13357,15308,16635,18530,15902
11244,r102,All institutions -> All other institutions,All institutions,All other institutions,2,-,1630813,1549288,1572210,1477116,1458684,1611331,1482544,2026079,1587849
