table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total_employment,field_total_r_d_employment,field_researchersa_total,field_researchersa_with_phd,field_r_d_technicians_and_equivalent_staff,field_other_r_d_supporting_staff
8843,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['756', '&nbsp;']","['177', '&nbsp;']","['159', '&nbsp;']","['13', 'i']","['11', '&nbsp;']","['6', '&nbsp;']"
8843,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['896', '&nbsp;']","['96', '&nbsp;']","['78', '&nbsp;']","['8', 'i']","['14', '&nbsp;']","['5', '&nbsp;']"
8843,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['110', '&nbsp;']","['10', '&nbsp;']","['8', '&nbsp;']","['1', 'i']","['2', '&nbsp;']","['*', 'i']"
8843,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['386', '&nbsp;']","['40', '&nbsp;']","['34', '&nbsp;']","['3', 'i']","['4', '&nbsp;']","['2', '&nbsp;']"
8843,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['401', '&nbsp;']","['46', '&nbsp;']","['36', '&nbsp;']","['4', '&nbsp;']","['7', '&nbsp;']","['2', '&nbsp;']"
8843,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['692', '&nbsp;']","['111', '&nbsp;']","['88', '&nbsp;']","['7', 'i']","['9', 'i']","['13', '&nbsp;']"
8843,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['713', '&nbsp;']","['51', 'i']","['37', 'i']","['1', 'i']","['9', '&nbsp;']","['5', '&nbsp;']"
8843,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['2,731', '&nbsp;']","['234', '&nbsp;']","['174', '&nbsp;']","['9', '&nbsp;']","['40', '&nbsp;']","['20', '&nbsp;']"
8843,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['1,728', '&nbsp;']","['151', '&nbsp;']","['117', '&nbsp;']","['6', '&nbsp;']","['23', '&nbsp;']","['11', '&nbsp;']"
8843,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['785', '&nbsp;']","['69', '&nbsp;']","['49', '&nbsp;']","['3', '&nbsp;']","['14', '&nbsp;']","['6', '&nbsp;']"
8843,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['752', '&nbsp;']","['61', '&nbsp;']","['44', '&nbsp;']","['3', '&nbsp;']","['12', '&nbsp;']","['5', '&nbsp;']"
8843,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['33', '&nbsp;']","['8', '&nbsp;']","['5', '&nbsp;']","['*', 'i']","['2', '&nbsp;']","['1', '&nbsp;']"
8843,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['2', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']"
8843,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['216', '&nbsp;']","['14', '&nbsp;']","['8', '&nbsp;']","['*', 'i']","['3', '&nbsp;']","['3', '&nbsp;']"
8843,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['195', '&nbsp;']","['5', '&nbsp;']","['2', '&nbsp;']","['*', '&nbsp;']","['2', '&nbsp;']","['1', '&nbsp;']"
8843,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['1,678', '&nbsp;']","['117', '&nbsp;']","['75', '&nbsp;']","['6', '&nbsp;']","['32', '&nbsp;']","['10', '&nbsp;']"
8843,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['1,247', '&nbsp;']","['94', '&nbsp;']","['60', '&nbsp;']","['5', '&nbsp;']","['26', '&nbsp;']","['8', '&nbsp;']"
8843,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['431', '&nbsp;']","['23', '&nbsp;']","['14', 'i']","['1', 'i']","['6', '&nbsp;']","['3', '&nbsp;']"
8843,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['15,632', '&nbsp;']","['1,390', '&nbsp;']","['899', '&nbsp;']","['56', 'i']","['384', '&nbsp;']","['107', '&nbsp;']"
8843,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['222', '&nbsp;']","['9', 'i']","['3 - 6', 'i']","['1', 'i']","['1 - 4', 'i']","['1', 'i']"
8843,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['349', '&nbsp;']","['0 - 20', '&nbsp;']","['1', '&nbsp;']","['*', '&nbsp;']","['0 - 20', '&nbsp;']","['0 - 13', '&nbsp;']"
8843,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['448', 'i']","['13', '&nbsp;']","['6', '&nbsp;']","['*', 'i']","['5', '&nbsp;']","['2', '&nbsp;']"
8843,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['58 - 4,716', '&nbsp;']","['58 - 147', '&nbsp;']","['40 - 105', '&nbsp;']","['*', '&nbsp;']","['13 - 55', '&nbsp;']","['2 - 14', '&nbsp;']"
8843,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['1,335', '&nbsp;']","['13', '&nbsp;']","['11', '&nbsp;']","['*', 'i']","['1', 'i']","['1', 'i']"
8843,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['3,224', '&nbsp;']","['626', '&nbsp;']","['464', '&nbsp;']","['30', 'i']","['121', '&nbsp;']","['41', '&nbsp;']"
8843,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['739', '&nbsp;']","['188', '&nbsp;']","['147', '&nbsp;']","['9', 'i']","['29', '&nbsp;']","['12', '&nbsp;']"
8843,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['6', '&nbsp;']","['1', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', 'i']"
8843,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['733', '&nbsp;']","['187', '&nbsp;']","['146', '&nbsp;']","['9', 'i']","['29', '&nbsp;']","['12', '&nbsp;']"
8843,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['638', '&nbsp;']","['23', '&nbsp;']","['10', 'i']","['1', 'i']","['12', 'i']","['*', '&nbsp;']"
8843,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['1,297', '&nbsp;']","['271', '&nbsp;']","['191', '&nbsp;']","['5', 'i']","['54', '&nbsp;']","['25', '&nbsp;']"
8843,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['550', '&nbsp;']","['146', '&nbsp;']","['116', '&nbsp;']","['14', '&nbsp;']","['26', '&nbsp;']","['4', '&nbsp;']"
8843,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['2,153', '&nbsp;']","['88', '&nbsp;']","['50', '&nbsp;']","['1', 'i']","['30', '&nbsp;']","['9', 'i']"
8843,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['33', '&nbsp;']","['6', '&nbsp;']","['5', '&nbsp;']","['*', '&nbsp;']","['1', 'i']","['*', '&nbsp;']"
8843,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['2', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', 'i']"
8843,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['31', '&nbsp;']","['5', '&nbsp;']","['5', '&nbsp;']","['*', '&nbsp;']","['1', 'i']","['*', '&nbsp;']"
8843,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['2,403', '&nbsp;']","['443', '&nbsp;']","['242', '&nbsp;']","['23', 'i']","['162', 'i']","['40', '&nbsp;']"
8843,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['354', '&nbsp;']","['56', '&nbsp;']","['36', '&nbsp;']","['2', '&nbsp;']","['16', '&nbsp;']","['5', '&nbsp;']"
8843,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['977', '&nbsp;']","['136', '&nbsp;']","['101', '&nbsp;']","['4', 'i']","['25', '&nbsp;']","['10', '&nbsp;']"
8843,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['397', '&nbsp;']","['203', '&nbsp;']","['80', '&nbsp;']","['14', 'i']","['101', 'i']","['21', 'i']"
8843,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['2', 'i']","['1', 'i']","['1', 'i']","['*', 'i']","['*', 'i']","['*', 'i']"
8843,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['128', '&nbsp;']","['62', '&nbsp;']","['28', '&nbsp;']","['4', '&nbsp;']","['34', '&nbsp;']","['1', '&nbsp;']"
8843,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['259', '&nbsp;']","['133', 'i']","['48', '&nbsp;']","['9', 'i']","['67', 'i']","['17', 'i']"
8843,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['8', '&nbsp;']","['7', '&nbsp;']","['3', '&nbsp;']","['1', '&nbsp;']","['1', '&nbsp;']","['3', '&nbsp;']"
8843,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['675', '&nbsp;']","['49', '&nbsp;']","['25', '&nbsp;']","['2', 'i']","['20', '&nbsp;']","['4', '&nbsp;']"
8843,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['715', '&nbsp;']","['8', '&nbsp;']","['4', '&nbsp;']","['1', 'i']","['2', '&nbsp;']","['2', '&nbsp;']"
8843,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['39 - 4,697', '&nbsp;']","['39 - 110', '&nbsp;']","['8 - 76', '&nbsp;']","['*', 'i']","['0 - 51', '&nbsp;']","['0 - 13', '&nbsp;']"
8843,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['33,086', '&nbsp;']","['2,847', '&nbsp;']","['1,924', '&nbsp;']","['163', '&nbsp;']","['658', '&nbsp;']","['265', '&nbsp;']"
8843,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8843,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>b</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>b</sup>,,,3,–,"['87', '&nbsp;']","['36', '&nbsp;']","['24', '&nbsp;']","['4', '&nbsp;']","['10', '&nbsp;']","['3', '&nbsp;']"
8843,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['380', '&nbsp;']","['102', '&nbsp;']","['59', '&nbsp;']","['8', '&nbsp;']","['33', '&nbsp;']","['10', '&nbsp;']"
8843,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8843,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['446', '&nbsp;']","['102', '&nbsp;']","['57', '&nbsp;']","['6', '&nbsp;']","['36', '&nbsp;']","['9', '&nbsp;']"
8843,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['1,029', '&nbsp;']","['165', '&nbsp;']","['96', '&nbsp;']","['9', '&nbsp;']","['49', '&nbsp;']","['19', '&nbsp;']"
8843,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8843,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['990', '&nbsp;']","['135', '&nbsp;']","['94', '&nbsp;']","['7', '&nbsp;']","['30', '&nbsp;']","['11', '&nbsp;']"
8843,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['1,304', '&nbsp;']","['135', '&nbsp;']","['89', '&nbsp;']","['6', '&nbsp;']","['33', '&nbsp;']","['13', '&nbsp;']"
8843,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['4,727', '&nbsp;']","['484', '&nbsp;']","['335', '&nbsp;']","['26', 'i']","['102', '&nbsp;']","['47', '&nbsp;']"
8843,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['3,095', '&nbsp;']","['265', '&nbsp;']","['176', '&nbsp;']","['18', '&nbsp;']","['55', '&nbsp;']","['33', '&nbsp;']"
8843,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['6,115', '&nbsp;']","['494', '&nbsp;']","['292', '&nbsp;']","['28', '&nbsp;']","['147', 'i']","['55', '&nbsp;']"
8843,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['14,912', '&nbsp;']","['928', '&nbsp;']","['702', '&nbsp;']","['50', 'i']","['163', '&nbsp;']","['64', '&nbsp;']"
