table_id,row_id,_b_citizenship_ethnicity_race_and_field_b_full_path,_b_citizenship_ethnicity_race_and_field_b_level_1,_b_citizenship_ethnicity_race_and_field_b_level_2,_b_citizenship_ethnicity_race_and_field_b_level_3,_b_citizenship_ethnicity_race_and_field_b_level_4,_b_citizenship_ethnicity_race_and_field_b_level_5,_b_citizenship_ethnicity_race_and_field_b_level_6,_b_citizenship_ethnicity_race_and_field_b_hierarchy_depth,field_graduate_students_all_graduate_students_total_number,field_graduate_students_all_graduate_students_percent_female,field_graduate_students_master_s_total_number,field_graduate_students_master_s_percent_female,field_graduate_students_doctoral_total_number,field_graduate_students_doctoral_percent_female,field_postdoctoral_appointees_total_number,field_postdoctoral_appointees_percent_female,field_doctorate_holding_nonfaculty_researchers_total_number,field_doctorate_holding_nonfaculty_researchers_percent_female
6077,r038,"All surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering -> U.S. citizens and permanent residents<sup>a</sup>",All surveyed fields,Engineering,"Biological, biomedical, and biosystems engineering",U.S. citizens and permanent residents<sup>a</sup>,,,4,8890,45.4,3303,46.2,5587,44.9,726,39.8,na,na
6077,r039,"All surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino",All surveyed fields,Engineering,"Biological, biomedical, and biosystems engineering",U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,956,47.3,383,50.1,573,45.4,39,46.2,na,na
6077,r040,"All surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino",All surveyed fields,Engineering,"Biological, biomedical, and biosystems engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
6077,r041,"All surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native",All surveyed fields,Engineering,"Biological, biomedical, and biosystems engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,22,68.2,7,42.9,15,80.0,3,66.7,na,na
6077,r042,"All surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian",All surveyed fields,Engineering,"Biological, biomedical, and biosystems engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,1690,46.0,688,47.4,1002,45.1,201,39.8,na,na
6077,r043,"All surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American",All surveyed fields,Engineering,"Biological, biomedical, and biosystems engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,450,51.6,188,52.1,262,51.1,30,46.7,na,na
6077,r044,"All surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander",All surveyed fields,Engineering,"Biological, biomedical, and biosystems engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,14,35.7,4,0.0,10,50.0,0,-,na,na
6077,r045,"All surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White",All surveyed fields,Engineering,"Biological, biomedical, and biosystems engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,4953,43.9,1713,44.0,3240,43.8,386,38.9,na,na
6077,r046,"All surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race",All surveyed fields,Engineering,"Biological, biomedical, and biosystems engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,399,50.9,153,47.1,246,53.3,17,64.7,na,na
6077,r047,"All surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race",All surveyed fields,Engineering,"Biological, biomedical, and biosystems engineering",U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,406,44.1,167,48.5,239,41.0,50,28.0,na,na
6077,r048,"All surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering -> Temporary visa holders",All surveyed fields,Engineering,"Biological, biomedical, and biosystems engineering",Temporary visa holders,,,4,3885,44.2,1233,49.2,2652,41.9,970,32.8,na,na
6077,r049,"All surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering",All surveyed fields,Engineering,"Chemical, petroleum, and chemical-related engineering",,,,3,10554,31.8,2942,30.7,7612,32.3,1157,27.7,330,26.4
6077,r050,"All surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering -> U.S. citizens and permanent residents<sup>a</sup>",All surveyed fields,Engineering,"Chemical, petroleum, and chemical-related engineering",U.S. citizens and permanent residents<sup>a</sup>,,,4,5285,32.2,1676,32.0,3609,32.3,358,33.5,na,na
6077,r051,"All surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino",All surveyed fields,Engineering,"Chemical, petroleum, and chemical-related engineering",U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,506,33.6,199,28.6,307,36.8,20,40.0,na,na
6077,r052,"All surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino",All surveyed fields,Engineering,"Chemical, petroleum, and chemical-related engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
6077,r053,"All surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native",All surveyed fields,Engineering,"Chemical, petroleum, and chemical-related engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,16,31.3,4,25.0,12,33.3,1,100.0,na,na
6077,r054,"All surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian",All surveyed fields,Engineering,"Chemical, petroleum, and chemical-related engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,821,36.5,261,36.8,560,36.4,76,25.0,na,na
6077,r055,"All surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American",All surveyed fields,Engineering,"Chemical, petroleum, and chemical-related engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,255,41.2,112,42.9,143,39.9,7,71.4,na,na
6077,r056,"All surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander",All surveyed fields,Engineering,"Chemical, petroleum, and chemical-related engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,4,25.0,1,0.0,3,33.3,1,0.0,na,na
6077,r057,"All surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White",All surveyed fields,Engineering,"Chemical, petroleum, and chemical-related engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,3281,30.2,952,30.1,2329,30.2,209,34.4,na,na
6077,r058,"All surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race",All surveyed fields,Engineering,"Chemical, petroleum, and chemical-related engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,205,31.7,69,29.0,136,33.1,10,40.0,na,na
6077,r059,"All surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race",All surveyed fields,Engineering,"Chemical, petroleum, and chemical-related engineering",U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,197,34.0,78,34.6,119,33.6,34,32.4,na,na
6077,r060,"All surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering -> Temporary visa holders",All surveyed fields,Engineering,"Chemical, petroleum, and chemical-related engineering",Temporary visa holders,,,4,5269,31.4,1266,29.1,4003,32.2,799,25.2,na,na
6077,r061,"All surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields",All surveyed fields,Engineering,"Civil, environmental, transportation and related engineering fields",,,,3,18304,34.8,10819,35.3,7485,34.1,1006,28.1,488,24.2
6077,r062,"All surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup>",All surveyed fields,Engineering,"Civil, environmental, transportation and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,,,4,9801,38.2,7339,36.5,2462,43.3,339,33.3,na,na
6077,r063,"All surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino",All surveyed fields,Engineering,"Civil, environmental, transportation and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,1391,39.0,1103,36.6,288,47.9,19,31.6,na,na
6077,r064,"All surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino",All surveyed fields,Engineering,"Civil, environmental, transportation and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
6077,r065,"All surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native",All surveyed fields,Engineering,"Civil, environmental, transportation and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,46,43.5,36,50.0,10,20.0,1,0.0,na,na
6077,r066,"All surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian",All surveyed fields,Engineering,"Civil, environmental, transportation and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,1060,40.5,817,38.9,243,45.7,76,36.8,na,na
6077,r067,"All surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American",All surveyed fields,Engineering,"Civil, environmental, transportation and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,509,35.8,347,34.6,162,38.3,5,40.0,na,na
6077,r068,"All surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander",All surveyed fields,Engineering,"Civil, environmental, transportation and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,17,29.4,14,28.6,3,33.3,2,0.0,na,na
6077,r069,"All surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White",All surveyed fields,Engineering,"Civil, environmental, transportation and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,5962,37.7,4413,36.0,1549,42.5,189,33.9,na,na
6077,r070,"All surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race",All surveyed fields,Engineering,"Civil, environmental, transportation and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,347,44.4,261,42.9,86,48.8,9,22.2,na,na
6077,r071,"All surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race",All surveyed fields,Engineering,"Civil, environmental, transportation and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,469,35.8,348,33.0,121,43.8,38,28.9,na,na
6077,r072,"All surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields -> Temporary visa holders",All surveyed fields,Engineering,"Civil, environmental, transportation and related engineering fields",Temporary visa holders,,,4,8503,30.9,3480,32.7,5023,29.6,667,25.5,na,na
6077,r073,"All surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering",All surveyed fields,Engineering,"Electrical, electronics, communications and computer engineering",,,,3,43032,21.9,25312,23.3,17720,19.8,1302,16.7,706,16.1
6077,r074,"All surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering -> U.S. citizens and permanent residents<sup>a</sup>",All surveyed fields,Engineering,"Electrical, electronics, communications and computer engineering",U.S. citizens and permanent residents<sup>a</sup>,,,4,17078,17.2,11749,16.8,5329,17.9,360,19.4,na,na
6077,r075,"All surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino",All surveyed fields,Engineering,"Electrical, electronics, communications and computer engineering",U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,1918,15.6,1460,16.0,458,14.4,22,13.6,na,na
6077,r076,"All surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino",All surveyed fields,Engineering,"Electrical, electronics, communications and computer engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
6077,r077,"All surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native",All surveyed fields,Engineering,"Electrical, electronics, communications and computer engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,35,31.4,28,35.7,7,14.3,0,-,na,na
6077,r078,"All surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian",All surveyed fields,Engineering,"Electrical, electronics, communications and computer engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,3302,22.7,2346,21.9,956,24.8,108,13.0,na,na
6077,r079,"All surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American",All surveyed fields,Engineering,"Electrical, electronics, communications and computer engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,974,19.7,674,18.4,300,22.7,6,16.7,na,na
6077,r080,"All surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander",All surveyed fields,Engineering,"Electrical, electronics, communications and computer engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,8,12.5,7,14.3,1,0.0,0,-,na,na
6077,r081,"All surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White",All surveyed fields,Engineering,"Electrical, electronics, communications and computer engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,9316,14.6,6217,14.4,3099,14.9,167,20.4,na,na
6077,r082,"All surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race",All surveyed fields,Engineering,"Electrical, electronics, communications and computer engineering",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,595,21.0,434,19.1,161,26.1,6,16.7,na,na
