table_id,row_id,time_period,longer_term_trends_level_1,longer_term_trends_level_2,longer_term_trends_hierarchy_depth,value
8112,r064,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2014–15,2,4.2
8112,r065,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2015–16,2,4.2
8112,r066,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2016–17,2,4.6
8112,r067,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2017–18,2,6.1
8112,r068,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2018–19,2,6.3
8112,r069,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2019–20a,2,4.1
8112,r070,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2020–21b,2,5.5
8112,r071,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Longer term trends,1990–2000,2,NA
8112,r072,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Longer term trends,2000–10,2,NA
8112,r073,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Longer term trends,2010–20,2,-0.1
8112,r074,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2010–11,2,0.4
8112,r075,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2011–12,2,-4.2
8112,r076,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2012–13,2,-6.8
8112,r077,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2013–14,2,-5.9
8112,r078,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2014–15,2,2.0
8112,r079,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2015–16,2,4.3
8112,r080,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2016–17,2,1.9
8112,r081,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2017–18,2,1.7
8112,r082,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2018–19,2,4.9
8112,r083,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2019–20a,2,1.2
8112,r084,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2020–21b,2,-1.3
8112,r085,"Total R&D, all performers -> Higher education",Longer term trends,1990–2000,2,5.9
8112,r086,"Total R&D, all performers -> Higher education",Longer term trends,2000–10,2,6.9
8112,r087,"Total R&D, all performers -> Higher education",Longer term trends,2010–20,2,3.4
8112,r088,"Total R&D, all performers -> Higher education",Most recent years,2010–11,2,3.4
8112,r089,"Total R&D, all performers -> Higher education",Most recent years,2011–12,2,1.3
8112,r090,"Total R&D, all performers -> Higher education",Most recent years,2012–13,2,1.1
8112,r091,"Total R&D, all performers -> Higher education",Most recent years,2013–14,2,1.3
8112,r092,"Total R&D, all performers -> Higher education",Most recent years,2014–15,2,3.7
8112,r093,"Total R&D, all performers -> Higher education",Most recent years,2015–16,2,4.9
8112,r094,"Total R&D, all performers -> Higher education",Most recent years,2016–17,2,4.9
8112,r095,"Total R&D, all performers -> Higher education",Most recent years,2017–18,2,5.3
8112,r096,"Total R&D, all performers -> Higher education",Most recent years,2018–19,2,4.4
8112,r097,"Total R&D, all performers -> Higher education",Most recent years,2019–20a,2,3.4
8112,r098,"Total R&D, all performers -> Higher education",Most recent years,2020–21b,2,3.9
8112,r099,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Longer term trends,1990–2000,2,8.8
8112,r100,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Longer term trends,2000–10,2,6.6
8112,r101,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Longer term trends,2010–20,2,4.5
8112,r102,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2010–11,2,-1.3
8112,r103,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2011–12,2,-0.3
8112,r104,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2012–13,2,4.1
8112,r105,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2013–14,2,6.1
8112,r106,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2014–15,2,5.0
8112,r107,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2015–16,2,9.6
8112,r108,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2016–17,2,4.9
8112,r109,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2017–18,2,5.3
8112,r110,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2018–19,2,5.7
8112,r111,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2019–20a,2,6.1
8112,r112,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2020–21b,2,5.5
8112,r113,Gross domestic product,Longer term trends,1990–2000,2,5.6
8112,r114,Gross domestic product,Longer term trends,2000–10,2,3.9
8112,r115,Gross domestic product,Longer term trends,2010–20,2,3.4
8112,r116,Gross domestic product,Most recent years,2010–11,2,3.7
8112,r117,Gross domestic product,Most recent years,2011–12,2,4.2
8112,r118,Gross domestic product,Most recent years,2012–13,2,3.6
8112,r119,Gross domestic product,Most recent years,2013–14,2,4.2
8112,r120,Gross domestic product,Most recent years,2014–15,2,3.7
8112,r121,Gross domestic product,Most recent years,2015–16,2,2.7
8112,r122,Gross domestic product,Most recent years,2016–17,2,4.2
8112,r123,Gross domestic product,Most recent years,2017–18,2,5.4
8112,r124,Gross domestic product,Most recent years,2018–19,2,4.1
8112,r125,Gross domestic product,Most recent years,2019–20a,2,-1.5
8112,r126,Gross domestic product,Most recent years,2020–21b,2,10.7
8112,r127,"Total R&D, all performers",Longer term trends,1990–2000,2,3.7
8112,r128,"Total R&D, all performers",Longer term trends,2000–10,2,2.1
8112,r129,"Total R&D, all performers",Longer term trends,2010–20,2,4.1
8112,r130,"Total R&D, all performers",Most recent years,2010–11,2,2.7
8112,r131,"Total R&D, all performers",Most recent years,2011–12,2,-0.1
8112,r132,"Total R&D, all performers",Most recent years,2012–13,2,2.9
8112,r133,"Total R&D, all performers",Most recent years,2013–14,2,2.9
8112,r134,"Total R&D, all performers",Most recent years,2014–15,2,2.9
8112,r135,"Total R&D, all performers",Most recent years,2015–16,2,4.5
8112,r136,"Total R&D, all performers",Most recent years,2016–17,2,4.2
8112,r137,"Total R&D, all performers",Most recent years,2017–18,2,6.6
8112,r138,"Total R&D, all performers",Most recent years,2018–19,2,8.3
8112,r139,"Total R&D, all performers",Most recent years,2019–20a,2,6.2
8112,r140,"Total R&D, all performers",Most recent years,2020–21b,2,5.7
8112,r141,"Total R&D, all performers -> Business",Longer term trends,1990–2000,2,4.3
8112,r142,"Total R&D, all performers -> Business",Longer term trends,2000–10,2,1.2
8112,r143,"Total R&D, all performers -> Business",Longer term trends,2010–20,2,5.1
8112,r144,"Total R&D, all performers -> Business",Most recent years,2010–11,2,3.3
8112,r145,"Total R&D, all performers -> Business",Most recent years,2011–12,2,0.9
8112,r146,"Total R&D, all performers -> Business",Most recent years,2012–13,2,4.9
8112,r147,"Total R&D, all performers -> Business",Most recent years,2013–14,2,3.7
8112,r148,"Total R&D, all performers -> Business",Most recent years,2014–15,2,3.4
8112,r149,"Total R&D, all performers -> Business",Most recent years,2015–16,2,5.6
8112,r150,"Total R&D, all performers -> Business",Most recent years,2016–17,2,4.9
8112,r151,"Total R&D, all performers -> Business",Most recent years,2017–18,2,7.2
8112,r152,"Total R&D, all performers -> Business",Most recent years,2018–19,2,9.8
8112,r153,"Total R&D, all performers -> Business",Most recent years,2019–20a,2,7.6
8112,r154,"Total R&D, all performers -> Business",Most recent years,2020–21b,2,7.9
8112,r155,"Total R&D, all performers -> Federal government",Longer term trends,1990–2000,2,-0.1
8112,r156,"Total R&D, all performers -> Federal government",Longer term trends,2000–10,2,3.8
8112,r157,"Total R&D, all performers -> Federal government",Longer term trends,2010–20,2,0.7
8112,r158,"Total R&D, all performers -> Federal government",Most recent years,2010–11,2,3.2
8112,r159,"Total R&D, all performers -> Federal government",Most recent years,2011–12,2,-4.4
8112,r160,"Total R&D, all performers -> Federal government",Most recent years,2012–13,2,-3.7
8112,r161,"Total R&D, all performers -> Federal government",Most recent years,2013–14,2,1.2
8112,r162,"Total R&D, all performers -> Federal government",Most recent years,2014–15,2,-0.7
8112,r163,"Total R&D, all performers -> Federal government",Most recent years,2015–16,2,-4.1
8112,r164,"Total R&D, all performers -> Federal government",Most recent years,2016–17,2,0.8
8112,r165,"Total R&D, all performers -> Federal government",Most recent years,2017–18,2,8.4
8112,r166,"Total R&D, all performers -> Federal government",Most recent years,2018–19,2,5.7
8112,r167,"Total R&D, all performers -> Federal government",Most recent years,2019–20a,2,1.0
8112,r168,"Total R&D, all performers -> Federal government",Most recent years,2020–21b,2,-2.9
8112,r169,"Total R&D, all performers -> Federal government -> Federal intramural",Longer term trends,1990–2000,2,0.0
8112,r170,"Total R&D, all performers -> Federal government -> Federal intramural",Longer term trends,2000–10,2,3.0
8112,r171,"Total R&D, all performers -> Federal government -> Federal intramural",Longer term trends,2010–20,2,0.7
8112,r172,"Total R&D, all performers -> Federal government -> Federal intramural",Most recent years,2010–11,2,7.1
8112,r173,"Total R&D, all performers -> Federal government -> Federal intramural",Most recent years,2011–12,2,-4.5
8112,r174,"Total R&D, all performers -> Federal government -> Federal intramural",Most recent years,2012–13,2,-3.5
8112,r175,"Total R&D, all performers -> Federal government -> Federal intramural",Most recent years,2013–14,2,2.2
8112,r176,"Total R&D, all performers -> Federal government -> Federal intramural",Most recent years,2014–15,2,-2.7
8112,r177,"Total R&D, all performers -> Federal government -> Federal intramural",Most recent years,2015–16,2,-8.0
8112,r178,"Total R&D, all performers -> Federal government -> Federal intramural",Most recent years,2016–17,2,-0.4
8112,r179,"Total R&D, all performers -> Federal government -> Federal intramural",Most recent years,2017–18,2,11.5
8112,r180,"Total R&D, all performers -> Federal government -> Federal intramural",Most recent years,2018–19,2,6.5
8112,r181,"Total R&D, all performers -> Federal government -> Federal intramural",Most recent years,2019–20a,2,-0.0
8112,r182,"Total R&D, all performers -> Federal government -> Federal intramural",Most recent years,2020–21b,2,-5.1
8112,r183,"Total R&D, all performers -> Federal government -> FFRDCs",Longer term trends,1990–2000,2,-0.4
8112,r184,"Total R&D, all performers -> Federal government -> FFRDCs",Longer term trends,2000–10,2,5.1
8112,r185,"Total R&D, all performers -> Federal government -> FFRDCs",Longer term trends,2010–20,2,0.7
8112,r186,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2010–11,2,-3.4
8112,r187,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2011–12,2,-4.2
8112,r188,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2012–13,2,-4.1
8112,r189,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2013–14,2,-0.6
8112,r190,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2014–15,2,3.1
8112,r191,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2015–16,2,3.1
8112,r192,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2016–17,2,2.7
8112,r193,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2017–18,2,3.6
8112,r194,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2018–19,2,4.5
8112,r195,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2019–20a,2,2.7
8112,r196,"Total R&D, all performers -> Federal government -> FFRDCs",Most recent years,2020–21b,2,0.9
8112,r197,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Longer term trends,1990–2000,2,NA
8112,r198,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Longer term trends,2000–10,2,NA
8112,r199,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Longer term trends,2010–20,2,-1.8
8112,r200,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2010–11,2,-1.7
8112,r201,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2011–12,2,-5.9
8112,r202,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2012–13,2,-8.4
8112,r203,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2013–14,2,-7.6
8112,r204,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2014–15,2,0.9
8112,r205,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2015–16,2,3.3
8112,r206,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2016–17,2,0.0
8112,r207,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2017–18,2,-0.7
8112,r208,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2018–19,2,3.1
8112,r209,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2019–20a,2,-0.1
8112,r210,"Total R&D, all performers -> Nonfederal government<sup>c</sup>",Most recent years,2020–21b,2,-5.6
8112,r211,"Total R&D, all performers -> Higher education",Longer term trends,1990–2000,2,3.7
8112,r212,"Total R&D, all performers -> Higher education",Longer term trends,2000–10,2,4.6
8112,r213,"Total R&D, all performers -> Higher education",Longer term trends,2010–20,2,1.6
8112,r214,"Total R&D, all performers -> Higher education",Most recent years,2010–11,2,1.3
8112,r215,"Total R&D, all performers -> Higher education",Most recent years,2011–12,2,-0.5
8112,r216,"Total R&D, all performers -> Higher education",Most recent years,2012–13,2,-0.7
8112,r217,"Total R&D, all performers -> Higher education",Most recent years,2013–14,2,-0.6
8112,r218,"Total R&D, all performers -> Higher education",Most recent years,2014–15,2,2.6
8112,r219,"Total R&D, all performers -> Higher education",Most recent years,2015–16,2,3.8
8112,r220,"Total R&D, all performers -> Higher education",Most recent years,2016–17,2,2.9
8112,r221,"Total R&D, all performers -> Higher education",Most recent years,2017–18,2,2.8
8112,r222,"Total R&D, all performers -> Higher education",Most recent years,2018–19,2,2.5
8112,r223,"Total R&D, all performers -> Higher education",Most recent years,2019–20a,2,2.1
8112,r224,"Total R&D, all performers -> Higher education",Most recent years,2020–21b,2,-0.5
8112,r225,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Longer term trends,1990–2000,2,6.6
8112,r226,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Longer term trends,2000–10,2,4.4
8112,r227,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Longer term trends,2010–20,2,2.7
8112,r228,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2010–11,2,-3.3
8112,r229,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2011–12,2,-2.1
8112,r230,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2012–13,2,2.3
8112,r231,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2013–14,2,4.2
8112,r232,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2014–15,2,4.0
8112,r233,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2015–16,2,8.5
8112,r234,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2016–17,2,2.9
8112,r235,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2017–18,2,2.8
8112,r236,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2018–19,2,3.8
8112,r237,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2019–20a,2,4.8
8112,r238,"Total R&D, all performers -> Nonprofit organizations<sup>d</sup>",Most recent years,2020–21b,2,1.0
8112,r239,Gross domestic product,Longer term trends,1990–2000,2,3.4
8112,r240,Gross domestic product,Longer term trends,2000–10,2,1.8
8112,r241,Gross domestic product,Longer term trends,2010–20,2,1.7
8112,r242,Gross domestic product,Most recent years,2010–11,2,1.5
8112,r243,Gross domestic product,Most recent years,2011–12,2,2.3
8112,r244,Gross domestic product,Most recent years,2012–13,2,1.8
8112,r245,Gross domestic product,Most recent years,2013–14,2,2.3
8112,r246,Gross domestic product,Most recent years,2014–15,2,2.7
8112,r247,Gross domestic product,Most recent years,2015–16,2,1.7
8112,r248,Gross domestic product,Most recent years,2016–17,2,2.2
8112,r249,Gross domestic product,Most recent years,2017–18,2,2.9
8112,r250,Gross domestic product,Most recent years,2018–19,2,2.3
8112,r251,Gross domestic product,Most recent years,2019–20a,2,-2.8
8112,r252,Gross domestic product,Most recent years,2020–21b,2,5.9
