table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5411,r057,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,56,"['31,021', '']","['0', '']","['0', '']","['29,335', '']","['145', '']","['273', '']","['292', '']","['976', '']","['0', '']","['0', '']","['0', '']"
5411,r058,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,57,"['30,205', '']","['291', '']","['61', '']","['13,027', '']","['40', '']","['1,222', '']","['89', '']","['2,604', '']","['0', '']","['9,160', '']","['3,711', '']"
5411,r059,All institutions -> Rice U.,All institutions,Rice U.,2,58,"['30,199', '']","['0', '']","['334', '']","['1,073', '']","['1,508', '']","['3,282', '']","['82', '']","['8,516', '']","['12', '']","['14,485', '']","['907', '']"
5411,r060,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,59,"['29,986', '']","['56', '']","['2,380', '']","['9,105', '']","['312', '']","['5,680', '']","['452', '']","['879', '']","['0', '']","['9,801', '']","['1,321', '']"
5411,r061,All institutions -> George Washington U.,All institutions,George Washington U.,2,60,"['28,958', '']","['243', '']","['42', '']","['17,948', '']","['67', '']","['0', '']","['347', '']","['6,406', '']","['0', '']","['470', '']","['3,435', '']"
5411,r062,All institutions -> Tufts U.,All institutions,Tufts U.,2,61,"['28,558', '']","['145', '']","['3', '']","['15,203', '']","['360', '']","['376', '']","['59', '']","['8,018', '']","['816', '']","['1,819', '']","['1,759', '']"
5411,r063,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,62,"['28,381', '']","['958', '']","['286', '']","['16,655', '']","['1,161', '']","['2,331', '']","['1,333', '']","['1,084', '']","['146', '']","['713', '']","['3,714', '']"
5411,r064,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,63,"['26,350', '']","['84', '']","['0', '']","['21,499', '']","['3', '']","['402', '']","['138', '']","['125', '']","['16', '']","['1,360', '']","['2,723', '']"
5411,r065,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,64,"['24,958', '']","['0', '']","['0', '']","['24,958', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5411,r066,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,65,"['24,288', '']","['106', '']","['59', '']","['20,636', '']","['28', '']","['267', '']","['183', '']","['482', '']","['0', '']","['648', '']","['1,879', '']"
5411,r067,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,66,"['24,287', '']","['0', '']","['0', '']","['24,287', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5411,r068,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,67,"['23,274', '']","['0', '']","['0', '']","['19,169', '']","['15', '']","['82', '']","['295', '']","['341', '']","['119', '']","['3,122', '']","['131', '']"
5411,r069,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,68,"['22,878', '']","['0', '']","['0', '']","['22,641', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['237', '']","['0', '']"
5411,r070,All institutions -> U. Kansas,All institutions,U. Kansas,2,69,"['22,243', '']","['57', '']","['438', '']","['16,226', '']","['11', '']","['96', '']","['177', '']","['317', '']","['0', '']","['716', '']","['4,205', '']"
5411,r071,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,70,"['21,727', '']","['401', '']","['135', '']","['5,217', '']","['46', '']","['1,599', '']","['9', '']","['739', '']","['0', '']","['9,024', '']","['4,557', '']"
5411,r072,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,71,"['21,710', '']","['79', '']","['160', '']","['18,670', '']","['326', '']","['847', '']","['228', '']","['207', '']","['6', '']","['848', '']","['339', '']"
5411,r073,All institutions -> Tulane U.,All institutions,Tulane U.,2,72,"['20,228', '']","['6', '']","['751', '']","['16,956', '']","['24', '']","['333', '']","['2', '']","['1,637', '']","['0', '']","['245', '']","['274', '']"
5411,r074,All institutions -> U. Iowa,All institutions,U. Iowa,2,73,"['20,062', '']","['44', '']","['342', '']","['17,975', '']","['74', '']","['133', '']","['69', '']","['338', '']","['0', '']","['627', '']","['460', '']"
5411,r075,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,74,"['19,938', '']","['6', '']","['185', '']","['12,941', '']","['30', '']","['744', '']","['73', '']","['1,613', '']","['200', '']","['1,401', '']","['2,745', '']"
5411,r076,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,75,"['19,535', '']","['0', '']","['0', '']","['19,535', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5411,r077,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,76,"['19,434', '']","['0', '']","['0', '']","['19,434', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5411,r078,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,77,"['19,164', '']","['130', '']","['0', '']","['7,320', '']","['4', '']","['75', '']","['27', '']","['106', '']","['0', '']","['4,518', '']","['6,984', '']"
5411,r079,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,78,"['18,986', '']","['13', '']","['28', '']","['6,484', '']","['1,060', '']","['307', '']","['487', '']","['4,089', '']","['1,837', '']","['743', '']","['3,938', '']"
5411,r080,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,79,"['18,563', '']","['188', '']","['0', '']","['5,913', '']","['153', '']","['952', '']","['192', '']","['2,089', '']","['1,039', '']","['1,961', '']","['6,076', '']"
5411,r081,All institutions -> Temple U.,All institutions,Temple U.,2,80,"['18,264', '']","['80', '']","['488', '']","['9,908', '']","['103', '']","['529', '']","['927', '']","['446', '']","['0', '']","['700', '']","['5,083', '']"
5411,r082,All institutions -> U. Georgia,All institutions,U. Georgia,2,81,"['17,725', '']","['3', '']","['2,127', '']","['12,057', '']","['110', '']","['87', '']","['1,237', '']","['685', '']","['37', '']","['767', '']","['615', '']"
5411,r083,All institutions -> U. Rochester,All institutions,U. Rochester,2,82,"['16,366', '']","['0', '']","['101', '']","['15,393', '']","['10', '']","['524', '']","['53', '']","['5', '']","['8', '']","['62', '']","['210', '']"
5411,r084,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,83,"['16,011', '']","['0', '']","['0', '']","['16,011', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5411,r085,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,84,"['15,685', '']","['1,101', '']","['3,080', '']","['2,285', '']","['16', '']","['2,258', '']","['116', '']","['1,376', '']","['0', '']","['4,464', '']","['989', '']"
5411,r086,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,85,"['15,449', '']","['2', '']","['0', '']","['13,789', '']","['0', '']","['34', '']","['522', '']","['125', '']","['0', '']","['160', '']","['817', '']"
5411,r087,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,86,"['15,348', '']","['160', '']","['556', '']","['3,919', '']","['47', '']","['1,481', '']","['877', '']","['1,425', '']","['30', '']","['2,034', '']","['4,819', '']"
5411,r088,All institutions -> Boston C.,All institutions,Boston C.,2,87,"['15,173', '']","['0', '']","['62', '']","['463', '']","['129', '']","['272', '']","['1,318', '']","['3,269', '']","['0', '']","['0', '']","['9,660', '']"
5411,r089,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,88,"['15,022', '']","['57', '']","['40', '']","['2,441', '']","['34', '']","['625', '']","['951', '']","['1,457', '']","['0', '']","['0', '']","['9,417', '']"
5411,r090,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,89,"['14,977', '']","['46', '']","['0', '']","['8,128', '']","['15', '']","['364', '']","['111', '']","['125', '']","['0', '']","['5,173', '']","['1,015', '']"
5411,r091,All institutions -> Brown U.,All institutions,Brown U.,2,90,"['14,737', '']","['323', '']","['517', '']","['4,314', '']","['483', '']","['579', '']","['253', '']","['5,262', '']","['712', '']","['547', '']","['1,747', '']"
5411,r092,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,91,"['14,530', '']","['58', '']","['4,813', '']","['4,795', '']","['13', '']","['140', '']","['311', '']","['1,177', '']","['0', '']","['1,575', '']","['1,648', '']"
5411,r093,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,92,"['14,490', '']","['327', '']","['11', '']","['1,312', '']","['0', '']","['47', '']","['0', '']","['87', '']","['419', '']","['1,272', '']","['11,015', '']"
5411,r094,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,93,"['14,200', '']","['536', '']","['149', '']","['1,155', '']","['756', '']","['427', '']","['53', '']","['3,061', '']","['0', '']","['7,833', '']","['230', '']"
5411,r095,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,94,"['12,894', '']","['14', '']","['253', '']","['8,738', '']","['47', '']","['167', '']","['1,307', '']","['661', '']","['322', '']","['786', '']","['599', '']"
5411,r096,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,95,"['12,809', '']","['0', '']","['6,163', '']","['5,296', '']","['14', '']","['183', '']","['89', '']","['275', '']","['520', '']","['171', '']","['98', '']"
5411,r097,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,96,"['12,653', '']","['100', '']","['245', '']","['3,922', '']","['62', '']","['617', '']","['418', '']","['1,262', '']","['0', '']","['1,164', '']","['4,863', '']"
5411,r098,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,97,"['11,626', '']","['0', '']","['74', '']","['5,885', '']","['0', '']","['35', '']","['920', '']","['70', '']","['0', '']","['4,235', '']","['407', '']"
5411,r099,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,98,"['11,011', '']","['0', '']","['0', '']","['11,011', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5411,r100,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,99,"['10,860', '']","['0', '']","['0', '']","['10,860', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5411,r101,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,100,"['10,766', '']","['136', '']","['0', '']","['2,431', '']","['0', '']","['0', '']","['337', '']","['7,402', '']","['0', '']","['0', '']","['460', '']"
5411,r102,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,101,"['10,677', '']","['612', '']","['48', '']","['8,741', '']","['50', '']","['91', '']","['53', '']","['77', '']","['0', '']","['744', '']","['261', '']"
5411,r103,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,102,"['10,673', '']","['89', '']","['41', '']","['218', '']","['8', '']","['480', '']","['7', '']","['1,267', '']","['0', '']","['470', '']","['8,093', '']"
5411,r104,All institutions -> American U.,All institutions,American U.,2,103,"['10,486', '']","['0', '']","['0', '']","['0', '']","['0', '']","['67', '']","['23', '']","['3,671', '']","['491', '']","['0', '']","['6,234', '']"
5411,r105,All institutions -> U. Houston,All institutions,U. Houston,2,104,"['9,803', '']","['4', '']","['55', '']","['2,786', '']","['16', '']","['3,112', '']","['453', '']","['278', '']","['11', '']","['2,054', '']","['1,034', '']"
5411,r106,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,105,"['9,537', '']","['0', '']","['0', '']","['9,505', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']"
5411,r107,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,106,"['9,391', '']","['0', '']","['2,305', '']","['3,076', '']","['26', '']","['1,050', '']","['142', '']","['433', '']","['0', '']","['2,274', '']","['85', '']"
5411,r108,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,107,"['9,232', '']","['0', '']","['645', '']","['6,124', '']","['68', '']","['182', '']","['1', '']","['869', '']","['0', '']","['758', '']","['585', '']"
5411,r109,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,108,"['9,210', '']","['4,769', '']","['0', '']","['613', '']","['168', '']","['255', '']","['116', '']","['319', '']","['0', '']","['2,690', '']","['280', '']"
5411,r110,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,109,"['9,064', '']","['60', '']","['51', '']","['7,108', '']","['24', '']","['0', '']","['134', '']","['1,271', '']","['0', '']","['178', '']","['238', '']"
5411,r111,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,110,"['9,055', '']","['1', '']","['44', '']","['6,113', '']","['3', '']","['3', '']","['1', '']","['795', '']","['1,518', '']","['490', '']","['87', '']"
5411,r112,All institutions -> Florida State U.,All institutions,Florida State U.,2,111,"['8,946', '']","['0', '']","['2,570', '']","['818', '']","['44', '']","['267', '']","['42', '']","['496', '']","['123', '']","['89', '']","['4,497', '']"
