table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2017,field_total_2018,field_total_2019,field_total_2020,field_federally_financed_2017,field_federally_financed_2018,field_federally_financed_2019,field_federally_financed_2020
5426,r023,All institutions -> Yale U.,All institutions,Yale U.,2,22,"['177,565', '']","['187,310', '']","['208,829', '']","['206,929', '']","['113,117', '']","['131,070', '']","['141,401', '']","['140,048', '']"
5426,r024,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,23,"['172,179', '']","['181,521', '']","['196,254', '']","['206,509', '']","['135,559', '']","['144,946', '']","['158,280', '']","['168,917', '']"
5426,r025,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,24,"['164,993', '']","['170,095', '']","['172,681', '']","['183,620', '']","['91,331', '']","['98,642', '']","['102,998', '']","['109,381', '']"
5426,r026,All institutions -> Emory U.,All institutions,Emory U.,2,25,"['184,693', '']","['184,096', '']","['187,084', '']","['182,193', '']","['145,302', '']","['141,403', '']","['148,788', '']","['144,201', '']"
5426,r027,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,26,"['142,104', '']","['161,764', '']","['178,030', '']","['175,026', '']","['67,091', '']","['76,484', '']","['92,761', '']","['93,567', '']"
5426,r028,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,27,"['164,272', '']","['157,615', '']","['165,804', '']","['167,907', '']","['113,690', '']","['114,659', '']","['125,292', '']","['123,492', '']"
5426,r029,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,28,"['na', '']","['na', '']","['152,853', '']","['166,254', '']","['na', '']","['na', '']","['104,187', '']","['114,209', '']"
5426,r030,All institutions -> Boston U.,All institutions,Boston U.,2,29,"['99,214', '']","['112,076', '']","['150,669', '']","['163,939', '']","['70,724', '']","['72,295', '']","['98,855', '']","['110,627', '']"
5426,r031,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,30,"['130,422', '']","['128,409', '']","['141,523', '']","['153,629', '']","['87,277', '']","['85,061', '']","['92,458', '']","['99,378', '']"
5426,r032,All institutions -> U. Georgia,All institutions,U. Georgia,2,31,"['158,302', '']","['135,348', '']","['140,018', '']","['143,796', '']","['71,127', '']","['67,061', '']","['72,403', '']","['78,657', '']"
5426,r033,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,32,"['133,389', '']","['129,408', '']","['130,473', '']","['137,316', '']","['73,357', '']","['72,829', '']","['79,850', '']","['86,048', '']"
5426,r034,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,33,"['85,880', '']","['83,615', '']","['134,842', '']","['137,103', '']","['60,409', '']","['60,397', '']","['98,979', '']","['96,954', '']"
5426,r035,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,34,"['121,086', '']","['122,978', '']","['137,196', '']","['132,963', '']","['86,350', '']","['86,516', '']","['99,731', '']","['98,997', '']"
5426,r036,All institutions -> U. Southern California,All institutions,U. Southern California,2,35,"['126,927', '']","['137,003', '']","['140,622', '']","['132,168', '']","['84,469', '']","['87,707', '']","['93,324', '']","['91,893', '']"
5426,r037,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,36,"['85,771', '']","['96,014', '']","['104,849', '']","['130,392', '']","['50,189', '']","['53,745', '']","['57,666', '']","['67,501', '']"
5426,r038,All institutions -> U. Iowa,All institutions,U. Iowa,2,37,"['118,976', '']","['127,863', '']","['122,729', '']","['126,870', '']","['69,717', '']","['71,337', '']","['73,711', '']","['78,419', '']"
5426,r039,All institutions -> U. Florida,All institutions,U. Florida,2,38,"['128,705', '']","['135,774', '']","['143,488', '']","['125,655', '']","['64,771', '']","['71,623', '']","['70,530', '']","['61,336', '']"
5426,r040,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,39,"['92,024', '']","['111,097', '']","['116,176', '']","['123,811', '']","['62,204', '']","['66,112', '']","['79,405', '']","['81,032', '']"
5426,r041,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,40,"['110,122', '']","['108,990', '']","['120,567', '']","['120,671', '']","['38,257', '']","['42,858', '']","['44,058', '']","['42,625', '']"
5426,r042,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,41,"['113,371', '']","['113,287', '']","['119,653', '']","['117,715', '']","['53,661', '']","['55,685', '']","['60,584', '']","['61,131', '']"
5426,r043,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,42,"['68,604', '']","['87,482', '']","['103,711', '']","['114,449', '']","['43,321', '']","['51,035', '']","['61,632', '']","['64,157', '']"
5426,r044,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,43,"['90,391', '']","['76,998', '']","['91,356', '']","['113,712', '']","['53,185', '']","['54,571', '']","['52,365', '']","['57,418', '']"
5426,r045,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,44,"['97,288', '']","['115,302', '']","['125,151', '']","['113,394', '']","['54,260', '']","['66,716', '']","['72,319', '']","['60,487', '']"
5426,r046,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,45,"['101,566', '']","['108,847', '']","['101,129', '']","['111,883', '']","['51,912', '']","['53,029', '']","['55,639', '']","['63,674', '']"
5426,r047,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,46,"['93,538', '']","['87,765', '']","['103,618', '']","['105,620', '']","['50,964', '']","['60,538', '']","['70,813', '']","['70,536', '']"
5426,r048,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,47,"['80,560', '']","['90,168', '']","['84,873', '']","['98,382', '']","['48,044', '']","['48,689', '']","['51,335', '']","['56,971', '']"
5426,r049,All institutions -> Tufts U.,All institutions,Tufts U.,2,48,"['100,615', '']","['34,372', '']","['80,921', '']","['92,119', '']","['66,217', '']","['25,340', '']","['58,033', '']","['69,674', '']"
5426,r050,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,49,"['127,159', '']","['116,411', '']","['115,159', '']","['90,898', '']","['83,465', '']","['83,905', '']","['85,703', '']","['64,867', '']"
5426,r051,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,50,"['74,998', '']","['76,044', '']","['84,558', '']","['89,580', '']","['52,373', '']","['54,071', '']","['60,603', '']","['65,017', '']"
5426,r052,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,51,"['71,749', '']","['76,477', '']","['82,365', '']","['88,070', '']","['41,733', '']","['40,689', '']","['42,370', '']","['47,604', '']"
5426,r053,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,52,"['88,109', '']","['87,469', '']","['90,029', '']","['84,528', '']","['48,003', '']","['48,748', '']","['48,255', '']","['49,057', '']"
5426,r054,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,53,"['68,694', '']","['74,302', '']","['80,531', '']","['83,882', '']","['44,317', '']","['44,245', '']","['45,066', '']","['47,297', '']"
5426,r055,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,54,"['66,212', '']","['68,305', '']","['76,202', '']","['83,715', '']","['44,585', '']","['46,189', '']","['51,272', '']","['58,581', '']"
5426,r056,All institutions -> U. Chicago,All institutions,U. Chicago,2,55,"['83,892', '']","['81,872', '']","['86,619', '']","['83,295', '']","['65,117', '']","['61,084', '']","['66,862', '']","['67,334', '']"
5426,r057,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,56,"['70,184', '']","['79,653', '']","['77,957', '']","['82,470', '']","['55,415', '']","['64,236', '']","['65,059', '']","['69,339', '']"
5426,r058,All institutions -> Princeton U.,All institutions,Princeton U.,2,57,"['69,507', '']","['80,786', '']","['87,248', '']","['81,137', '']","['42,586', '']","['46,563', '']","['52,855', '']","['50,581', '']"
5426,r059,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,58,"['70,453', '']","['71,150', '']","['74,126', '']","['81,071', '']","['42,491', '']","['43,533', '']","['45,838', '']","['42,919', '']"
5426,r060,All institutions -> U. Miami,All institutions,U. Miami,2,59,"['49,565', '']","['53,646', '']","['67,787', '']","['78,338', '']","['36,999', '']","['40,358', '']","['56,865', '']","['64,201', '']"
5426,r061,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,60,"['58,090', '']","['64,375', '']","['66,393', '']","['77,458', '']","['35,060', '']","['35,615', '']","['39,824', '']","['44,234', '']"
5426,r062,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,61,"['56,657', '']","['69,786', '']","['72,472', '']","['77,408', '']","['31,594', '']","['39,581', '']","['46,051', '']","['50,356', '']"
5426,r063,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,62,"['62,173', '']","['62,683', '']","['69,141', '']","['75,806', '']","['40,486', '']","['39,866', '']","['46,453', '']","['49,480', '']"
5426,r064,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,63,"['57,255', '']","['64,509', '']","['73,544', '']","['74,942', '']","['34,498', '']","['36,194', '']","['42,959', '']","['42,244', '']"
5426,r065,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,64,"['20,954', '']","['62,238', '']","['16,539', '']","['68,528', '']","['7,461', '']","['11,620', '']","['5,706', '']","['11,539', '']"
5426,r066,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,65,"['57,808', '']","['61,000', '']","['62,855', '']","['67,851', '']","['37,617', '']","['39,389', '']","['42,261', '']","['49,214', '']"
5426,r067,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,66,"['38,959', '']","['43,473', '']","['52,686', '']","['67,447', '']","['23,811', '']","['31,028', '']","['32,967', '']","['38,357', '']"
5426,r068,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,67,"['68,109', '']","['75,156', '']","['82,262', '']","['67,446', '']","['42,111', '']","['47,512', '']","['44,519', '']","['42,112', '']"
5426,r069,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,68,"['82,329', '']","['96,535', '']","['67,597', '']","['63,293', '']","['49,705', '']","['52,837', '']","['31,588', '']","['35,741', '']"
5426,r070,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,69,"['53,273', '']","['66,148', '']","['58,063', '']","['62,802', '']","['31,905', '']","['45,915', '']","['39,470', '']","['38,317', '']"
5426,r071,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,70,"['43,526', '']","['57,996', '']","['64,858', '']","['62,532', '']","['26,794', '']","['31,178', '']","['36,228', '']","['36,347', '']"
5426,r072,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,71,"['65,344', '']","['65,313', '']","['67,708', '']","['62,475', '']","['47,000', '']","['48,808', '']","['51,154', '']","['49,032', '']"
5426,r073,All institutions -> U. Kansas,All institutions,U. Kansas,2,72,"['61,354', '']","['58,052', '']","['62,491', '']","['62,277', '']","['35,819', '']","['36,574', '']","['38,434', '']","['38,670', '']"
5426,r074,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,73,"['55,554', '']","['56,993', '']","['58,504', '']","['62,270', '']","['31,051', '']","['28,826', '']","['30,186', '']","['35,074', '']"
5426,r075,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,74,"['39,739', '']","['52,172', '']","['60,050', '']","['61,121', '']","['28,481', '']","['37,236', '']","['37,657', '']","['39,569', '']"
5426,r076,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,75,"['55,461', '']","['56,847', '']","['58,738', '']","['60,674', '']","['19,523', '']","['18,234', '']","['19,808', '']","['25,037', '']"
5426,r077,All institutions -> U. Louisville,All institutions,U. Louisville,2,76,"['52,018', '']","['56,117', '']","['55,219', '']","['60,608', '']","['33,426', '']","['36,162', '']","['39,225', '']","['39,447', '']"
5426,r078,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,77,"['23,406', 'i']","['55,171', '']","['61,738', '']","['58,982', '']","['13,108', '']","['14,285', '']","['18,259', '']","['18,538', '']"
5426,r079,All institutions -> Brown U.,All institutions,Brown U.,2,78,"['35,578', '']","['44,244', '']","['51,017', '']","['57,280', '']","['27,833', '']","['33,537', '']","['37,878', '']","['41,143', '']"
5426,r080,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,79,"['56,590', '']","['55,119', '']","['57,732', '']","['56,483', '']","['31,986', '']","['27,594', '']","['28,862', '']","['26,797', '']"
5426,r081,All institutions -> U. Vermont,All institutions,U. Vermont,2,80,"['36,072', '']","['40,394', '']","['46,795', '']","['54,565', '']","['27,555', '']","['29,532', '']","['35,346', '']","['37,701', '']"
5426,r082,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,81,"['50,298', '']","['54,940', '']","['55,055', '']","['54,213', '']","['34,697', '']","['37,348', '']","['38,689', '']","['35,502', '']"
5426,r083,All institutions -> U. Rochester,All institutions,U. Rochester,2,82,"['48,761', '']","['53,493', '']","['53,241', '']","['54,066', '']","['38,063', '']","['40,933', '']","['43,634', '']","['44,908', '']"
5426,r084,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,83,"['46,806', '']","['46,022', '']","['50,240', '']","['53,656', '']","['38,710', '']","['36,713', '']","['39,483', '']","['40,720', '']"
5426,r085,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,84,"['38,129', '']","['53,826', '']","['54,997', '']","['53,100', '']","['14,030', '']","['17,957', '']","['18,542', '']","['16,953', '']"
5426,r086,All institutions -> George Washington U.,All institutions,George Washington U.,2,85,"['46,810', '']","['56,145', '']","['54,126', '']","['52,902', '']","['28,187', '']","['35,501', '']","['35,141', '']","['33,137', '']"
5426,r087,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,86,"['59,437', '']","['57,829', '']","['55,276', '']","['50,323', '']","['40,865', '']","['39,559', '']","['41,455', '']","['39,472', '']"
5426,r088,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,87,"['37,858', '']","['51,668', '']","['48,140', '']","['50,131', '']","['21,888', '']","['23,612', '']","['23,302', '']","['24,615', '']"
5426,r089,All institutions -> Temple U.,All institutions,Temple U.,2,88,"['48,976', '']","['49,745', '']","['47,651', '']","['43,913', '']","['35,004', '']","['36,353', '']","['34,253', '']","['34,298', '']"
5426,r090,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,89,"['34,748', '']","['35,948', '']","['37,322', '']","['43,605', '']","['20,497', '']","['22,620', '']","['23,109', '']","['28,155', '']"
5426,r091,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,90,"['44,403', '']","['42,253', '']","['40,075', '']","['43,464', '']","['38,383', '']","['38,203', '']","['35,061', '']","['40,320', '']"
5426,r092,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,91,"['25,393', '']","['30,851', '']","['41,686', '']","['41,081', '']","['22,374', '']","['24,907', '']","['35,165', '']","['34,958', '']"
5426,r093,All institutions -> Augusta U.,All institutions,Augusta U.,2,92,"['37,664', '']","['36,335', '']","['36,815', '']","['40,513', '']","['24,157', '']","['24,962', '']","['24,358', '']","['29,605', '']"
5426,r094,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,93,"['50,905', '']","['51,145', '']","['46,123', '']","['40,276', '']","['18,832', '']","['19,187', '']","['18,532', '']","['15,769', '']"
5426,r095,All institutions -> U. Utah,All institutions,U. Utah,2,94,"['50,471', '']","['20,288', 'i']","['16,890', 'i']","['40,013', 'i']","['33,572', '']","['14,047', '']","['10,592', '']","['24,860', '']"
5426,r096,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,95,"['32,767', '']","['36,844', '']","['40,348', '']","['39,769', '']","['23,005', '']","['23,392', '']","['25,346', '']","['23,865', '']"
5426,r097,All institutions -> Florida International U.,All institutions,Florida International U.,2,96,"['28,504', '']","['31,331', '']","['33,053', '']","['39,760', '']","['14,755', '']","['16,457', '']","['16,837', '']","['19,181', '']"
5426,r098,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,97,"['69,333', '']","['62,125', '']","['56,405', '']","['39,072', '']","['30,468', '']","['25,824', '']","['26,626', '']","['18,255', '']"
5426,r099,All institutions -> Tulane U.,All institutions,Tulane U.,2,98,"['29,322', '']","['33,655', '']","['30,686', '']","['39,053', '']","['17,957', '']","['21,809', '']","['22,410', '']","['26,219', '']"
5426,r100,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,99,"['36,697', '']","['34,352', '']","['34,305', '']","['38,938', '']","['22,601', '']","['24,323', '']","['24,413', '']","['27,860', '']"
5426,r101,All institutions -> Drexel U.,All institutions,Drexel U.,2,100,"['42,521', '']","['42,647', '']","['41,484', '']","['38,200', '']","['24,616', '']","['25,618', '']","['25,535', '']","['24,521', '']"
5426,r102,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,101,"['33,058', '']","['31,513', '']","['32,985', '']","['36,791', '']","['21,855', '']","['15,433', '']","['17,099', '']","['18,123', '']"
5426,r103,All institutions -> Washington State U.,All institutions,Washington State U.,2,102,"['44,943', '']","['41,126', '']","['41,122', '']","['35,845', '']","['24,797', '']","['25,355', '']","['25,006', '']","['21,674', '']"
5426,r104,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,103,"['16,548', '']","['20,819', '']","['25,238', '']","['34,790', '']","['9,416', '']","['12,874', '']","['12,048', '']","['13,534', '']"
5426,r105,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,104,"['33,896', '']","['38,362', '']","['38,154', '']","['34,022', '']","['23,161', '']","['24,572', '']","['24,564', '']","['22,266', '']"
5426,r106,All institutions -> U. Oregon,All institutions,U. Oregon,2,105,"['30,835', '']","['34,474', '']","['34,751', '']","['33,631', '']","['26,838', '']","['25,062', '']","['28,993', '']","['28,932', '']"
5426,r107,"All institutions -> SUNY, Downstate Medical Center",All institutions,"SUNY, Downstate Medical Center",2,106,"['30,512', '']","['34,476', '']","['35,422', '']","['32,389', '']","['21,135', '']","['26,117', '']","['26,744', '']","['26,171', '']"
5426,r108,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,107,"['23,382', '']","['31,202', '']","['30,002', '']","['30,940', '']","['10,468', '']","['14,072', '']","['13,583', '']","['14,289', '']"
5426,r109,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,108,"['29,240', '']","['28,530', '']","['29,626', '']","['30,234', '']","['11,764', '']","['10,914', '']","['11,404', '']","['12,887', '']"
5426,r110,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,109,"['30,906', '']","['33,124', '']","['30,297', '']","['28,740', '']","['24,975', '']","['27,509', '']","['25,369', '']","['23,802', '']"
5426,r111,All institutions -> Clemson U.,All institutions,Clemson U.,2,110,"['22,194', '']","['24,282', '']","['25,381', '']","['28,361', '']","['7,445', '']","['7,421', '']","['8,049', '']","['8,494', '']"
5426,r112,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,111,"['23,356', '']","['23,071', '']","['25,209', '']","['27,623', '']","['13,022', '']","['12,310', '']","['13,370', '']","['13,489', '']"
5426,r113,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,112,"['27,561', '']","['32,153', '']","['32,595', '']","['27,543', '']","['17,894', '']","['19,878', '']","['19,522', '']","['17,227', '']"
5426,r114,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,113,"['26,885', '']","['25,857', '']","['26,385', '']","['27,095', '']","['11,737', '']","['11,043', '']","['13,259', '']","['11,155', '']"
5426,r115,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,114,"['142,992', '']","['154,478', '']","['150,395', '']","['26,551', '']","['101,240', '']","['114,716', '']","['122,388', '']","['20,651', '']"
5426,r116,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,115,"['20,051', '']","['22,897', '']","['24,678', '']","['25,906', '']","['11,801', '']","['13,759', '']","['14,835', '']","['15,754', '']"
5426,r117,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,116,"['17,397', '']","['17,860', '']","['18,919', '']","['25,158', '']","['9,973', '']","['9,954', '']","['9,967', '']","['12,150', '']"
5426,r118,All institutions -> George Mason U.,All institutions,George Mason U.,2,117,"['12,803', '']","['10,031', '']","['9,520', '']","['25,142', '']","['9,380', '']","['7,049', '']","['6,580', '']","['5,178', '']"
5426,r119,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,118,"['22,706', '']","['21,950', '']","['23,762', '']","['24,318', '']","['16,353', '']","['15,425', '']","['15,861', '']","['16,755', '']"
5426,r120,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,119,"['24,818', '']","['28,520', '']","['27,718', '']","['24,077', '']","['12,183', '']","['14,665', '']","['15,351', '']","['12,288', '']"
5426,r121,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,120,"['30,522', '']","['27,671', '']","['30,203', '']","['24,007', '']","['19,562', '']","['17,035', '']","['18,330', '']","['14,506', '']"
5426,r122,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,121,"['18,223', '']","['22,687', '']","['26,194', '']","['23,741', '']","['10,799', '']","['13,836', '']","['18,081', '']","['15,010', '']"
5426,r123,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,122,"['16,323', '']","['15,062', '']","['20,972', '']","['23,733', '']","['8,124', '']","['7,819', '']","['11,309', '']","['9,925', '']"
5426,r124,All institutions -> Florida State U.,All institutions,Florida State U.,2,123,"['21,527', '']","['22,880', '']","['24,383', '']","['22,836', '']","['11,630', '']","['12,366', '']","['13,487', '']","['12,479', '']"
