table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2020,field_2021,field_2022_all_non_s_e_fields,field_2022_business_management_and_business_administration,field_2022_communication_and_communications_technologies,field_2022_education,field_2022_humanities,field_2022_law,field_2022_social_work,field_2022_visual_and_performing_arts,field_2022_other
10150,r011,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,10,"['28,285', '']","['72,243', '']","['78,574', '']","['7,429', '']","['57', '']","['27,439', '']","['16,558', '']","['0', '']","['1,648', '']","['7,750', '']","['17,693', '']"
10150,r012,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,11,"['71,962', '']","['72,037', '']","['77,564', '']","['25,657', '']","['4,913', '']","['5,869', '']","['11,730', '']","['7,609', '']","['1,217', '']","['5,623', '']","['14,946', '']"
10150,r013,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,12,"['50,086', '']","['50,702', '']","['77,399', '']","['9,349', '']","['0', '']","['45,325', '']","['3,872', '']","['6,860', '']","['0', '']","['5,372', '']","['6,621', '']"
10150,r014,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,13,"['43,697', '']","['52,025', '']","['74,758', '']","['21,356', '']","['5,520', '']","['21,245', '']","['4,363', '']","['20,943', '']","['0', '']","['622', '']","['709', '']"
10150,r015,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,14,"['54,061', '']","['59,506', '']","['73,945', '']","['4,624', '']","['464', '']","['27,007', '']","['3,789', '']","['684', '']","['9,261', '']","['2,219', '']","['25,897', '']"
10150,r016,All institutions -> U. Georgia,All institutions,U. Georgia,2,15,"['63,130', '']","['64,523', '']","['70,657', '']","['23,884', '']","['4,017', '']","['9,937', '']","['8,741', '']","['4,980', '']","['4,056', '']","['5,957', '']","['9,085', '']"
10150,r017,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,16,"['67,324', '']","['59,610', '']","['70,333', '']","['5,246', '']","['12', '']","['38,779', '']","['7,190', '']","['1,228', '']","['0', '']","['491', '']","['17,387', '']"
10150,r018,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,17,"['85,569', '']","['73,658', '']","['68,040', '']","['130', '']","['12,557', '']","['32,072', '']","['4,029', '']","['689', '']","['13,481', '']","['1,695', '']","['3,387', '']"
10150,r019,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,18,"['76,064', '']","['71,402', '']","['66,267', '']","['14,093', '']","['8,946', '']","['30,097', '']","['645', '']","['4,562', '']","['5,116', '']","['2,808', '']","['0', '']"
10150,r020,All institutions -> U. South Florida<sup>a</sup>,All institutions,U. South Florida<sup>a</sup>,2,19,"['46,005', '']","['65,052', '']","['65,953', '']","['12,629', '']","['2,681', '']","['31,715', '']","['6,239', '']","['0', '']","['848', '']","['3,148', '']","['8,693', '']"
10150,r021,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,20,"['70,284', '']","['70,185', '']","['65,855', '']","['4,525', '']","['9,556', '']","['20,684', '']","['6,256', '']","['1,570', '']","['12,013', '']","['574', '']","['10,677', '']"
10150,r022,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,21,"['54,234', '']","['58,429', '']","['65,643', '']","['18,285', '']","['2,891', '']","['32,018', '']","['6,073', '']","['2,973', '']","['0', '']","['3,267', '']","['136', '']"
10150,r023,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,22,"['48,429', '']","['55,952', '']","['63,268', '']","['13,921', '']","['2,862', '']","['9,832', '']","['2,930', '']","['0', '']","['0', '']","['547', '']","['33,176', '']"
10150,r024,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,23,"['55,151', '']","['54,635', '']","['63,141', '']","['1,532', '']","['594', '']","['6,875', '']","['3,918', '']","['4,685', '']","['23,405', '']","['388', '']","['21,744', '']"
10150,r025,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,24,"['51,003', '']","['55,440', '']","['62,587', '']","['1,740', '']","['3,775', '']","['5,120', '']","['8,364', '']","['9,979', '']","['31,040', '']","['184', '']","['2,385', '']"
10150,r026,All institutions -> U. Southern California,All institutions,U. Southern California,2,25,"['41,691', '']","['40,040', '']","['61,177', '']","['1,673', '']","['9,240', '']","['12,039', '']","['5,895', '']","['607', '']","['14,598', '']","['2,324', '']","['14,801', '']"
10150,r027,All institutions -> Clemson U.,All institutions,Clemson U.,2,26,"['54,255', '']","['53,989', '']","['59,137', '']","['2,867', '']","['163', '']","['5,119', '']","['464', '']","['0', '']","['0', '']","['9', '']","['50,515', '']"
10150,r028,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,27,"['52,481', '']","['46,832', '']","['57,545', '']","['16,346', '']","['3,221', '']","['24,307', '']","['4,350', '']","['1,747', '']","['0', '']","['3,453', '']","['4,121', '']"
10150,r029,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,28,"['43,949', '']","['45,359', '']","['56,417', '']","['2,381', '']","['1,637', '']","['13,233', '']","['4,259', '']","['248', '']","['18,958', '']","['4,515', '']","['11,186', '']"
10150,r030,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,29,"['40,859', '']","['39,523', '']","['56,295', '']","['11,284', '']","['540', '']","['31,580', '']","['1,678', '']","['379', '']","['355', '']","['235', '']","['10,244', '']"
10150,r031,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,30,"['24,585', '']","['45,990', '']","['54,089', '']","['12,573', '']","['1,228', '']","['18,284', '']","['2,845', '']","['289', '']","['1,163', '']","['958', '']","['16,749', '']"
10150,r032,All institutions -> Texas State U.,All institutions,Texas State U.,2,31,"['31,472', '']","['31,997', '']","['52,359', '']","['3,826', '']","['2,000', '']","['8,735', '']","['3,002', '']","['29,171', '']","['0', '']","['0', '']","['5,625', '']"
10150,r033,All institutions -> Cornell U.,All institutions,Cornell U.,2,32,"['42,944', '']","['40,205', '']","['49,756', '']","['17,796', '']","['5,860', '']","['441', '']","['2,242', '']","['992', '']","['0', '']","['2,837', '']","['19,588', '']"
10150,r034,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,33,"['61,915', '']","['52,737', '']","['48,875', '']","['5,184', '']","['151', '']","['29,247', '']","['2,100', '']","['1', '']","['260', '']","['310', '']","['11,622', '']"
10150,r035,All institutions -> Washington State U.,All institutions,Washington State U.,2,34,"['40,370', '']","['33,017', '']","['45,834', '']","['8,934', '']","['6,424', '']","['25,232', '']","['1,327', '']","['98', '']","['175', '']","['90', '']","['3,554', '']"
10150,r036,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,35,"['40,744', '']","['46,932', '']","['44,972', '']","['9,103', '']","['2,159', '']","['7,486', '']","['6,800', '']","['471', '']","['4,606', '']","['2,194', '']","['12,153', '']"
10150,r037,All institutions -> U. Florida,All institutions,U. Florida,2,36,"['52,546', '']","['40,461', '']","['44,949', '']","['2,934', '']","['3,467', '']","['21,412', '']","['5,457', '']","['144', '']","['2', '']","['2,407', '']","['9,126', '']"
10150,r038,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,37,"['33,155', '']","['30,603', '']","['44,734', '']","['12,008', '']","['432', '']","['431', '']","['4,079', '']","['25,796', '']","['0', '']","['0', '']","['1,988', '']"
10150,r039,All institutions -> Stanford U.,All institutions,Stanford U.,2,38,"['44,141', '']","['44,474', '']","['44,597', '']","['307', '']","['865', '']","['40,158', '']","['307', '']","['2,646', '']","['0', '']","['131', '']","['183', '']"
10150,r040,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,39,"['43,068', '']","['38,218', '']","['42,387', '']","['17,900', '']","['400', '']","['12,714', '']","['3,640', '']","['2,190', '']","['958', '']","['502', '']","['4,083', '']"
10150,r041,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,40,"['33,778', '']","['36,980', '']","['41,056', '']","['17,201', '']","['1,038', '']","['4,232', '']","['6,964', '']","['0', '']","['428', '']","['0', '']","['11,193', '']"
10150,r042,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,41,"['25,845', '']","['32,651', '']","['40,623', '']","['12,600', '']","['1,238', '']","['13,193', '']","['9,282', '']","['0', '']","['237', '']","['2,398', '']","['1,675', '']"
10150,r043,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,42,"['22,940', '']","['29,799', '']","['40,440', '']","['12,382', '']","['2,459', '']","['10,328', '']","['3,936', '']","['1,897', '']","['3,975', '']","['3,107', '']","['2,356', '']"
10150,r044,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,43,"['38,813', '']","['37,274', '']","['39,370', '']","['4,683', '']","['4,196', '']","['15,222', '']","['4,138', '']","['0', '']","['2,024', '']","['380', '']","['8,727', '']"
10150,r045,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,44,"['35,528', '']","['36,001', '']","['39,299', '']","['12,105', '']","['1,416', '']","['4,946', '']","['7,578', '']","['3,270', '']","['0', '']","['2,819', '']","['7,165', '']"
10150,r046,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,45,"['34,734', '']","['36,185', '']","['38,886', '']","['7,847', '']","['1,721', '']","['4,582', '']","['2,497', '']","['1,186', '']","['0', '']","['4,828', '']","['16,225', '']"
10150,r047,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,46,"['30,615', '']","['35,349', '']","['38,841', '']","['3,533', '']","['266', '']","['5,928', '']","['4,727', '']","['1,429', '']","['7,619', '']","['1,299', '']","['14,040', '']"
10150,r048,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,47,"['40,798', '']","['37,247', '']","['38,778', '']","['15,501', '']","['0', '']","['97', '']","['15,701', '']","['0', '']","['0', '']","['1,259', '']","['6,220', '']"
10150,r049,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,48,"['26,720', '']","['25,936', '']","['38,564', '']","['4,630', '']","['0', '']","['36', '']","['7,194', '']","['1,777', '']","['0', '']","['763', '']","['24,164', '']"
10150,r050,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,49,"['21,466', '']","['34,537', '']","['37,651', '']","['8,148', '']","['2,159', '']","['18,556', '']","['5,587', '']","['1,703', '']","['611', '']","['887', '']","['0', '']"
10150,r051,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,50,"['29,125', '']","['28,679', '']","['36,566', '']","['3,471', '']","['93', '']","['27,118', '']","['2,243', '']","['3,326', '']","['57', '']","['0', '']","['258', '']"
10150,r052,All institutions -> American U.,All institutions,American U.,2,51,"['34,334', '']","['36,404', '']","['35,931', '']","['6,169', '']","['5,816', '']","['2,473', '']","['2,742', '']","['10,783', '']","['0', '']","['707', '']","['7,241', '']"
10150,r053,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,52,"['34,995', '']","['36,435', '']","['35,796', '']","['12,525', '']","['1,328', '']","['10,791', '']","['2,548', '']","['138', '']","['1,613', '']","['1,695', '']","['5,158', '']"
10150,r054,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,53,"['46,980', '']","['47,330', '']","['35,646', '']","['7,400', '']","['1,140', '']","['7,511', '']","['3,467', '']","['0', '']","['1,805', '']","['724', '']","['13,599', '']"
10150,r055,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,54,"['33,474', '']","['46,863', '']","['35,302', '']","['15,765', '']","['2,194', '']","['2,805', '']","['5,285', '']","['126', '']","['0', '']","['1,265', '']","['7,862', '']"
10150,r056,All institutions -> Boston U.,All institutions,Boston U.,2,55,"['29,183', '']","['26,605', '']","['34,597', '']","['6,289', '']","['749', '']","['10,744', '']","['7,971', '']","['3,908', '']","['4,246', '']","['315', '']","['375', '']"
10150,r057,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,56,"['28,274', '']","['34,279', '']","['34,489', '']","['606', '']","['3,088', '']","['21,075', '']","['432', '']","['167', '']","['602', '']","['217', '']","['8,302', '']"
10150,r058,All institutions -> U. Iowa,All institutions,U. Iowa,2,57,"['27,790', '']","['31,735', '']","['33,562', '']","['7,487', '']","['891', '']","['12,175', '']","['5,426', '']","['737', '']","['998', '']","['199', '']","['5,649', '']"
10150,r059,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,58,"['26,992', '']","['25,077', '']","['32,235', '']","['15,461', '']","['3,090', '']","['8,171', '']","['3,470', '']","['1,216', '']","['0', '']","['827', '']","['0', '']"
10150,r060,All institutions -> Florida International U.,All institutions,Florida International U.,2,59,"['26,584', '']","['30,202', '']","['31,959', '']","['8,505', '']","['1,306', '']","['11,138', '']","['5,490', '']","['1,191', '']","['194', '']","['1,797', '']","['2,338', '']"
10150,r061,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,60,"['34,144', '']","['36,272', '']","['31,745', '']","['757', '']","['0', '']","['21,638', '']","['7,131', '']","['672', '']","['0', '']","['1,547', '']","['0', '']"
10150,r062,All institutions -> U. Houston,All institutions,U. Houston,2,61,"['25,846', '']","['24,693', '']","['31,473', '']","['2,147', '']","['667', '']","['9,258', '']","['1,733', '']","['1,106', '']","['6,172', '']","['52', '']","['10,338', '']"
10150,r063,"All institutions -> U. Tennessee, Knoxville<sup>c</sup>",All institutions,"U. Tennessee, Knoxville<sup>c</sup>",2,62,"['28,093', '']","['28,899', '']","['31,439', '']","['9,931', '']","['2,796', '']","['3,893', '']","['6,179', '']","['2,715', '']","['1,024', '']","['2,042', '']","['2,859', '']"
10150,r064,All institutions -> U. Oregon,All institutions,U. Oregon,2,63,"['25,661', '']","['30,203', '']","['31,289', '']","['2,637', '']","['1,520', '']","['13,590', '']","['1,030', '']","['1,478', '']","['0', '']","['1,137', '']","['9,897', '']"
10150,r065,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,64,"['25,534', '']","['28,558', '']","['30,865', '']","['231', '']","['0', '']","['212', '']","['129', '']","['26', '']","['30,153', '']","['89', '']","['25', '']"
10150,r066,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,65,"['30,954', '']","['16,133', 'i']","['30,663', '']","['0', '']","['388', '']","['0', '']","['7,342', '']","['0', '']","['0', '']","['0', '']","['22,933', '']"
10150,r067,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,66,"['26,421', '']","['28,675', '']","['30,129', '']","['2,704', '']","['2,209', '']","['11,475', '']","['3,245', '']","['0', '']","['3,237', '']","['150', '']","['7,109', '']"
10150,r068,All institutions -> U. Arizona,All institutions,U. Arizona,2,67,"['17,742', '']","['28,655', '']","['30,072', '']","['9,269', '']","['190', '']","['6,009', '']","['4,904', '']","['3,505', '']","['0', '']","['4,575', '']","['1,620', '']"
10150,r069,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,68,"['6,988', '']","['11,646', '']","['29,426', '']","['12,892', '']","['753', '']","['3,125', '']","['5,150', '']","['3,905', '']","['27', '']","['1,322', '']","['2,252', '']"
10150,r070,All institutions -> George Mason U.,All institutions,George Mason U.,2,69,"['22,083', '']","['21,002', '']","['27,597', '']","['2,603', '']","['2,141', '']","['4,654', '']","['1,999', '']","['15,208', '']","['69', '']","['225', '']","['698', '']"
10150,r071,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,70,"['27,392', '']","['26,602', '']","['27,462', '']","['541', '']","['42', '']","['25,315', '']","['842', '']","['0', '']","['233', '']","['462', '']","['27', '']"
10150,r072,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,71,"['26,475', '']","['24,514', '']","['27,017', '']","['10,276', '']","['0', '']","['3,756', '']","['5,814', '']","['0', '']","['0', '']","['6,335', '']","['836', '']"
10150,r073,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,72,"['18,845', '']","['21,399', '']","['26,545', '']","['6,600', '']","['1,452', '']","['6,064', '']","['6,244', '']","['0', '']","['2,314', '']","['1,704', '']","['2,167', '']"
10150,r074,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,73,"['8,387', '']","['40,402', '']","['26,391', '']","['637', '']","['593', '']","['6,683', '']","['4,290', '']","['0', '']","['0', '']","['1,492', '']","['12,696', '']"
10150,r075,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,74,"['17,604', '']","['14,148', '']","['24,923', '']","['5,682', '']","['1,138', '']","['6,341', '']","['5,748', '']","['0', '']","['3,295', '']","['1,248', '']","['1,471', '']"
10150,r076,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,75,"['56,769', '']","['25,604', '']","['24,896', '']","['8,981', '']","['1,207', '']","['2,554', '']","['6,803', '']","['0', '']","['0', '']","['1,541', '']","['3,810', '']"
10150,r077,All institutions -> U. Delaware,All institutions,U. Delaware,2,76,"['5,928', '']","['6,877', '']","['24,548', '']","['1,512', '']","['0', '']","['6,887', '']","['10,938', '']","['0', '']","['0', '']","['2,486', '']","['2,725', '']"
10150,r078,All institutions -> U. West Florida,All institutions,U. West Florida,2,77,"['26,275', '']","['25,768', '']","['24,425', '']","['22,074', '']","['113', '']","['2,103', '']","['0', '']","['33', '']","['25', '']","['11', '']","['66', '']"
10150,r079,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,78,"['18,886', '']","['20,882', '']","['23,750', '']","['3,303', '']","['162', '']","['6,869', '']","['3,239', '']","['55', '']","['0', '']","['148', '']","['9,974', '']"
10150,r080,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,79,"['21,191', '']","['22,518', '']","['23,509', '']","['5,487', '']","['1,736', '']","['5,461', '']","['3,313', '']","['0', '']","['1,323', '']","['1,548', '']","['4,641', '']"
10150,r081,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,80,"['31,180', '']","['28,320', '']","['23,468', '']","['1,362', '']","['1,009', '']","['13,268', '']","['769', '']","['0', '']","['0', '']","['1,289', '']","['5,771', '']"
10150,r082,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,81,"['20,398', '']","['18,083', '']","['22,651', '']","['6,747', '']","['202', '']","['14,153', '']","['517', '']","['631', '']","['175', '']","['19', '']","['207', '']"
10150,r083,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,82,"['28,266', '']","['26,894', '']","['22,489', '']","['5,608', '']","['748', '']","['6,226', '']","['3,584', '']","['2,648', '']","['244', '']","['0', '']","['3,431', '']"
10150,r084,All institutions -> Boston C.,All institutions,Boston C.,2,83,"['19,895', '']","['19,430', '']","['22,395', '']","['124', '']","['30', '']","['13,237', '']","['974', '']","['162', '']","['6,335', '']","['64', '']","['1,469', '']"
10150,r085,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,84,"['14,391', '']","['12,637', '']","['21,731', '']","['1,686', '']","['221', '']","['5,421', '']","['2,959', '']","['18', '']","['0', '']","['327', '']","['11,099', '']"
10150,r086,All institutions -> U. Denver,All institutions,U. Denver,2,85,"['18,737', '']","['17,378', '']","['20,867', '']","['128', '']","['8', '']","['6,354', '']","['190', '']","['233', '']","['13,913', '']","['41', '']","['0', '']"
10150,r087,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,86,"['11,950', '']","['14,075', '']","['20,383', '']","['1,919', '']","['67', '']","['3,398', '']","['9,077', '']","['0', '']","['107', '']","['2,134', '']","['3,681', '']"
10150,r088,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,87,"['16,199', '']","['15,962', '']","['20,226', '']","['5,341', '']","['0', '']","['7,422', '']","['1,852', '']","['2,936', '']","['0', '']","['1,994', '']","['681', '']"
10150,r089,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,88,"['10,266', '']","['12,311', '']","['20,199', '']","['4,599', '']","['1,089', '']","['3,758', '']","['703', '']","['3,735', '']","['0', '']","['768', '']","['5,547', '']"
10150,r090,All institutions -> Emory U.,All institutions,Emory U.,2,89,"['28,099', '']","['9,982', '']","['20,078', '']","['494', '']","['286', '']","['909', '']","['6,393', '']","['929', '']","['0', '']","['3,491', '']","['7,576', '']"
10150,r091,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,90,"['24,604', '']","['22,171', '']","['20,062', '']","['5,377', '']","['101', '']","['9,843', '']","['582', '']","['1,927', '']","['224', '']","['171', '']","['1,837', '']"
10150,r092,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,91,"['26,776', '']","['20,484', '']","['20,034', '']","['3,301', '']","['55', '']","['1,571', '']","['494', '']","['0', '']","['6,023', '']","['272', '']","['8,318', '']"
10150,r093,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,92,"['16,118', '']","['17,231', '']","['20,002', '']","['8,096', '']","['488', '']","['6,591', '']","['1,776', '']","['138', '']","['236', '']","['1,051', '']","['1,626', '']"
10150,r094,All institutions -> Temple U.,All institutions,Temple U.,2,93,"['25,449', '']","['19,778', '']","['19,912', '']","['3,578', '']","['581', '']","['3,720', '']","['4,328', '']","['2,480', '']","['965', '']","['676', '']","['3,584', '']"
10150,r095,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,94,"['18,842', '']","['18,838', '']","['19,869', '']","['1,831', '']","['174', '']","['3,546', '']","['1,736', '']","['0', '']","['0', '']","['1,207', '']","['11,375', '']"
10150,r096,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,95,"['13,602', '']","['18,041', '']","['19,100', '']","['338', '']","['0', '']","['14,370', '']","['239', '']","['0', '']","['1,761', '']","['40', '']","['2,352', '']"
10150,r097,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,96,"['10,169', '']","['10,563', '']","['18,633', '']","['4,875', '']","['307', '']","['2,006', '']","['291', '']","['0', '']","['0', '']","['901', '']","['10,253', '']"
10150,r098,All institutions -> George Washington U.,All institutions,George Washington U.,2,97,"['20,624', '']","['17,607', '']","['18,306', '']","['4,437', '']","['9', '']","['5,512', '']","['1,209', '']","['2,609', '']","['0', '']","['105', '']","['4,425', '']"
10150,r099,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,98,"['16,086', '']","['17,681', '']","['17,810', '']","['1,273', '']","['147', '']","['4,801', '']","['5,726', '']","['0', '']","['2,394', '']","['423', '']","['3,046', '']"
10150,r100,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,99,"['24,411', '']","['16,488', '']","['17,699', '']","['118', '']","['0', '']","['13,073', '']","['40', '']","['0', '']","['20', '']","['0', '']","['4,448', '']"
10150,r101,All institutions -> U. Memphis,All institutions,U. Memphis,2,100,"['15,270', '']","['16,971', '']","['17,033', '']","['4,961', '']","['379', '']","['3,625', '']","['1,652', '']","['869', '']","['310', '']","['1,655', '']","['3,582', '']"
10150,r102,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,101,"['13,865', '']","['15,836', '']","['17,006', '']","['9,058', '']","['157', '']","['221', '']","['4,683', '']","['0', '']","['0', '']","['2,771', '']","['116', '']"
10150,r103,All institutions -> Princeton U.,All institutions,Princeton U.,2,102,"['14,088', '']","['14,796', '']","['16,760', '']","['0', '']","['148', '']","['12', '']","['11,047', '']","['0', '']","['0', '']","['4,332', '']","['1,221', '']"
10150,r104,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,103,"['6,827', '']","['11,569', '']","['16,508', '']","['8,735', '']","['293', '']","['2,893', '']","['3,838', '']","['0', '']","['28', '']","['0', '']","['721', '']"
10150,r105,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,104,"['14,146', '']","['17,381', '']","['16,009', '']","['1,608', '']","['4', '']","['362', '']","['3,763', '']","['0', '']","['1', '']","['1,178', '']","['9,093', '']"
10150,r106,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,105,"['15,463', '']","['16,820', '']","['15,943', '']","['5,967', '']","['503', '']","['1,072', '']","['1,924', '']","['1,650', '']","['52', '']","['1,718', '']","['3,057', '']"
