table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2019,field_2020,field_2021,field_2022_all_social_sciences,field_2022_anthropology,field_2022_economics,field_2022_political_science_and_government,field_2022_sociology_demography_and_population_studies,field_2022_social_sciences_nec
10145,r019,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,18,"['35,278', '']","['31,218', '']","['33,248', '']","['40,045', '']","['404', '']","['7,083', '']","['3,973', '']","['26,450', '']","['2,135', '']"
10145,r020,All institutions -> Brown U.,All institutions,Brown U.,2,19,"['24,887', '']","['30,782', '']","['32,799', '']","['39,703', '']","['188', '']","['1,004', '']","['1,658', '']","['1,161', '']","['35,692', '']"
10145,r021,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,20,"['37,195', '']","['35,933', '']","['32,030', '']","['38,879', '']","['0', '']","['1,212', '']","['32,341', '']","['99', '']","['5,227', '']"
10145,r022,All institutions -> New York U.,All institutions,New York U.,2,21,"['31,003', '']","['30,676', '']","['29,601', '']","['38,528', '']","['14', '']","['1,898', '']","['10,309', '']","['10,074', '']","['16,233', '']"
10145,r023,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,22,"['27,167', '']","['28,486', '']","['30,951', '']","['38,078', '']","['0', '']","['12,148', '']","['7,975', '']","['1,457', '']","['16,498', '']"
10145,r024,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,23,"['23,970', '']","['24,697', '']","['33,767', '']","['37,729', '']","['592', '']","['9,849', '']","['2,545', '']","['11,256', '']","['13,487', '']"
10145,r025,All institutions -> U. Georgia,All institutions,U. Georgia,2,24,"['20,857', '']","['23,737', '']","['28,411', '']","['33,930', '']","['1,787', '']","['17,805', '']","['1,654', '']","['2,424', '']","['10,260', '']"
10145,r026,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,25,"['20,178', '']","['19,942', '']","['22,940', '']","['31,031', '']","['2,431', '']","['4,992', '']","['9,660', '']","['6,137', '']","['7,811', '']"
10145,r027,All institutions -> U. South Florida<sup>b</sup>,All institutions,U. South Florida<sup>b</sup>,2,26,"['30,138', '']","['31,616', '']","['33,907', '']","['30,394', '']","['2,105', '']","['762', '']","['1,824', '']","['2,339', '']","['23,364', '']"
10145,r028,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,27,"['30,686', '']","['29,389', '']","['28,965', '']","['29,994', '']","['2,058', '']","['7,403', '']","['6,627', '']","['2,030', '']","['11,876', '']"
10145,r029,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,28,"['17,776', '']","['18,486', '']","['17,017', '']","['28,605', '']","['1,036', '']","['6,821', '']","['3,213', '']","['8,147', '']","['9,388', '']"
10145,r030,All institutions -> U. Chicago,All institutions,U. Chicago,2,29,"['21,578', '']","['23,750', '']","['22,088', '']","['26,781', '']","['185', '']","['8,546', '']","['1,268', '']","['1,832', '']","['14,950', '']"
10145,r031,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,30,"['41,008', '']","['32,157', '']","['25,601', '']","['25,716', '']","['701', '']","['941', '']","['1,101', '']","['3,760', '']","['19,213', '']"
10145,r032,All institutions -> George Washington U.,All institutions,George Washington U.,2,31,"['27,686', '']","['25,348', '']","['23,621', '']","['25,553', '']","['1,186', '']","['2,374', '']","['306', '']","['4,288', '']","['17,399', '']"
10145,r033,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,32,"['16,211', '']","['18,762', '']","['21,988', '']","['24,515', '']","['951', '']","['8,819', '']","['641', '']","['275', '']","['13,829', '']"
10145,r034,All institutions -> Cornell U.,All institutions,Cornell U.,2,33,"['29,183', '']","['25,622', '']","['22,269', '']","['23,814', '']","['376', '']","['2,387', '']","['2,539', '']","['5,005', '']","['13,507', '']"
10145,r035,All institutions -> U. Delaware,All institutions,U. Delaware,2,34,"['12,868', '']","['12,936', '']","['13,326', '']","['22,727', '']","['0', '']","['3,587', '']","['2,303', '']","['5,000', '']","['11,837', '']"
10145,r036,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,35,"['20,467', '']","['20,650', '']","['23,660', '']","['22,612', '']","['1,451', '']","['117', '']","['577', '']","['15,821', '']","['4,646', '']"
10145,r037,All institutions -> U. Arizona,All institutions,U. Arizona,2,36,"['19,450', '']","['17,689', '']","['18,628', '']","['22,491', '']","['3,965', '']","['3,345', '']","['779', '']","['4,859', '']","['9,543', '']"
10145,r038,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,37,"['18,222', '']","['25,117', '']","['22,854', '']","['22,375', '']","['643', '']","['464', '']","['562', '']","['5,450', '']","['15,256', '']"
10145,r039,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,38,"['13,250', '']","['16,907', '']","['19,706', '']","['22,172', '']","['2,768', '']","['7,242', '']","['2,271', '']","['4,724', '']","['5,167', '']"
10145,r040,All institutions -> Rice U.,All institutions,Rice U.,2,39,"['20,720', '']","['19,959', '']","['21,092', '']","['21,779', '']","['496', '']","['498', '']","['12,303', '']","['7,453', '']","['1,029', '']"
10145,r041,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,40,"['6,861', '']","['7,187', '']","['8,539', '']","['21,601', '']","['2,306', '']","['3,824', '']","['8,098', '']","['615', '']","['6,758', '']"
10145,r042,All institutions -> Florida International U.,All institutions,Florida International U.,2,41,"['16,551', '']","['17,828', '']","['19,172', '']","['20,526', '']","['0', '']","['2,922', '']","['1,749', '']","['1,311', '']","['14,544', '']"
10145,r043,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,42,"['16,775', '']","['17,493', '']","['20,948', '']","['20,418', '']","['1,203', '']","['4,801', '']","['305', '']","['239', '']","['13,870', '']"
10145,r044,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,43,"['15,875', '']","['13,869', '']","['15,472', '']","['19,950', '']","['0', '']","['18,060', '']","['0', '']","['0', '']","['1,890', '']"
10145,r045,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,44,"['13,440', '']","['15,131', '']","['17,832', '']","['19,583', '']","['3,474', '']","['0', '']","['1,313', '']","['9,745', '']","['5,051', '']"
10145,r046,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,45,"['17,928', '']","['20,370', '']","['23,175', '']","['19,335', '']","['926', '']","['1,035', '']","['910', '']","['14,452', '']","['2,012', '']"
10145,r047,All institutions -> Tufts U.,All institutions,Tufts U.,2,46,"['14,063', '']","['12,852', '']","['15,859', '']","['19,308', '']","['1,317', '']","['2,215', '']","['339', '']","['9', '']","['15,428', '']"
10145,r048,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,47,"['12,954', '']","['14,165', '']","['14,920', '']","['19,097', '']","['1,197', '']","['3,110', '']","['5,932', '']","['3,478', '']","['5,380', '']"
10145,r049,All institutions -> Stanford U.,All institutions,Stanford U.,2,48,"['24,038', '']","['24,770', '']","['22,559', '']","['18,390', '']","['230', '']","['4,880', '']","['5,731', '']","['547', '']","['7,002', '']"
10145,r050,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,49,"['10,294', '']","['12,591', '']","['13,819', '']","['18,340', '']","['0', '']","['0', '']","['0', '']","['18,340', '']","['0', '']"
10145,r051,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,50,"['13,457', '']","['16,948', '']","['18,063', '']","['17,920', '']","['409', '']","['1,920', '']","['5,795', '']","['3,822', '']","['5,974', '']"
10145,r052,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,51,"['13,139', '']","['11,597', '']","['14,413', '']","['17,891', '']","['117', '']","['924', '']","['744', '']","['955', '']","['15,151', '']"
10145,r053,All institutions -> Florida State U.,All institutions,Florida State U.,2,52,"['18,519', '']","['19,446', '']","['18,501', '']","['17,838', '']","['463', '']","['2,851', '']","['3,666', '']","['2,094', '']","['8,764', '']"
10145,r054,All institutions -> American U.,All institutions,American U.,2,53,"['20,802', '']","['20,632', '']","['16,428', '']","['17,191', '']","['0', '']","['2,440', '']","['7,506', '']","['960', '']","['6,285', '']"
10145,r055,All institutions -> U. Florida,All institutions,U. Florida,2,54,"['13,849', '']","['13,552', '']","['16,015', '']","['16,987', '']","['1,454', '']","['6,072', '']","['3,052', '']","['239', '']","['6,170', '']"
10145,r056,All institutions -> U. Utah,All institutions,U. Utah,2,55,"['3,776', 'i']","['14,837', 'i']","['6,254', 'i']","['16,524', '']","['44', '']","['198', '']","['662', '']","['11,402', '']","['4,218', '']"
10145,r057,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,56,"['16,437', '']","['15,458', '']","['13,491', '']","['16,490', '']","['36', '']","['55', '']","['7,330', '']","['5,988', '']","['3,081', '']"
10145,r058,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,57,"['20,704', '']","['20,551', '']","['12,288', '']","['16,133', '']","['1,739', '']","['2,462', '']","['9,361', '']","['2,246', '']","['325', '']"
10145,r059,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,58,"['8,621', '']","['11,344', '']","['13,329', '']","['15,906', '']","['264', '']","['1,569', '']","['1,644', '']","['3,173', '']","['9,256', '']"
10145,r060,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,59,"['18,635', '']","['16,443', '']","['14,018', '']","['15,231', '']","['371', '']","['436', '']","['674', '']","['9,757', '']","['3,993', '']"
10145,r061,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,60,"['12,649', '']","['14,787', '']","['11,988', '']","['15,024', '']","['3,361', '']","['1,826', '']","['3,561', '']","['1,486', '']","['4,790', '']"
10145,r062,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,61,"['10,040', '']","['21,150', '']","['14,611', '']","['14,770', '']","['689', '']","['12,639', '']","['570', '']","['872', '']","['0', '']"
10145,r063,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,62,"['11,273', '']","['13,082', '']","['11,574', '']","['14,507', '']","['0', '']","['6,429', '']","['421', '']","['2,482', '']","['5,175', '']"
10145,r064,All institutions -> Yale U.,All institutions,Yale U.,2,63,"['14,401', '']","['15,994', '']","['14,055', '']","['13,840', '']","['1,733', '']","['5,996', '']","['1,915', '']","['3,200', '']","['996', '']"
10145,r065,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,64,"['17,363', '']","['25,818', '']","['11,396', '']","['13,702', '']","['2,608', '']","['1,522', '']","['2,828', '']","['401', '']","['6,343', '']"
10145,r066,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,65,"['10,707', '']","['10,624', '']","['10,544', '']","['13,611', '']","['1,077', '']","['1,156', '']","['82', '']","['4,940', '']","['6,356', '']"
10145,r067,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,66,"['13,071', '']","['12,741', '']","['12,606', '']","['13,324', '']","['1,260', '']","['592', '']","['3,820', '']","['934', '']","['6,718', '']"
10145,r068,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,67,"['19,050', '']","['14,784', '']","['11,332', '']","['13,157', '']","['0', '']","['0', '']","['2,168', '']","['6,536', '']","['4,453', '']"
10145,r069,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,68,"['5,328', '']","['4,595', '']","['9,556', '']","['12,938', '']","['1,024', '']","['4,077', '']","['762', '']","['2,989', '']","['4,086', '']"
10145,r070,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,69,"['9,450', '']","['8,860', '']","['10,334', '']","['12,729', '']","['196', '']","['4,801', '']","['5,061', '']","['934', '']","['1,737', '']"
10145,r071,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,70,"['14,307', '']","['12,461', '']","['12,392', '']","['12,720', '']","['0', '']","['1,221', '']","['173', '']","['169', '']","['11,157', '']"
10145,r072,All institutions -> Washington State U.,All institutions,Washington State U.,2,71,"['13,079', '']","['12,338', '']","['15,147', '']","['12,699', '']","['734', '']","['5,272', '']","['485', '']","['536', '']","['5,672', '']"
10145,r073,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,72,"['5,773', '']","['33,645', '']","['7,467', '']","['12,596', '']","['0', '']","['5,043', '']","['82', '']","['2,174', '']","['5,297', '']"
10145,r074,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,73,"['10,463', '']","['11,877', '']","['11,235', '']","['12,411', '']","['0', '']","['6,254', '']","['1,131', '']","['1,462', '']","['3,564', '']"
10145,r075,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,74,"['12,035', '']","['12,734', '']","['12,178', '']","['12,312', '']","['702', '']","['110', '']","['3,039', '']","['5,119', '']","['3,342', '']"
10145,r076,All institutions -> Boston U.,All institutions,Boston U.,2,75,"['7,962', '']","['7,931', '']","['9,041', '']","['12,084', '']","['540', '']","['3,772', '']","['451', '']","['784', '']","['6,537', '']"
10145,r077,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,76,"['7,779', '']","['7,005', '']","['7,351', '']","['11,158', '']","['546', '']","['3,265', '']","['2,050', '']","['2,211', '']","['3,086', '']"
10145,r078,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,77,"['13,123', '']","['15,556', '']","['11,605', '']","['11,122', '']","['53', '']","['156', '']","['4,541', '']","['4,347', '']","['2,025', '']"
10145,r079,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,78,"['7,450', '']","['7,631', '']","['8,231', '']","['10,473', '']","['0', '']","['477', '']","['49', '']","['107', '']","['9,840', '']"
10145,r080,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,79,"['6,674', '']","['9,447', '']","['9,393', '']","['10,456', '']","['1,190', '']","['941', '']","['822', '']","['2,101', '']","['5,402', '']"
10145,r081,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,80,"['13,140', '']","['14,322', '']","['11,920', '']","['10,339', '']","['15', '']","['1,691', '']","['1,346', '']","['5,949', '']","['1,338', '']"
10145,r082,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,81,"['3,741', '']","['6,923', '']","['10,196', '']","['10,305', '']","['0', '']","['4,507', '']","['555', '']","['4,890', '']","['353', '']"
10145,r083,All institutions -> Texas State U.,All institutions,Texas State U.,2,82,"['4,217', '']","['4,907', '']","['4,437', '']","['10,265', '']","['2,500', '']","['0', '']","['6', '']","['2,233', '']","['5,526', '']"
10145,r084,All institutions -> William & Mary,All institutions,William & Mary,2,83,"['10,227', '']","['10,623', '']","['9,878', '']","['10,114', '']","['1,037', '']","['13', '']","['8,401', '']","['394', '']","['269', '']"
10145,r085,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,84,"['4,159', '']","['10,750', '']","['9,633', '']","['10,049', '']","['0', '']","['6,090', '']","['893', '']","['1,016', '']","['2,050', '']"
10145,r086,"All institutions -> U. Tennessee, Knoxville<sup>c</sup>",All institutions,"U. Tennessee, Knoxville<sup>c</sup>",2,85,"['12,661', '']","['12,171', '']","['10,596', '']","['9,813', '']","['2,019', '']","['4,283', '']","['1,275', '']","['910', '']","['1,326', '']"
10145,r087,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,86,"['5,425', '']","['6,251', '']","['5,445', '']","['9,806', '']","['0', '']","['5,142', '']","['1,101', '']","['1,300', '']","['2,263', '']"
10145,r088,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,87,"['8,455', '']","['6,645', '']","['6,705', '']","['9,724', '']","['688', '']","['3,536', '']","['1,667', '']","['2,943', '']","['890', '']"
10145,r089,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,88,"['12,083', '']","['11,291', '']","['11,451', '']","['9,610', '']","['175', '']","['0', '']","['1,193', '']","['2,436', '']","['5,806', '']"
10145,r090,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,89,"['8,403', '']","['9,826', '']","['10,768', '']","['9,396', '']","['0', '']","['6,338', '']","['228', '']","['2,830', '']","['0', '']"
10145,r091,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,90,"['11,540', '']","['11,615', '']","['13,062', '']","['9,361', '']","['0', '']","['848', '']","['1,549', '']","['4,151', '']","['2,813', '']"
10145,r092,All institutions -> Boston C.,All institutions,Boston C.,2,91,"['11,141', '']","['11,862', '']","['10,756', '']","['9,261', '']","['0', '']","['430', '']","['152', '']","['3,791', '']","['4,888', '']"
10145,r093,All institutions -> Johns Hopkins U.<sup>d</sup>,All institutions,Johns Hopkins U.<sup>d</sup>,2,92,"['8,923', 'i']","['6,221', 'i']","['5,305', 'i']","['9,118', 'i']","['217', 'i']","['244', 'i']","['168', 'i']","['6,482', 'i']","['2,007', 'i']"
10145,r094,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,93,"['6,741', '']","['7,905', '']","['8,351', '']","['8,851', '']","['176', '']","['858', '']","['195', '']","['224', '']","['7,398', '']"
10145,r095,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,94,"['2,840', '']","['3,957', '']","['6,665', '']","['8,731', '']","['235', '']","['1,651', '']","['451', '']","['308', '']","['6,086', '']"
10145,r096,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,95,"['5,428', '']","['5,659', '']","['7,181', '']","['8,429', 'i']","['0', 'i']","['8,429', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10145,r097,All institutions -> U. Memphis,All institutions,U. Memphis,2,96,"['4,052', '']","['7,750', '']","['7,319', '']","['8,068', '']","['466', '']","['743', '']","['335', '']","['2,068', '']","['4,456', '']"
10145,r098,All institutions -> U. Vermont,All institutions,U. Vermont,2,97,"['1,356', '']","['4,492', '']","['6,052', '']","['8,023', '']","['639', '']","['4,384', '']","['1,505', '']","['770', '']","['725', '']"
10145,r099,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,98,"['13,274', '']","['7,374', '']","['6,935', '']","['8,004', '']","['996', '']","['1,491', '']","['1,708', '']","['1,593', '']","['2,216', '']"
10145,r100,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,99,"['9,396', '']","['15,215', '']","['6,686', '']","['7,856', '']","['0', '']","['5,988', '']","['18', '']","['1,279', '']","['571', '']"
10145,r101,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,100,"['0', '']","['8,315', '']","['6,602', '']","['7,277', '']","['0', '']","['7,277', '']","['0', '']","['0', '']","['0', '']"
10145,r102,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,101,"['6,118', '']","['4,819', '']","['5,623', '']","['7,235', '']","['537', '']","['1,681', '']","['621', '']","['1,461', '']","['2,935', '']"
10145,r103,All institutions -> Temple U.,All institutions,Temple U.,2,102,"['3,214', '']","['6,746', '']","['7,649', '']","['7,110', '']","['348', '']","['927', '']","['1,126', '']","['687', '']","['4,022', '']"
10145,r104,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,103,"['6,344', '']","['6,306', '']","['6,536', '']","['7,012', '']","['883', '']","['3,624', '']","['814', '']","['766', '']","['925', '']"
10145,r105,All institutions -> Tulane U.,All institutions,Tulane U.,2,104,"['5,241', '']","['6,876', '']","['6,935', '']","['6,996', '']","['529', '']","['3,880', '']","['805', '']","['1,419', '']","['363', '']"
10145,r106,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,105,"['4,375', '']","['7,186', '']","['4,212', '']","['6,866', '']","['605', '']","['362', '']","['2,740', '']","['734', '']","['2,425', '']"
10145,r107,All institutions -> Clemson U.,All institutions,Clemson U.,2,106,"['5,991', '']","['6,680', '']","['6,298', '']","['6,858', '']","['0', '']","['127', '']","['86', '']","['1,610', '']","['5,035', '']"
10145,r108,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,107,"['4,568', '']","['5,132', '']","['5,224', '']","['6,764', '']","['0', '']","['51', '']","['97', '']","['1,544', '']","['5,072', '']"
10145,r109,All institutions -> New School,All institutions,New School,2,108,"['3,802', '']","['3,790', '']","['5,293', '']","['6,743', '']","['144', '']","['2,984', '']","['609', '']","['1,234', '']","['1,772', '']"
10145,r110,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,109,"['6,846', '']","['5,846', '']","['5,604', '']","['6,718', '']","['709', '']","['1,488', '']","['794', '']","['221', '']","['3,506', '']"
10145,r111,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,110,"['4,635', '']","['5,924', '']","['6,915', '']","['6,681', '']","['0', '']","['278', '']","['619', '']","['3,008', '']","['2,776', '']"
10145,r112,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,111,"['9,937', '']","['6,356', '']","['8,687', '']","['6,573', '']","['4,448', '']","['0', '']","['457', '']","['1,668', '']","['0', '']"
10145,r113,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,112,"['5,550', '']","['6,696', '']","['5,713', '']","['6,357', '']","['0', '']","['2,198', '']","['0', '']","['1,050', '']","['3,109', '']"
10145,r114,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,113,"['4,608', '']","['6,040', '']","['6,669', '']","['6,114', '']","['0', '']","['637', '']","['2,742', '']","['383', '']","['2,352', '']"
10145,r115,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,114,"['7,113', '']","['7,053', '']","['7,637', '']","['5,985', '']","['1,449', '']","['1,842', '']","['942', '']","['922', '']","['830', '']"
10145,r116,All institutions -> U. Idaho,All institutions,U. Idaho,2,115,"['2,108', '']","['5,076', '']","['4,453', '']","['5,960', '']","['94', '']","['3,525', '']","['145', '']","['955', '']","['1,241', '']"
10145,r117,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,116,"['4,973', '']","['6,710', '']","['6,531', '']","['5,843', '']","['2,669', '']","['970', '']","['521', '']","['1,457', '']","['226', '']"
10145,r118,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,117,"['6,908', '']","['5,724', '']","['5,411', '']","['5,793', '']","['0', '']","['607', '']","['340', '']","['1,050', '']","['3,796', '']"
10145,r119,All institutions -> Kent State U.,All institutions,Kent State U.,2,118,"['5,031', '']","['4,793', '']","['4,930', '']","['5,668', '']","['376', '']","['823', '']","['563', '']","['1,288', '']","['2,618', '']"
10145,r120,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,119,"['2,146', 'i']","['ne', '']","['4,662', 'i']","['5,496', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['5,496', 'i']"
