table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
3146,r089,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,88,"['11,390', '']","['8,339', '']","['450', '']","['0', '']","['0', '']","['0', '']","['2,601', '']"
3146,r090,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,89,"['10,343', '']","['1,045', '']","['50', '']","['8,670', '']","['308', '']","['270', '']","['0', '']"
3146,r091,All institutions -> Clark U.,All institutions,Clark U.,2,90,"['10,193', '']","['3,495', '']","['181', '']","['5,162', '']","['43', '']","['1,295', '']","['17', '']"
3146,r092,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,91,"['10,152', '']","['8,679', '']","['514', '']","['932', '']","['0', '']","['27', '']","['0', '']"
3146,r093,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,92,"['9,958', '']","['4,793', '']","['145', '']","['3,921', '']","['37', '']","['903', '']","['159', '']"
3146,r094,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,93,"['9,846', '']","['1,801', '']","['0', '']","['7,726', '']","['0', '']","['319', '']","['0', '']"
3146,r095,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,94,"['9,650', '']","['6,500', '']","['1,500', '']","['700', '']","['150', '']","['500', '']","['300', '']"
3146,r096,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,95,"['9,048', '']","['5,689', '']","['0', '']","['3,207', '']","['22', '']","['130', '']","['0', '']"
3146,r097,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,96,"['8,810', '']","['3,602', '']","['115', '']","['0', '']","['143', '']","['4,508', '']","['442', '']"
3146,r098,All institutions -> Pacific U.,All institutions,Pacific U.,2,97,"['8,753', '']","['3,917', '']","['317', '']","['2,356', '']","['397', '']","['1,766', '']","['0', '']"
3146,r099,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,98,"['8,715', '']","['1,886', '']","['321', '']","['2,809', '']","['1,056', '']","['2,527', '']","['116', '']"
3146,r100,All institutions -> U. New England,All institutions,U. New England,2,99,"['7,346', '']","['5,269', '']","['0', '']","['1,885', '']","['48', '']","['139', '']","['5', '']"
3146,r101,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,100,"['7,272', '']","['1,185', '']","['591', '']","['4,924', '']","['0', '']","['571', '']","['1', '']"
3146,r102,All institutions -> Edward Via C. of Osteopathic Medicine,All institutions,Edward Via C. of Osteopathic Medicine,2,101,"['7,225', '']","['749', '']","['2', '']","['5,932', '']","['139', '']","['403', '']","['0', '']"
3146,r103,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,102,"['7,056', '']","['3,982', '']","['1,871', '']","['120', '']","['232', '']","['851', '']","['0', '']"
3146,r104,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,103,"['6,552', '']","['2,866', '']","['590', '']","['1,144', '']","['1,531', '']","['240', '']","['181', '']"
3146,r105,All institutions -> Amherst C.,All institutions,Amherst C.,2,104,"['6,325', '']","['2,118', '']","['0', '']","['2,894', '']","['0', '']","['154', '']","['1,159', '']"
3146,r106,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,105,"['6,214', '']","['730', '']","['38', '']","['4,915', '']","['0', '']","['531', '']","['0', '']"
3146,r107,All institutions -> DePaul U.,All institutions,DePaul U.,2,106,"['6,144', '']","['4,464', '']","['6', '']","['1,132', '']","['36', '']","['473', '']","['33', '']"
3146,r108,All institutions -> Smith C.,All institutions,Smith C.,2,107,"['6,041', '']","['2,892', '']","['0', '']","['1,658', '']","['21', '']","['1,470', '']","['0', '']"
3146,r109,All institutions -> U. San Diego,All institutions,U. San Diego,2,108,"['6,036', '']","['2,511', '']","['135', '']","['2,823', '']","['0', '']","['273', '']","['294', '']"
3146,r110,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,109,"['5,820', '']","['3,135', '']","['188', '']","['2,059', '']","['6', '']","['432', '']","['0', '']"
3146,r111,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,110,"['5,625', '']","['1,764', '']","['80', '']","['3,201', '']","['214', '']","['355', '']","['11', '']"
3146,r112,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,111,"['5,598', '']","['137', '']","['0', '']","['5,461', '']","['0', '']","['0', '']","['0', '']"
3146,r113,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,112,"['5,500', '']","['364', '']","['0', '']","['4,580', '']","['0', '']","['344', '']","['212', '']"
3146,r114,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,113,"['5,382', '']","['2,190', '']","['0', '']","['2,436', '']","['1', '']","['153', '']","['602', '']"
3146,r115,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,114,"['5,210', '']","['4,936', '']","['0', '']","['121', '']","['12', '']","['141', '']","['0', '']"
3146,r116,All institutions -> Williams C.,All institutions,Williams C.,2,115,"['5,188', '']","['1,131', '']","['0', '']","['1,758', '']","['0', '']","['145', '']","['2,154', '']"
3146,r117,All institutions -> Alfred U.,All institutions,Alfred U.,2,116,"['5,153', '']","['1,580', '']","['1,059', '']","['1,882', '']","['632', '']","['0', '']","['0', '']"
3146,r118,All institutions -> Long Island U.,All institutions,Long Island U.,2,117,"['5,113', '']","['1,839', '']","['11', '']","['2,935', '']","['173', '']","['155', '']","['0', '']"
3146,r119,All institutions -> U. New Haven,All institutions,U. New Haven,2,118,"['5,062', '']","['2,786', '']","['559', '']","['542', '']","['490', '']","['685', '']","['0', '']"
3146,r120,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,119,"['5,041', '']","['1,582', '']","['321', '']","['2,375', '']","['208', '']","['265', '']","['290', '']"
3146,r121,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,120,"['4,951', '']","['3,035', '']","['655', '']","['175', '']","['839', '']","['194', '']","['53', '']"
3146,r122,All institutions -> Fisk U.,All institutions,Fisk U.,2,121,"['4,748', '']","['4,615', '']","['0', '']","['0', '']","['47', '']","['86', '']","['0', '']"
3146,r123,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,122,"['4,564', '']","['4,494', '']","['0', '']","['0', '']","['0', '']","['0', '']","['70', '']"
3146,r124,All institutions -> Carleton C.,All institutions,Carleton C.,2,123,"['4,388', '']","['1,891', '']","['98', '']","['1,955', '']","['0', '']","['423', '']","['21', '']"
3146,r125,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,124,"['4,203', '']","['1,539', '']","['0', '']","['2,344', '']","['0', '']","['320', '']","['0', '']"
3146,r126,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,125,"['4,130', '']","['3,494', '']","['0', '']","['20', '']","['0', '']","['616', '']","['0', '']"
3146,r127,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,126,"['4,026', '']","['764', '']","['93', '']","['0', '']","['3,141', '']","['14', '']","['14', '']"
3146,r128,All institutions -> Barnard C.,All institutions,Barnard C.,2,127,"['4,010', '']","['2,871', '']","['0', '']","['656', '']","['136', '']","['347', '']","['0', '']"
3146,r129,All institutions -> U. Central del Caribe,All institutions,U. Central del Caribe,2,128,"['3,953', '']","['2,705', '']","['215', '']","['1,002', '']","['0', '']","['0', '']","['31', '']"
3146,r130,"All institutions -> U. Ana G. Mendez, Gurabo",All institutions,"U. Ana G. Mendez, Gurabo",2,129,"['3,945', '']","['951', '']","['0', '']","['2,994', '']","['0', '']","['0', '']","['0', '']"
3146,r131,All institutions -> Roseman U. of Health Sciences,All institutions,Roseman U. of Health Sciences,2,130,"['3,916', 'i']","['17', 'i']","['8', 'i']","['3,746', 'i']","['56', 'i']","['89', 'i']","['0', 'i']"
3146,r132,All institutions -> Pace U.,All institutions,Pace U.,2,131,"['3,855', '']","['2,579', '']","['7', '']","['1,183', '']","['18', '']","['64', '']","['4', '']"
3146,r133,"All institutions -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",All institutions,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",2,132,"['3,769', '']","['191', '']","['0', '']","['3,576', '']","['0', '']","['2', '']","['0', '']"
3146,r134,All institutions -> Colgate U.,All institutions,Colgate U.,2,133,"['3,756', '']","['1,202', '']","['0', '']","['2,313', '']","['0', '']","['241', '']","['0', '']"
3146,r135,All institutions -> Haverford C.,All institutions,Haverford C.,2,134,"['3,752', '']","['2,343', '']","['0', '']","['919', '']","['0', '']","['219', '']","['271', '']"
3146,r136,All institutions -> U. of the Sciences Philadelphia,All institutions,U. of the Sciences Philadelphia,2,135,"['3,740', '']","['1,318', '']","['76', '']","['745', '']","['1,117', '']","['484', '']","['0', '']"
3146,r137,All institutions -> Trinity U.,All institutions,Trinity U.,2,136,"['3,736', '']","['924', '']","['0', '']","['1,431', '']","['0', '']","['1,216', '']","['165', '']"
3146,r138,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,137,"['3,681', '']","['1,934', '']","['0', '']","['1,325', '']","['305', '']","['117', '']","['0', '']"
3146,r139,All institutions -> Touro U.,All institutions,Touro U.,2,138,"['3,543', '']","['1,540', '']","['37', '']","['1,917', '']","['4', '']","['45', '']","['0', '']"
3146,r140,All institutions -> Albany C. of Pharmacy and Health Sciences,All institutions,Albany C. of Pharmacy and Health Sciences,2,139,"['3,383', '']","['1,692', '']","['0', '']","['744', '']","['901', '']","['40', '']","['6', '']"
3146,r141,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,140,"['3,380', '']","['3,380', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3146,r142,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,141,"['3,353', '']","['1,619', '']","['0', '']","['1,208', '']","['201', '']","['191', '']","['134', '']"
3146,r143,All institutions -> Reed C.,All institutions,Reed C.,2,142,"['3,240', '']","['1,423', '']","['23', '']","['1,558', '']","['0', '']","['236', '']","['0', '']"
3146,r144,All institutions -> Philadelphia C. of Osteopathic Medicine,All institutions,Philadelphia C. of Osteopathic Medicine,2,143,"['3,162', '']","['346', '']","['0', '']","['2,368', '']","['0', '']","['448', '']","['0', '']"
