table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_medical_school_r_d_expenditures
3185,r023,California -> Private -> Touro U.,California,Private,Touro U.,3,"['3,543', '']","['1,555', '']"
3185,r024,California -> Private -> U. Southern California,California,Private,U. Southern California,3,"['909,683', '']","['531,847', '']"
3185,r025,California -> Private -> Western U. of Health Sciences,California,Private,Western U. of Health Sciences,3,"['4,951', '']","['434', '']"
3185,r026,Colorado,Colorado,,,1,"['', '']","['', '']"
3185,r027,Colorado -> Public,Colorado,Public,,2,"['', '']","['', '']"
3185,r028,Colorado -> Public -> U. Colorado Denver and Anschutz Medical Campus,Colorado,Public,U. Colorado Denver and Anschutz Medical Campus,3,"['542,732', '']","['375,827', '']"
3185,r029,Connecticut,Connecticut,,,1,"['', '']","['', '']"
3185,r030,Connecticut -> Public,Connecticut,Public,,2,"['', '']","['', '']"
3185,r031,Connecticut -> Public -> U. Connecticut,Connecticut,Public,U. Connecticut,3,"['285,764', '']","['92,036', '']"
3185,r032,Connecticut -> Private,Connecticut,Private,,2,"['', '']","['', '']"
3185,r033,Connecticut -> Private -> Yale U.,Connecticut,Private,Yale U.,3,"['1,072,309', '']","['869,113', '']"
3185,r034,District of Columbia,District of Columbia,,,1,"['', '']","['', '']"
3185,r035,District of Columbia -> Private,District of Columbia,Private,,2,"['', '']","['', '']"
3185,r036,District of Columbia -> Private -> George Washington U.,District of Columbia,Private,George Washington U.,3,"['269,799', '']","['61,850', '']"
3185,r037,District of Columbia -> Private -> Georgetown U.,District of Columbia,Private,Georgetown U.,3,"['240,960', '']","['148,291', '']"
3185,r038,District of Columbia -> Private -> Howard U.,District of Columbia,Private,Howard U.,3,"['44,163', '']","['17,193', '']"
3185,r039,Florida,Florida,,,1,"['', '']","['', '']"
3185,r040,Florida -> Public,Florida,Public,,2,"['', '']","['', '']"
3185,r041,Florida -> Public -> Florida Atlantic U.,Florida,Public,Florida Atlantic U.,3,"['51,085', '']","['7,393', '']"
3185,r042,Florida -> Public -> Florida International U.,Florida,Public,Florida International U.,3,"['225,864', '']","['12,953', '']"
3185,r043,Florida -> Public -> Florida State U.,Florida,Public,Florida State U.,3,"['329,205', '']","['29,465', '']"
3185,r044,Florida -> Public -> U. Central Florida,Florida,Public,U. Central Florida,3,"['225,085', '']","['4,115', '']"
3185,r045,Florida -> Public -> U. Florida,Florida,Public,U. Florida,3,"['928,639', '']","['405,794', '']"
3185,r046,"Florida -> Public -> U. South Florida, Tampa",Florida,Public,"U. South Florida, Tampa",3,"['391,325', '']","['164,511', '']"
3185,r047,Florida -> Private,Florida,Private,,2,"['', '']","['', '']"
3185,r048,Florida -> Private -> Nova Southeastern U.,Florida,Private,Nova Southeastern U.,3,"['24,567', '']","['12,357', '']"
3185,r049,Florida -> Private -> U. Miami,Florida,Private,U. Miami,3,"['360,716', '']","['276,935', '']"
3185,r050,Georgia,Georgia,,,1,"['', '']","['', '']"
3185,r051,Georgia -> Public,Georgia,Public,,2,"['', '']","['', '']"
3185,r052,Georgia -> Public -> Augusta U.,Georgia,Public,Augusta U.,3,"['96,502', '']","['87,668', '']"
3185,r053,Georgia -> Private,Georgia,Private,,2,"['', '']","['', '']"
3185,r054,Georgia -> Private -> Emory U.,Georgia,Private,Emory U.,3,"['794,928', '']","['470,055', '']"
3185,r055,Georgia -> Private -> Mercer U.,Georgia,Private,Mercer U.,3,"['44,128', '']","['5,258', '']"
3185,r056,Georgia -> Private -> Morehouse School of Medicine,Georgia,Private,Morehouse School of Medicine,3,"['31,289', '']","['31,289', '']"
3185,r057,Hawaii,Hawaii,,,1,"['', '']","['', '']"
3185,r058,Hawaii -> Public,Hawaii,Public,,2,"['', '']","['', '']"
3185,r059,"Hawaii -> Public -> U. Hawaii, Manoa",Hawaii,Public,"U. Hawaii, Manoa",3,"['280,416', '']","['32,668', '']"
3185,r060,Illinois,Illinois,,,1,"['', '']","['', '']"
3185,r061,Illinois -> Public,Illinois,Public,,2,"['', '']","['', '']"
3185,r062,"Illinois -> Public -> Southern Illinois U., Carbondale",Illinois,Public,"Southern Illinois U., Carbondale",3,"['41,729', '']","['20,621', '']"
3185,r063,"Illinois -> Public -> U. Illinois, Chicago",Illinois,Public,"U. Illinois, Chicago",3,"['382,949', '']","['181,971', '']"
3185,r064,"Illinois -> Public -> U. Illinois, Urbana-Champaign",Illinois,Public,"U. Illinois, Urbana-Champaign",3,"['677,523', '']","['2,141', '']"
3185,r065,Illinois -> Private,Illinois,Private,,2,"['', '']","['', '']"
3185,r066,"Illinois -> Private -> Loyola U., Chicago",Illinois,Private,"Loyola U., Chicago",3,"['39,223', '']","['31,229', '']"
3185,r067,Illinois -> Private -> Midwestern U.,Illinois,Private,Midwestern U.,3,"['10,343', '']","['6,131', '']"
3185,r068,Illinois -> Private -> Northwestern U.,Illinois,Private,Northwestern U.,3,"['857,069', '']","['653,530', '']"
3185,r069,Illinois -> Private -> Rosalind Franklin U. of Medicine and Science,Illinois,Private,Rosalind Franklin U. of Medicine and Science,3,"['16,126', '']","['14,792', '']"
3185,r070,Illinois -> Private -> Rush U.,Illinois,Private,Rush U.,3,"['96,267', '']","['94,083', '']"
3185,r071,Illinois -> Private -> U. Chicago,Illinois,Private,U. Chicago,3,"['459,171', '']","['300,253', '']"
3185,r072,Indiana,Indiana,,,1,"['', '']","['', '']"
3185,r073,Indiana -> Public,Indiana,Public,,2,"['', '']","['', '']"
3185,r074,"Indiana -> Public -> Indiana U., Bloomington",Indiana,Public,"Indiana U., Bloomington",3,"['668,157', '']","['433,941', '']"
3185,r075,Iowa,Iowa,,,1,"['', '']","['', '']"
3185,r076,Iowa -> Public,Iowa,Public,,2,"['', '']","['', '']"
3185,r077,Iowa -> Public -> U. Iowa,Iowa,Public,U. Iowa,3,"['508,353', '']","['296,712', '']"
3185,r078,Iowa -> Private,Iowa,Private,,2,"['', '']","['', '']"
3185,r079,Iowa -> Private -> Des Moines U.,Iowa,Private,Des Moines U.,3,"['1,954', '']","['1,079', '']"
3185,r080,Kansas,Kansas,,,1,"['', '']","['', '']"
3185,r081,Kansas -> Public,Kansas,Public,,2,"['', '']","['', '']"
3185,r082,Kansas -> Public -> U. Kansas,Kansas,Public,U. Kansas,3,"['352,643', '']","['124,857', '']"
3185,r083,Kentucky,Kentucky,,,1,"['', '']","['', '']"
3185,r084,Kentucky -> Public,Kentucky,Public,,2,"['', '']","['', '']"
3185,r085,Kentucky -> Public -> U. Kentucky,Kentucky,Public,U. Kentucky,3,"['410,581', '']","['165,608', '']"
3185,r086,Kentucky -> Public -> U. Louisville,Kentucky,Public,U. Louisville,3,"['173,462', '']","['116,579', '']"
3185,r087,Louisiana,Louisiana,,,1,"['', '']","['', '']"
3185,r088,Louisiana -> Public,Louisiana,Public,,2,"['', '']","['', '']"
3185,r089,"Louisiana -> Public -> Louisiana State U., Health Sciences Center, New Orleans",Louisiana,Public,"Louisiana State U., Health Sciences Center, New Orleans",3,"['40,914', '']","['33,133', '']"
3185,r090,"Louisiana -> Public -> Louisiana State U., Health Sciences Center, Shreveport",Louisiana,Public,"Louisiana State U., Health Sciences Center, Shreveport",3,"['26,262', '']","['26,262', '']"
3185,r091,Louisiana -> Private,Louisiana,Private,,2,"['', '']","['', '']"
3185,r092,Louisiana -> Private -> Tulane U.,Louisiana,Private,Tulane U.,3,"['196,933', '']","['63,012', '']"
3185,r093,Maine,Maine,,,1,"['', '']","['', '']"
3185,r094,Maine -> Private,Maine,Private,,2,"['', '']","['', '']"
3185,r095,Maine -> Private -> U. New England,Maine,Private,U. New England,3,"['7,346', '']","['972', '']"
3185,r096,Maryland,Maryland,,,1,"['', '']","['', '']"
3185,r097,Maryland -> Public,Maryland,Public,,2,"['', '']","['', '']"
3185,r098,Maryland -> Public -> U. Maryland<sup>b</sup>,Maryland,Public,U. Maryland<sup>b</sup>,3,"['1,096,600', '']","['449,383', '']"
3185,r099,Maryland -> Public -> Uniformed Services U. of the Health Sciences,Maryland,Public,Uniformed Services U. of the Health Sciences,3,"['417,300', '']","['308,057', '']"
3185,r100,Maryland -> Private,Maryland,Private,,2,"['', '']","['', '']"
3185,r101,Maryland -> Private -> Johns Hopkins U.<sup>c</sup>,Maryland,Private,Johns Hopkins U.<sup>c</sup>,3,"['2,917,436', '']","['750,501', '']"
3185,r102,Massachusetts,Massachusetts,,,1,"['', '']","['', '']"
3185,r103,Massachusetts -> Public,Massachusetts,Public,,2,"['', '']","['', '']"
3185,r104,"Massachusetts -> Public -> U. Massachusetts, Medical School",Massachusetts,Public,"U. Massachusetts, Medical School",3,"['281,507', '']","['281,507', '']"
3185,r105,Massachusetts -> Private,Massachusetts,Private,,2,"['', '']","['', '']"
3185,r106,Massachusetts -> Private -> Boston U.,Massachusetts,Private,Boston U.,3,"['534,205', '']","['153,802', '']"
3185,r107,Massachusetts -> Private -> Harvard U.,Massachusetts,Private,Harvard U.,3,"['1,239,736', '']","['302,095', '']"
3185,r108,Massachusetts -> Private -> Tufts U.,Massachusetts,Private,Tufts U.,3,"['213,285', '']","['48,980', '']"
3185,r109,Michigan,Michigan,,,1,"['', '']","['', '']"
3185,r110,Michigan -> Public,Michigan,Public,,2,"['', '']","['', '']"
3185,r111,Michigan -> Public -> Central Michigan U.,Michigan,Public,Central Michigan U.,3,"['17,102', '']","['3,170', '']"
3185,r112,Michigan -> Public -> Michigan State U.,Michigan,Public,Michigan State U.,3,"['725,708', '']","['89,176', '']"
3185,r113,Michigan -> Public -> Oakland U.,Michigan,Public,Oakland U.,3,"['18,002', '']","['19', '']"
3185,r114,"Michigan -> Public -> U. Michigan, Ann Arbor",Michigan,Public,"U. Michigan, Ann Arbor",3,"['1,675,805', '']","['687,203', '']"
3185,r115,Michigan -> Public -> Wayne State U.,Michigan,Public,Wayne State U.,3,"['244,217', '']","['165,802', '']"
3185,r116,Michigan -> Public -> Western Michigan U. and Homer Stryker M.D. School of Medicine,Michigan,Public,Western Michigan U. and Homer Stryker M.D. School of Medicine,3,"['25,071', '']","['4,314', '']"
3185,r117,Minnesota,Minnesota,,,1,"['', '']","['', '']"
3185,r118,Minnesota -> Public,Minnesota,Public,,2,"['', '']","['', '']"
3185,r119,"Minnesota -> Public -> U. Minnesota, Twin Cities",Minnesota,Public,"U. Minnesota, Twin Cities",3,"['1,013,112', '']","['298,083', '']"
3185,r120,Mississippi,Mississippi,,,1,"['', '']","['', '']"
3185,r121,Mississippi -> Public,Mississippi,Public,,2,"['', '']","['', '']"
3185,r122,Mississippi -> Public -> U. Mississippi,Mississippi,Public,U. Mississippi,3,"['158,809', '']","['71,850', '']"
3185,r123,Missouri,Missouri,,,1,"['', '']","['', '']"
3185,r124,Missouri -> Public,Missouri,Public,,2,"['', '']","['', '']"
3185,r125,"Missouri -> Public -> U. Missouri, Columbia",Missouri,Public,"U. Missouri, Columbia",3,"['278,793', '']","['37,676', '']"
3185,r126,"Missouri -> Public -> U. Missouri, Kansas City",Missouri,Public,"U. Missouri, Kansas City",3,"['26,708', '']","['3,962', '']"
3185,r127,Missouri -> Private,Missouri,Private,,2,"['', '']","['', '']"
3185,r128,Missouri -> Private -> A. T. Still U.,Missouri,Private,A. T. Still U.,3,"['644', '']","['451', '']"
3185,r129,Missouri -> Private -> Saint Louis U.,Missouri,Private,Saint Louis U.,3,"['66,103', '']","['43,472', '']"
3185,r130,"Missouri -> Private -> Washington U., Saint Louis",Missouri,Private,"Washington U., Saint Louis",3,"['887,088', '']","['785,036', '']"
3185,r131,Nebraska,Nebraska,,,1,"['', '']","['', '']"
3185,r132,Nebraska -> Public,Nebraska,Public,,2,"['', '']","['', '']"
3185,r133,"Nebraska -> Public -> U. Nebraska, Medical Center",Nebraska,Public,"U. Nebraska, Medical Center",3,"['194,455', '']","['121,301', '']"
3185,r134,Nebraska -> Private,Nebraska,Private,,2,"['', '']","['', '']"
3185,r135,Nebraska -> Private -> Creighton U.,Nebraska,Private,Creighton U.,3,"['24,039', '']","['16,633', 'i']"
3185,r136,Nevada,Nevada,,,1,"['', '']","['', '']"
3185,r137,Nevada -> Public,Nevada,Public,,2,"['', '']","['', '']"
3185,r138,"Nevada -> Public -> U. Nevada, Las Vegas",Nevada,Public,"U. Nevada, Las Vegas",3,"['99,445', '']","['4,458', '']"
3185,r139,"Nevada -> Public -> U. Nevada, Reno",Nevada,Public,"U. Nevada, Reno",3,"['152,128', '']","['30,908', '']"
3185,r140,New Hampshire,New Hampshire,,,1,"['', '']","['', '']"
3185,r141,New Hampshire -> Private,New Hampshire,Private,,2,"['', '']","['', '']"
3185,r142,New Hampshire -> Private -> Dartmouth C. and Dartmouth Hitchcock Medical Center,New Hampshire,Private,Dartmouth C. and Dartmouth Hitchcock Medical Center,3,"['342,142', '']","['177,974', '']"
3185,r143,New Jersey,New Jersey,,,1,"['', '']","['', '']"
3185,r144,New Jersey -> Public,New Jersey,Public,,2,"['', '']","['', '']"
3185,r145,New Jersey -> Public -> Rowan U.,New Jersey,Public,Rowan U.,3,"['22,892', '']","['9,983', '']"
3185,r146,"New Jersey -> Public -> Rutgers, State U. New Jersey, New Brunswick",New Jersey,Public,"Rutgers, State U. New Jersey, New Brunswick",3,"['657,249', '']","['295,660', '']"
3185,r147,New Mexico,New Mexico,,,1,"['', '']","['', '']"
3185,r148,New Mexico -> Public,New Mexico,Public,,2,"['', '']","['', '']"
3185,r149,New Mexico -> Public -> U. New Mexico,New Mexico,Public,U. New Mexico,3,"['239,696', '']","['96,915', '']"
3185,r150,New York,New York,,,1,"['', '']","['', '']"
3185,r151,New York -> Public,New York,Public,,2,"['', '']","['', '']"
3185,r152,"New York -> Public -> CUNY, City C.",New York,Public,"CUNY, City C.",3,"['52,738', '']","['3,927', '']"
3185,r153,"New York -> Public -> SUNY, Downstate Medical Center",New York,Public,"SUNY, Downstate Medical Center",3,"['36,015', '']","['35,635', '']"
3185,r154,"New York -> Public -> SUNY, Stony Brook U.",New York,Public,"SUNY, Stony Brook U.",3,"['260,813', '']","['115,061', '']"
3185,r155,"New York -> Public -> SUNY, U. Buffalo",New York,Public,"SUNY, U. Buffalo",3,"['413,817', '']","['225,233', '']"
3185,r156,"New York -> Public -> SUNY, Upstate Medical U.",New York,Public,"SUNY, Upstate Medical U.",3,"['38,091', '']","['31,685', '']"
3185,r157,New York -> Private,New York,Private,,2,"['', '']","['', '']"
3185,r158,New York -> Private -> Albany Medical C.,New York,Private,Albany Medical C.,3,"['23,028', '']","['23,028', '']"
3185,r159,New York -> Private -> Albert Einstein C. of Medicine,New York,Private,Albert Einstein C. of Medicine,3,"['298,824', '']","['298,824', '']"
3185,r160,New York -> Private -> Columbia U. in the City of New York,New York,Private,Columbia U. in the City of New York,3,"['1,003,615', '']","['516,932', '']"
3185,r161,New York -> Private -> Cornell U.,New York,Private,Cornell U.,3,"['1,144,534', '']","['452,969', '']"
3185,r162,New York -> Private -> Hofstra U.,New York,Private,Hofstra U.,3,"['1,744', '']","['3', '']"
3185,r163,New York -> Private -> Icahn School of Medicine at Mount Sinai,New York,Private,Icahn School of Medicine at Mount Sinai,3,"['722,241', '']","['722,141', '']"
3185,r164,New York -> Private -> New York Institute of Technology,New York,Private,New York Institute of Technology,3,"['5,820', '']","['3,999', '']"
3185,r165,New York -> Private -> New York Medical C.,New York,Private,New York Medical C.,3,"['19,398', '']","['19,398', '']"
3185,r166,New York -> Private -> New York U.,New York,Private,New York U.,3,"['934,720', '']","['563,120', '']"
3185,r167,New York -> Private -> U. Rochester,New York,Private,U. Rochester,3,"['393,960', '']","['236,792', '']"
3185,r168,North Carolina,North Carolina,,,1,"['', '']","['', '']"
3185,r169,North Carolina -> Public,North Carolina,Public,,2,"['', '']","['', '']"
3185,r170,North Carolina -> Public -> East Carolina U.,North Carolina,Public,East Carolina U.,3,"['55,611', '']","['24,874', '']"
3185,r171,"North Carolina -> Public -> U. North Carolina, Chapel Hill",North Carolina,Public,"U. North Carolina, Chapel Hill",3,"['1,153,773', '']","['643,302', '']"
3185,r172,North Carolina -> Private,North Carolina,Private,,2,"['', '']","['', '']"
3185,r173,North Carolina -> Private -> Duke U.,North Carolina,Private,Duke U.,3,"['1,226,517', '']","['967,896', '']"
3185,r174,North Carolina -> Private -> Wake Forest U.,North Carolina,Private,Wake Forest U.,3,"['238,933', '']","['224,704', '']"
3185,r175,North Dakota,North Dakota,,,1,"['', '']","['', '']"
3185,r176,North Dakota -> Public,North Dakota,Public,,2,"['', '']","['', '']"
3185,r177,North Dakota -> Public -> U. North Dakota,North Dakota,Public,U. North Dakota,3,"['110,836', '']","['23,885', '']"
3185,r178,Ohio,Ohio,,,1,"['', '']","['', '']"
3185,r179,Ohio -> Public,Ohio,Public,,2,"['', '']","['', '']"
3185,r180,Ohio -> Public -> Northeast Ohio Medical U.,Ohio,Public,Northeast Ohio Medical U.,3,"['18,016', '']","['14,919', '']"
3185,r181,Ohio -> Public -> Ohio State U.,Ohio,Public,Ohio State U.,3,"['929,250', '']","['395,859', '']"
3185,r182,Ohio -> Public -> Ohio U.,Ohio,Public,Ohio U.,3,"['53,735', '']","['10,104', '']"
3185,r183,Ohio -> Public -> U. Cincinnati,Ohio,Public,U. Cincinnati,3,"['529,796', '']","['405,372', '']"
3185,r184,Ohio -> Public -> U. Toledo,Ohio,Public,U. Toledo,3,"['55,006', '']","['16,684', '']"
3185,r185,Ohio -> Public -> Wright State U.,Ohio,Public,Wright State U.,3,"['64,208', '']","['14,105', '']"
3185,r186,Ohio -> Private,Ohio,Private,,2,"['', '']","['', '']"
3185,r187,Ohio -> Private -> Case Western Reserve U.,Ohio,Private,Case Western Reserve U.,3,"['438,994', '']","['351,496', '']"
3185,r188,Oklahoma,Oklahoma,,,1,"['', '']","['', '']"
3185,r189,Oklahoma -> Public,Oklahoma,Public,,2,"['', '']","['', '']"
3185,r190,"Oklahoma -> Public -> Oklahoma State U., Center for Health Sciences",Oklahoma,Public,"Oklahoma State U., Center for Health Sciences",3,"['5,408', '']","['5,408', '']"
3185,r191,"Oklahoma -> Public -> U. Oklahoma, Norman and Health Science Center",Oklahoma,Public,"U. Oklahoma, Norman and Health Science Center",3,"['302,679', '']","['110,697', '']"
3185,r192,"Oklahoma -> Public -> U. Oklahoma, Tulsa",Oklahoma,Public,"U. Oklahoma, Tulsa",3,"['6,373', '']","['2,275', '']"
3185,r193,Oregon,Oregon,,,1,"['', '']","['', '']"
3185,r194,Oregon -> Public,Oregon,Public,,2,"['', '']","['', '']"
3185,r195,Oregon -> Public -> Oregon Health and Science U.,Oregon,Public,Oregon Health and Science U.,3,"['415,629', '']","['254,640', '']"
3185,r196,Pennsylvania,Pennsylvania,,,1,"['', '']","['', '']"
3185,r197,Pennsylvania -> Public,Pennsylvania,Public,,2,"['', '']","['', '']"
3185,r198,"Pennsylvania -> Public -> Pennsylvania State U., University Park and Hershey Medical Center",Pennsylvania,Public,"Pennsylvania State U., University Park and Hershey Medical Center",3,"['949,679', '']","['97,862', '']"
3185,r199,Pennsylvania -> Public -> Temple U.,Pennsylvania,Public,Temple U.,3,"['284,301', '']","['109,357', '']"
3185,r200,"Pennsylvania -> Public -> U. Pittsburgh, Pittsburgh",Pennsylvania,Public,"U. Pittsburgh, Pittsburgh",3,"['1,080,951', '']","['801,558', '']"
3185,r201,Pennsylvania -> Private,Pennsylvania,Private,,2,"['', '']","['', '']"
3185,r202,Pennsylvania -> Private -> Drexel U.,Pennsylvania,Private,Drexel U.,3,"['149,481', '']","['53,452', '']"
3185,r203,Pennsylvania -> Private -> Philadelphia C. of Osteopathic Medicine,Pennsylvania,Private,Philadelphia C. of Osteopathic Medicine,3,"['3,162', '']","['794', '']"
3185,r204,Pennsylvania -> Private -> Thomas Jefferson U.,Pennsylvania,Private,Thomas Jefferson U.,3,"['170,458', '']","['164,979', '']"
3185,r205,Pennsylvania -> Private -> U. Pennsylvania,Pennsylvania,Private,U. Pennsylvania,3,"['1,506,285', '']","['1,003,146', '']"
3185,r206,Rhode Island,Rhode Island,,,1,"['', '']","['', '']"
3185,r207,Rhode Island -> Private,Rhode Island,Private,,2,"['', '']","['', '']"
3185,r208,Rhode Island -> Private -> Brown U.,Rhode Island,Private,Brown U.,3,"['256,954', '']","['121,823', '']"
3185,r209,South Carolina,South Carolina,,,1,"['', '']","['', '']"
3185,r210,South Carolina -> Public,South Carolina,Public,,2,"['', '']","['', '']"
3185,r211,South Carolina -> Public -> Medical U. South Carolina,South Carolina,Public,Medical U. South Carolina,3,"['295,600', '']","['228,442', '']"
3185,r212,"South Carolina -> Public -> U. South Carolina, Columbia",South Carolina,Public,"U. South Carolina, Columbia",3,"['205,940', '']","['13,837', '']"
3185,r213,South Dakota,South Dakota,,,1,"['', '']","['', '']"
3185,r214,South Dakota -> Public,South Dakota,Public,,2,"['', '']","['', '']"
3185,r215,South Dakota -> Public -> U. South Dakota,South Dakota,Public,U. South Dakota,3,"['32,028', '']","['9,080', '']"
3185,r216,Tennessee,Tennessee,,,1,"['', '']","['', '']"
3185,r217,Tennessee -> Public,Tennessee,Public,,2,"['', '']","['', '']"
3185,r218,Tennessee -> Public -> East Tennessee State U.,Tennessee,Public,East Tennessee State U.,3,"['14,197', '']","['8,922', '']"
3185,r219,"Tennessee -> Public -> U. Tennessee, Health Science Center",Tennessee,Public,"U. Tennessee, Health Science Center",3,"['96,979', '']","['96,979', '']"
3185,r220,Tennessee -> Private,Tennessee,Private,,2,"['', '']","['', '']"
3185,r221,Tennessee -> Private -> Meharry Medical C.,Tennessee,Private,Meharry Medical C.,3,"['18,286', '']","['16,058', '']"
3185,r222,Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center,3,"['776,937', '']","['431,058', '']"
3185,r223,Texas,Texas,,,1,"['', '']","['', '']"
3185,r224,Texas -> Public,Texas,Public,,2,"['', '']","['', '']"
3185,r225,Texas -> Public -> Sam Houston State U.,Texas,Public,Sam Houston State U.,3,"['9,445', '']","['0', '']"
3185,r226,"Texas -> Public -> Texas A&M U., College Station and Health Science Center",Texas,Public,"Texas A&M U., College Station and Health Science Center",3,"['952,156', '']","['51,809', '']"
3185,r227,"Texas -> Public -> Texas Tech U., Health Sciences Center",Texas,Public,"Texas Tech U., Health Sciences Center",3,"['44,072', '']","['28,260', '']"
3185,r228,"Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",3,"['11,883', '']","['10,010', '']"
3185,r229,Texas -> Public -> U. Houston,Texas,Public,U. Houston,3,"['195,398', '']","['5', '']"
3185,r230,"Texas -> Public -> U. North Texas, Health Science Center",Texas,Public,"U. North Texas, Health Science Center",3,"['50,124', '']","['3,338', '']"
3185,r231,"Texas -> Public -> U. Texas Health Science Center, Houston",Texas,Public,"U. Texas Health Science Center, Houston",3,"['271,525', '']","['165,738', '']"
3185,r232,"Texas -> Public -> U. Texas Health Science Center, San Antonio",Texas,Public,"U. Texas Health Science Center, San Antonio",3,"['188,483', '']","['149,006', '']"
3185,r233,Texas -> Public -> U. Texas Medical Branch,Texas,Public,U. Texas Medical Branch,3,"['175,372', '']","['169,610', '']"
3185,r234,Texas -> Public -> U. Texas Rio Grande Valley,Texas,Public,U. Texas Rio Grande Valley,3,"['52,016', '']","['19,352', '']"
3185,r235,Texas -> Public -> U. Texas Southwestern Medical Center,Texas,Public,U. Texas Southwestern Medical Center,3,"['496,697', '']","['491,288', '']"
3185,r236,"Texas -> Public -> U. Texas, Austin",Texas,Public,"U. Texas, Austin",3,"['696,111', '']","['34,823', '']"
3185,r237,Texas -> Private,Texas,Private,,2,"['', '']","['', '']"
3185,r238,Texas -> Private -> Baylor C. of Medicine,Texas,Private,Baylor C. of Medicine,3,"['651,920', '']","['651,920', '']"
3185,r239,Texas -> Private -> U. of the Incarnate Word,Texas,Private,U. of the Incarnate Word,3,"['1,800', '']","['172', '']"
3185,r240,Utah,Utah,,,1,"['', '']","['', '']"
3185,r241,Utah -> Public,Utah,Public,,2,"['', '']","['', '']"
3185,r242,Utah -> Public -> U. Utah,Utah,Public,U. Utah,3,"['601,133', '']","['208,277', '']"
3185,r243,Vermont,Vermont,,,1,"['', '']","['', '']"
3185,r244,Vermont -> Public,Vermont,Public,,2,"['', '']","['', '']"
3185,r245,Vermont -> Public -> U. Vermont,Vermont,Public,U. Vermont,3,"['135,859', '']","['83,514', '']"
3185,r246,Virginia,Virginia,,,1,"['', '']","['', '']"
3185,r247,Virginia -> Public,Virginia,Public,,2,"['', '']","['', '']"
3185,r248,Virginia -> Public -> Eastern Virginia Medical School,Virginia,Public,Eastern Virginia Medical School,3,"['27,064', '']","['27,064', '']"
3185,r249,"Virginia -> Public -> U. Virginia, Charlottesville",Virginia,Public,"U. Virginia, Charlottesville",3,"['613,938', '']","['305,023', '']"
3185,r250,Virginia -> Public -> Virginia Commonwealth U.,Virginia,Public,Virginia Commonwealth U.,3,"['255,648', '']","['142,345', '']"
