table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2017,field_2018,field_2019,field_2020_all_social_sciences,field_2020_anthropology,field_2020_economics,field_2020_political_science_and_government,field_2020_sociology_demography_and_population_studies,field_2020_social_sciences_nec
5434,r026,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,25,"['26,537', '']","['24,402', '']","['27,167', '']","['28,486', '']","['0', '']","['10,182', '']","['2,972', '']","['1,608', '']","['13,724', '']"
5434,r027,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,26,"['41,313', '']","['30,643', '']","['27,943', '']","['27,842', '']","['2,331', '']","['1,611', '']","['930', '']","['22,970', '']","['0', '']"
5434,r028,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,27,"['16,088', '']","['16,337', '']","['17,363', '']","['25,818', '']","['3,952', '']","['2,244', '']","['2,269', '']","['326', '']","['17,027', '']"
5434,r029,All institutions -> Cornell U.,All institutions,Cornell U.,2,28,"['44,774', '']","['31,266', '']","['29,183', '']","['25,622', '']","['257', '']","['2,418', '']","['1,391', '']","['9,156', '']","['12,400', '']"
5434,r030,All institutions -> George Washington U.,All institutions,George Washington U.,2,29,"['26,377', '']","['27,781', '']","['27,686', '']","['25,348', '']","['1,855', '']","['1,969', '']","['519', '']","['1,800', '']","['19,205', '']"
5434,r031,All institutions -> Stanford U.,All institutions,Stanford U.,2,30,"['23,316', '']","['24,772', '']","['24,038', '']","['24,770', '']","['291', '']","['3,415', '']","['7,490', '']","['334', '']","['13,240', '']"
5434,r032,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,31,"['25,676', '']","['24,915', '']","['23,970', '']","['24,697', '']","['490', '']","['10,954', '']","['2,119', '']","['4,295', '']","['6,839', '']"
5434,r033,All institutions -> U. Chicago,All institutions,U. Chicago,2,32,"['22,546', '']","['20,285', '']","['21,578', '']","['23,750', '']","['83', '']","['4,109', '']","['1,699', '']","['3,201', '']","['14,658', '']"
5434,r034,All institutions -> U. Georgia,All institutions,U. Georgia,2,33,"['21,987', '']","['23,147', '']","['20,857', '']","['23,737', '']","['1,282', '']","['9,602', '']","['1,851', '']","['2,336', '']","['8,666', '']"
5434,r035,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,34,"['12,235', '']","['12,255', '']","['10,040', '']","['21,150', '']","['0', '']","['11,010', '']","['787', '']","['9,345', '']","['8', '']"
5434,r036,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,35,"['18,825', '']","['18,516', '']","['20,467', '']","['20,650', '']","['1,158', '']","['383', '']","['399', '']","['13,156', '']","['5,554', '']"
5434,r037,All institutions -> American U.,All institutions,American U.,2,36,"['12,757', '']","['16,040', '']","['20,802', '']","['20,632', '']","['0', '']","['2,433', '']","['7,219', '']","['3,346', '']","['7,634', '']"
5434,r038,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,37,"['18,448', '']","['21,269', '']","['20,704', '']","['20,551', '']","['1,122', '']","['1,888', '']","['12,359', '']","['5,182', '']","['0', '']"
5434,r039,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,38,"['15,308', '']","['18,404', '']","['17,928', '']","['20,370', '']","['891', '']","['898', '']","['610', '']","['16,677', '']","['1,294', '']"
5434,r040,All institutions -> Rice U.,All institutions,Rice U.,2,39,"['12,014', '']","['17,208', '']","['20,720', '']","['19,959', '']","['365', '']","['586', '']","['6,914', '']","['11,692', '']","['402', '']"
5434,r041,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,40,"['16,269', '']","['19,932', '']","['20,178', '']","['19,942', '']","['0', '']","['2,777', '']","['12,843', '']","['2,329', '']","['1,993', '']"
5434,r042,All institutions -> Florida State U.,All institutions,Florida State U.,2,41,"['19,408', '']","['19,717', '']","['18,519', '']","['19,446', '']","['408', '']","['4,418', '']","['3,813', '']","['3,211', '']","['7,596', '']"
5434,r043,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,42,"['16,447', '']","['15,007', '']","['16,211', '']","['18,762', '']","['1,106', '']","['3,721', '']","['758', '']","['443', '']","['12,734', '']"
5434,r044,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,43,"['12,775', '']","['14,157', '']","['17,776', '']","['18,486', '']","['485', '']","['4,332', '']","['877', '']","['6,008', '']","['6,784', '']"
5434,r045,All institutions -> Florida International U.,All institutions,Florida International U.,2,44,"['9,792', '']","['10,866', '']","['16,551', '']","['17,828', '']","['207', '']","['2,534', '']","['2,120', '']","['1,189', '']","['11,778', '']"
5434,r046,All institutions -> U. Arizona,All institutions,U. Arizona,2,45,"['20,086', '']","['19,835', '']","['19,450', '']","['17,689', '']","['3,443', '']","['2,257', '']","['503', '']","['3,904', '']","['7,582', '']"
5434,r047,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,46,"['18,130', '']","['18,144', '']","['16,775', '']","['17,493', '']","['997', '']","['2,391', '']","['368', '']","['476', '']","['13,261', '']"
5434,r048,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,47,"['11,646', '']","['11,388', '']","['13,457', '']","['16,948', '']","['708', '']","['1,833', '']","['4,619', '']","['3,627', '']","['6,161', '']"
5434,r049,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,48,"['11,990', '']","['12,684', '']","['13,250', '']","['16,907', '']","['2,358', '']","['5,685', '']","['2,054', '']","['2,552', '']","['4,258', '']"
5434,r050,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,49,"['19,922', '']","['15,241', '']","['13,440', '']","['16,626', '']","['4,826', '']","['0', '']","['699', '']","['6,714', '']","['4,387', '']"
5434,r051,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,50,"['16,568', '']","['17,707', '']","['18,635', '']","['16,443', '']","['69', '']","['557', '']","['627', '']","['10,314', '']","['4,876', '']"
5434,r052,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,51,"['17,697', 'i']","['15,709', '']","['18,222', '']","['16,191', '']","['66', '']","['344', '']","['37', '']","['12,460', '']","['3,284', '']"
5434,r053,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,52,"['11,668', '']","['13,373', '']","['13,123', '']","['16,055', '']","['39', '']","['98', '']","['7,813', '']","['7,405', '']","['700', '']"
5434,r054,All institutions -> Yale U.,All institutions,Yale U.,2,53,"['9,051', '']","['11,683', '']","['14,401', '']","['15,994', '']","['1,143', '']","['5,613', '']","['918', '']","['2,712', '']","['5,608', '']"
5434,r055,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,54,"['21,852', '']","['21,497', '']","['16,437', '']","['15,458', '']","['94', '']","['0', '']","['5,714', '']","['7,072', '']","['2,578', '']"
5434,r056,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,55,"['11,636', '']","['8,857', '']","['9,396', '']","['15,215', '']","['0', '']","['4,998', '']","['0', '']","['951', '']","['9,266', '']"
5434,r057,All institutions -> U. Utah,All institutions,U. Utah,2,56,"['4,083', '']","['10,627', 'i']","['3,776', 'i']","['14,837', 'i']","['1,286', 'i']","['164', 'i']","['1,017', 'i']","['7,151', 'i']","['5,219', 'i']"
5434,r058,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,57,"['7,905', '']","['9,714', '']","['12,649', '']","['14,787', '']","['2,448', '']","['3,801', '']","['683', '']","['2,758', '']","['5,097', '']"
5434,r059,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,58,"['12,763', '']","['18,674', '']","['19,050', '']","['14,784', '']","['0', '']","['0', '']","['1,127', '']","['9,078', '']","['4,579', '']"
5434,r060,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,59,"['9,696', '']","['11,610', '']","['13,140', '']","['14,322', '']","['526', '']","['1,744', '']","['1,248', '']","['9,948', '']","['856', '']"
5434,r061,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,60,"['12,497', '']","['12,728', '']","['12,954', '']","['14,165', '']","['1,134', '']","['2,148', '']","['4,899', '']","['2,082', '']","['3,902', '']"
5434,r062,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,61,"['16,867', '']","['15,566', '']","['15,875', '']","['13,869', '']","['0', '']","['12,071', '']","['0', '']","['0', '']","['1,798', '']"
5434,r063,All institutions -> U. Florida,All institutions,U. Florida,2,62,"['13,491', '']","['14,692', '']","['13,849', '']","['13,552', '']","['1,454', '']","['5,001', '']","['1,815', '']","['80', '']","['5,202', '']"
5434,r064,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,63,"['14,604', '']","['13,299', '']","['11,273', '']","['13,082', '']","['0', '']","['5,163', '']","['96', '']","['3,247', '']","['4,576', '']"
5434,r065,All institutions -> U. Delaware,All institutions,U. Delaware,2,64,"['16,667', '']","['13,731', '']","['12,868', '']","['12,936', '']","['0', '']","['3,488', '']","['141', '']","['2,525', '']","['6,782', '']"
5434,r066,All institutions -> Tufts U.,All institutions,Tufts U.,2,65,"['8,696', '']","['15,495', '']","['14,063', '']","['12,852', '']","['443', '']","['1,585', '']","['991', '']","['2,157', '']","['7,676', '']"
5434,r067,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,66,"['10,572', '']","['12,368', '']","['13,071', '']","['12,741', '']","['867', '']","['1,429', '']","['2,974', '']","['1,089', '']","['6,382', '']"
5434,r068,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,67,"['10,262', '']","['9,475', '']","['12,035', '']","['12,734', '']","['822', '']","['223', '']","['3,128', '']","['5,557', '']","['3,004', '']"
5434,r069,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,68,"['8,644', '']","['8,306', '']","['10,294', '']","['12,591', '']","['0', '']","['0', '']","['0', '']","['12,591', '']","['0', '']"
5434,r070,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,69,"['13,888', '']","['16,639', '']","['14,307', '']","['12,461', '']","['0', '']","['762', '']","['210', '']","['483', '']","['11,006', '']"
5434,r071,All institutions -> Washington State U.,All institutions,Washington State U.,2,70,"['11,723', '']","['14,112', '']","['13,079', '']","['12,338', '']","['322', '']","['4,436', '']","['774', '']","['412', '']","['6,394', '']"
5434,r072,"All institutions -> U. Tennessee, Knoxville<sup>b</sup>",All institutions,"U. Tennessee, Knoxville<sup>b</sup>",2,71,"['6,924', '']","['12,480', '']","['12,661', '']","['12,171', '']","['2,466', '']","['6,265', '']","['1,502', '']","['864', '']","['1,074', '']"
5434,r073,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,72,"['9,374', '']","['7,523', '']","['10,463', '']","['11,877', '']","['0', '']","['7,141', '']","['938', '']","['994', '']","['2,804', '']"
5434,r074,All institutions -> Boston C.,All institutions,Boston C.,2,73,"['10,950', '']","['11,278', '']","['11,141', '']","['11,862', '']","['0', '']","['821', '']","['172', '']","['4,538', '']","['6,331', '']"
5434,r075,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,74,"['8,491', '']","['11,039', '']","['11,540', '']","['11,615', '']","['0', '']","['716', '']","['1,816', '']","['4,085', '']","['4,998', '']"
5434,r076,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,75,"['9,104', '']","['10,521', '']","['13,139', '']","['11,597', '']","['0', '']","['124', '']","['135', '']","['686', '']","['10,652', '']"
5434,r077,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,76,"['7,524', '']","['5,583', '']","['8,621', '']","['11,344', '']","['56', '']","['1,450', '']","['2,874', '']","['2,365', '']","['4,599', '']"
5434,r078,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,77,"['10,384', '']","['11,252', '']","['12,083', '']","['11,291', '']","['272', '']","['0', '']","['336', '']","['2,421', '']","['8,262', '']"
5434,r079,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,78,"['1,281', '']","['4,262', '']","['4,159', '']","['10,750', '']","['0', '']","['6,253', '']","['985', '']","['1,385', '']","['2,127', '']"
5434,r080,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,79,"['10,215', '']","['9,784', '']","['10,707', '']","['10,624', '']","['1,494', '']","['565', '']","['100', '']","['2,877', '']","['5,588', '']"
5434,r081,All institutions -> William & Mary,All institutions,William & Mary,2,80,"['8,290', '']","['9,532', '']","['10,227', '']","['10,623', '']","['995', '']","['1', '']","['3,780', '']","['112', '']","['5,735', '']"
5434,r082,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,81,"['7,007', '']","['8,361', '']","['8,403', '']","['9,826', '']","['0', '']","['7,085', '']","['415', '']","['2,326', '']","['0', '']"
5434,r083,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,82,"['14,547', '']","['16,909', '']","['13,274', '']","['9,513', '']","['807', '']","['3,846', '']","['1,331', '']","['1,175', '']","['2,354', '']"
5434,r084,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,83,"['5,521', '']","['5,686', '']","['6,674', '']","['9,447', '']","['916', '']","['925', '']","['760', '']","['3,242', '']","['3,604', '']"
5434,r085,All institutions -> U. Oregon,All institutions,U. Oregon,2,84,"['3,533', '']","['6,650', '']","['3,790', '']","['8,911', '']","['646', '']","['591', '']","['3,199', '']","['435', '']","['4,040', '']"
5434,r086,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,85,"['7,673', '']","['9,494', '']","['9,450', '']","['8,860', '']","['407', '']","['3,768', '']","['3,672', '']","['441', '']","['572', '']"
5434,r087,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,86,"['0', '']","['0', '']","['0', '']","['8,314', '']","['0', '']","['8,231', '']","['83', '']","['0', '']","['0', '']"
5434,r088,All institutions -> Boston U.,All institutions,Boston U.,2,87,"['5,022', '']","['7,983', '']","['7,962', '']","['7,931', '']","['539', '']","['1,824', '']","['306', '']","['529', '']","['4,733', '']"
5434,r089,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,88,"['8,762', '']","['6,787', '']","['6,741', '']","['7,905', '']","['152', '']","['582', '']","['202', '']","['307', '']","['6,662', '']"
5434,r090,All institutions -> U. Memphis,All institutions,U. Memphis,2,89,"['2,915', '']","['3,548', '']","['4,052', '']","['7,750', '']","['548', '']","['1,906', '']","['280', '']","['866', '']","['4,150', '']"
5434,r091,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,90,"['1,681', '']","['5,981', '']","['7,331', '']","['7,680', '']","['196', '']","['218', '']","['203', '']","['6,599', '']","['464', '']"
5434,r092,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,91,"['6,228', '']","['5,912', '']","['7,450', '']","['7,631', '']","['18', '']","['646', '']","['109', '']","['374', '']","['6,484', '']"
5434,r093,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,92,"['1,897', '']","['1,372', '']","['5,413', '']","['7,541', '']","['361', '']","['719', '']","['1,619', '']","['1,078', '']","['3,764', '']"
5434,r094,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,93,"['4,151', '']","['4,907', '']","['6,861', '']","['7,187', '']","['380', '']","['934', '']","['3,280', '']","['9', '']","['2,584', '']"
5434,r095,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,94,"['4,022', '']","['4,857', '']","['4,375', '']","['7,186', '']","['328', '']","['3,198', '']","['134', '']","['802', '']","['2,724', '']"
5434,r096,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,95,"['956', '']","['5,521', '']","['7,113', '']","['7,053', '']","['1,671', '']","['2,478', '']","['1,252', '']","['729', '']","['923', '']"
5434,r097,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,96,"['13,321', '']","['7,649', '']","['7,779', '']","['7,005', '']","['386', '']","['2,066', '']","['319', '']","['2,168', '']","['2,066', '']"
5434,r098,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,97,"['7,385', '']","['4,356', '']","['3,741', '']","['6,923', '']","['0', '']","['3,699', '']","['899', '']","['2,098', '']","['227', '']"
5434,r099,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,98,"['4,619', '']","['5,940', '']","['5,387', '']","['6,902', '']","['1', '']","['1,463', '']","['1,543', '']","['545', '']","['3,350', '']"
5434,r100,All institutions -> Tulane U.,All institutions,Tulane U.,2,99,"['7,235', '']","['4,926', '']","['5,241', '']","['6,876', '']","['606', '']","['5,222', '']","['509', '']","['338', '']","['201', '']"
5434,r101,All institutions -> U. Iowa,All institutions,U. Iowa,2,100,"['6,625', '']","['6,913', '']","['7,575', '']","['6,875', '']","['78', '']","['505', '']","['473', '']","['754', '']","['5,065', '']"
5434,r102,All institutions -> Temple U.,All institutions,Temple U.,2,101,"['2,757', '']","['3,070', '']","['3,214', '']","['6,746', '']","['392', '']","['978', '']","['1,032', '']","['702', '']","['3,642', '']"
5434,r103,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,102,"['2,821', '']","['4,331', '']","['4,973', '']","['6,710', '']","['2,816', '']","['689', '']","['251', '']","['2,840', '']","['114', '']"
5434,r104,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,103,"['5,701', '']","['5,795', '']","['5,550', '']","['6,696', '']","['3', '']","['1,741', '']","['22', '']","['829', '']","['4,101', '']"
5434,r105,All institutions -> Clemson U.,All institutions,Clemson U.,2,104,"['5,584', '']","['5,711', '']","['5,991', '']","['6,680', '']","['0', '']","['55', '']","['173', '']","['451', '']","['6,001', '']"
5434,r106,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,105,"['6,803', '']","['8,481', '']","['8,455', '']","['6,645', '']","['626', '']","['1,683', '']","['726', '']","['2,850', '']","['760', '']"
5434,r107,All institutions -> U. Kansas,All institutions,U. Kansas,2,106,"['5,894', '']","['7,991', '']","['7,043', '']","['6,450', '']","['176', '']","['367', '']","['250', '']","['277', '']","['5,380', '']"
5434,r108,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,107,"['8,662', '']","['10,024', '']","['9,937', '']","['6,356', '']","['3,984', '']","['30', '']","['22', '']","['2,320', '']","['0', '']"
5434,r109,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,108,"['5,966', '']","['4,149', '']","['6,344', '']","['6,306', '']","['951', '']","['2,127', '']","['798', '']","['791', '']","['1,639', '']"
5434,r110,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,109,"['7,235', '']","['6,493', '']","['6,170', '']","['6,265', '']","['0', '']","['129', '']","['178', '']","['0', '']","['5,958', '']"
5434,r111,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,110,"['7,361', '']","['2,453', '']","['5,425', '']","['6,251', '']","['322', '']","['1,573', '']","['902', '']","['1,431', '']","['2,023', '']"
5434,r112,All institutions -> Johns Hopkins U.<sup>c</sup>,All institutions,Johns Hopkins U.<sup>c</sup>,2,111,"['10,368', 'i']","['7,417', 'i']","['8,923', 'i']","['6,221', 'i']","['8', 'i']","['51', 'i']","['202', 'i']","['5,116', 'i']","['844', 'i']"
5434,r113,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,112,"['6,144', '']","['4,945', '']","['4,608', '']","['6,040', '']","['0', '']","['326', '']","['3,032', '']","['1,116', '']","['1,566', '']"
5434,r114,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,113,"['4,062', '']","['2,809', '']","['4,635', '']","['5,924', '']","['0', '']","['237', '']","['371', '']","['2,510', '']","['2,806', '']"
5434,r115,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,114,"['8,335', '']","['9,255', '']","['6,846', '']","['5,846', '']","['582', '']","['1,325', '']","['712', '']","['65', '']","['3,162', '']"
5434,r116,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,115,"['4,947', '']","['6,886', '']","['6,908', '']","['5,724', '']","['0', '']","['323', '']","['179', '']","['1,564', '']","['3,658', '']"
5434,r117,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,116,"['4,652', '']","['4,461', '']","['5,428', '']","['5,659', '']","['0', '']","['5,659', '']","['0', '']","['0', '']","['0', '']"
5434,r118,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,117,"['4,881', '']","['3,279', '']","['4,568', '']","['5,132', '']","['0', '']","['110', '']","['67', '']","['1,507', '']","['3,448', '']"
5434,r119,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,118,"['4,920', '']","['4,811', '']","['5,054', '']","['5,106', '']","['548', '']","['970', '']","['1,031', '']","['605', '']","['1,952', '']"
5434,r120,All institutions -> U. Idaho,All institutions,U. Idaho,2,119,"['2,127', '']","['1,848', '']","['2,108', '']","['5,076', '']","['196', '']","['2,346', '']","['0', '']","['802', '']","['1,732', '']"
