table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
6041,r031,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> Other,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,Other,,4,643,1.6,460,1.5,183,1.7
6041,r032,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Nonfederal,All graduate students,Primary source of support for full-time students<sup>b</sup>,Nonfederal,,,3,9065,22.2,4759,15.7,4306,40.9
6041,r033,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Nonfederal -> Institutional,All graduate students,Primary source of support for full-time students<sup>b</sup>,Nonfederal,Institutional,,4,8227,20.1,4355,14.3,3872,36.8
6041,r034,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Nonfederal -> Domestic,All graduate students,Primary source of support for full-time students<sup>b</sup>,Nonfederal,Domestic,,4,631,1.5,296,1.0,335,3.2
6041,r035,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Nonfederal -> Foreign,All graduate students,Primary source of support for full-time students<sup>b</sup>,Nonfederal,Foreign,,4,207,0.5,108,0.4,99,0.9
6041,r036,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Self-support,All graduate students,Primary source of support for full-time students<sup>b</sup>,Self-support,,,3,18164,44.4,16521,54.4,1643,15.6
6041,r037,All graduate students -> Primary mechanism of support for full-time students<sup>b</sup>,All graduate students,Primary mechanism of support for full-time students<sup>b</sup>,,,,2,,,,,,
6041,r038,All graduate students -> Primary mechanism of support for full-time students<sup>b</sup> -> Fellowships,All graduate students,Primary mechanism of support for full-time students<sup>b</sup>,Fellowships,,,3,999,2.4,253,0.8,746,7.1
6041,r039,All graduate students -> Primary mechanism of support for full-time students<sup>b</sup> -> Research assistantships,All graduate students,Primary mechanism of support for full-time students<sup>b</sup>,Research assistantships,,,3,2897,7.1,936,3.1,1961,18.6
6041,r040,All graduate students -> Primary mechanism of support for full-time students<sup>b</sup> -> Teaching assistantships,All graduate students,Primary mechanism of support for full-time students<sup>b</sup>,Teaching assistantships,,,3,2791,6.8,1293,4.3,1498,14.2
6041,r041,All graduate students -> Primary mechanism of support for full-time students<sup>b</sup> -> Traineeships,All graduate students,Primary mechanism of support for full-time students<sup>b</sup>,Traineeships,,,3,664,1.6,280,0.9,384,3.7
6041,r042,All graduate students -> Primary mechanism of support for full-time students<sup>b</sup> -> Other types of support,All graduate students,Primary mechanism of support for full-time students<sup>b</sup>,Other types of support,,,3,21855,53.4,19230,63.3,2625,25.0
6041,r043,All graduate students -> Primary mechanism of support for full-time students<sup>b</sup> -> Other types of support -> Self-support,All graduate students,Primary mechanism of support for full-time students<sup>b</sup>,Other types of support,Self-support,,4,18164,44.4,16521,54.4,1643,15.6
6041,r044,All graduate students -> Primary mechanism of support for full-time students<sup>b</sup> -> Other types of support -> Other,All graduate students,Primary mechanism of support for full-time students<sup>b</sup>,Other types of support,Other,,4,3691,9.0,2709,8.9,982,9.3
