table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2017,field_2018,field_2019_all_non_s_e_fields,field_2019_business_management_and_business_administration,field_2019_communication_and_communications_technologies,field_2019_education,field_2019_humanities,field_2019_law,field_2019_social_work,field_2019_visual_and_performing_arts,field_2019_other
3171,r011,All institutions -> U. Kansas,All institutions,U. Kansas,2,10,"['49,179', '']","['69,552', '']","['70,001', '']","['148', '']","['25', '']","['54,547', '']","['586', '']","['4', '']","['10,195', '']","['280', '']","['4,216', '']"
3171,r012,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,11,"['28,543', '']","['60,616', '']","['69,507', '']","['1,795', '']","['26,989', '']","['17,141', '']","['396', '']","['0', '']","['4,574', '']","['0', '']","['18,612', '']"
3171,r013,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,12,"['73,053', '']","['70,828', '']","['69,387', '']","['45,246', '']","['44', '']","['10,504', '']","['450', '']","['0', '']","['320', '']","['211', '']","['12,612', '']"
3171,r014,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,13,"['66,929', '']","['67,933', '']","['69,347', '']","['23,103', '']","['7,031', '']","['27,108', '']","['762', '']","['2,292', '']","['7,505', '']","['1,357', '']","['189', '']"
3171,r015,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,14,"['60,701', '']","['58,326', '']","['67,049', '']","['23,031', '']","['6,302', '']","['15,817', '']","['6,394', '']","['4,508', '']","['7,465', '']","['3,532', '']","['0', '']"
3171,r016,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,15,"['37,889', '']","['60,859', '']","['66,759', '']","['7,158', '']","['0', '']","['36,458', '']","['5,574', '']","['1,263', '']","['0', '']","['352', '']","['15,954', '']"
3171,r017,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,16,"['89,215', '']","['95,748', '']","['65,516', '']","['10,010', '']","['482', '']","['10,834', '']","['3,318', '']","['0', '']","['0', '']","['55', '']","['40,817', '']"
3171,r018,All institutions -> U. Georgia,All institutions,U. Georgia,2,17,"['51,857', '']","['62,476', '']","['62,627', '']","['21,203', '']","['3,719', '']","['10,565', '']","['9,094', '']","['4,246', '']","['1,872', '']","['5,443', '']","['6,485', '']"
3171,r019,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,18,"['55,673', '']","['50,742', '']","['60,357', '']","['10,687', '']","['2,229', '']","['22,746', '']","['5,342', '']","['0', '']","['1,053', '']","['3,073', '']","['15,227', '']"
3171,r020,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,19,"['39,137', '']","['75,491', '']","['56,841', '']","['13,121', '']","['3,639', '']","['27,472', '']","['6,525', '']","['2,838', '']","['0', '']","['3,006', '']","['240', '']"
3171,r021,All institutions -> Clemson U.,All institutions,Clemson U.,2,20,"['48,540', '']","['53,097', '']","['53,533', '']","['1,198', '']","['48', '']","['3,980', '']","['215', '']","['0', '']","['0', '']","['30', '']","['48,062', '']"
3171,r022,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,21,"['59,628', '']","['56,586', '']","['52,848', '']","['2,873', '']","['849', '']","['21,588', '']","['2,795', '']","['795', '']","['2,852', '']","['885', '']","['20,211', '']"
3171,r023,All institutions -> U. Utah,All institutions,U. Utah,2,22,"['61,339', '']","['18,098', 'i']","['52,419', 'i']","['646', 'i']","['1,872', 'i']","['1,370', 'i']","['863', 'i']","['18', 'i']","['8,146', 'i']","['0', 'i']","['39,504', 'i']"
3171,r024,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,23,"['46,005', '']","['48,815', '']","['51,347', '']","['14,871', '']","['6,108', '']","['8,166', '']","['3,693', '']","['17,750', '']","['0', '']","['759', '']","['0', '']"
3171,r025,All institutions -> Washington State U.,All institutions,Washington State U.,2,24,"['46,294', '']","['45,834', '']","['50,186', '']","['7,896', '']","['6,491', '']","['25,400', '']","['2,826', '']","['582', '']","['267', '']","['405', '']","['6,319', '']"
3171,r026,All institutions -> U. Maryland<sup>a</sup>,All institutions,U. Maryland<sup>a</sup>,2,25,"['na', '']","['na', '']","['49,324', '']","['3,177', '']","['429', '']","['3,544', '']","['3,874', '']","['3,026', '']","['22,836', '']","['564', '']","['11,874', '']"
3171,r027,All institutions -> U. Florida,All institutions,U. Florida,2,26,"['34,949', '']","['33,731', '']","['47,868', '']","['3,605', '']","['2,858', '']","['19,063', '']","['3,476', '']","['336', '']","['5', '']","['1,431', '']","['17,094', '']"
3171,r028,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,27,"['46,584', '']","['46,242', '']","['46,606', '']","['13,852', '']","['3,188', '']","['16,679', '']","['4,084', '']","['1,926', '']","['0', '']","['3,309', '']","['3,568', '']"
3171,r029,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,28,"['30,750', '']","['36,492', '']","['46,559', '']","['11', '']","['0', '']","['41,757', '']","['1,733', '']","['270', '']","['0', '']","['1,749', '']","['1,039', '']"
3171,r030,All institutions -> Stanford U.,All institutions,Stanford U.,2,29,"['54,290', '']","['51,283', '']","['45,427', '']","['380', '']","['1,118', '']","['41,889', '']","['1,108', '']","['624', '']","['6', '']","['4', '']","['298', '']"
3171,r031,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,30,"['41,306', '']","['41,331', '']","['43,690', '']","['6,739', '']","['3,206', '']","['16,860', '']","['4,300', '']","['0', '']","['1,433', '']","['390', '']","['10,762', '']"
3171,r032,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,31,"['40,395', '']","['38,885', '']","['42,900', '']","['16,395', '']","['550', '']","['13,445', '']","['4,002', '']","['1,594', '']","['1,164', '']","['335', '']","['5,415', '']"
3171,r033,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,32,"['36,374', '']","['39,987', '']","['40,781', '']","['9,401', '']","['270', '']","['25,640', '']","['1,284', '']","['565', '']","['1', '']","['185', '']","['3,435', '']"
3171,r034,All institutions -> Cornell U.,All institutions,Cornell U.,2,33,"['21,312', '']","['37,881', '']","['40,724', '']","['5,472', '']","['3,919', '']","['498', '']","['2,104', '']","['772', '']","['0', '']","['2,780', '']","['25,179', '']"
3171,r035,All institutions -> U. Southern California,All institutions,U. Southern California,2,34,"['38,794', '']","['36,952', '']","['40,541', '']","['2,053', '']","['5,692', '']","['9,384', '']","['2,822', '']","['1,469', '']","['9,717', '']","['3,613', '']","['5,791', '']"
3171,r036,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,35,"['40,528', '']","['42,095', '']","['40,119', '']","['1,723', '']","['2,046', '']","['9,391', '']","['3,718', '']","['232', '']","['14,966', '']","['1,255', '']","['6,788', '']"
3171,r037,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,36,"['31,757', '']","['39,238', '']","['39,212', '']","['4,050', '']","['3,290', '']","['7,597', '']","['3,094', '']","['2,350', '']","['1,303', '']","['1,694', '']","['15,834', '']"
3171,r038,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,37,"['30,807', '']","['35,976', '']","['38,177', '']","['16,074', '']","['0', '']","['432', '']","['19,673', '']","['0', '']","['0', '']","['1,388', '']","['610', '']"
3171,r039,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,38,"['44,329', '']","['38,733', '']","['37,919', '']","['3,333', '']","['3,203', '']","['5,209', '']","['3,154', '']","['4,862', '']","['12,191', '']","['618', '']","['5,349', '']"
3171,r040,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,39,"['32,868', '']","['32,096', '']","['37,708', '']","['6,463', '']","['116', '']","['5,443', '']","['2,192', '']","['1,679', '']","['0', '']","['4,807', '']","['17,008', '']"
3171,r041,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,40,"['39,443', '']","['42,725', '']","['36,643', '']","['1,415', '']","['168', '']","['5,841', '']","['3,988', '']","['1,143', '']","['3,108', '']","['918', '']","['20,062', '']"
3171,r042,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,41,"['47,930', '']","['39,914', '']","['36,055', '']","['1,959', '']","['1,082', '']","['11,369', '']","['3,011', '']","['0', '']","['3,934', '']","['2', '']","['14,698', '']"
3171,r043,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,42,"['36,419', '']","['34,338', '']","['34,255', '']","['17,467', '']","['1,880', '']","['2,806', '']","['5,067', '']","['0', '']","['0', '']","['1,201', '']","['5,834', '']"
3171,r044,All institutions -> Florida International U.,All institutions,Florida International U.,2,43,"['30,861', '']","['30,432', '']","['34,110', '']","['8,689', '']","['1,353', '']","['12,427', '']","['5,253', '']","['1,615', '']","['217', '']","['1,540', '']","['3,016', '']"
3171,r045,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,44,"['31,455', '']","['32,892', '']","['32,276', '']","['10,560', '']","['1,123', '']","['2,925', '']","['6,848', '']","['2,875', '']","['0', '']","['2,491', '']","['5,454', '']"
3171,r046,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,45,"['22,988', '']","['28,275', '']","['31,768', '']","['15,146', '']","['1,024', '']","['3,649', '']","['7,303', '']","['0', '']","['39', '']","['62', '']","['4,545', '']"
3171,r047,All institutions -> American U.,All institutions,American U.,2,46,"['29,483', '']","['29,835', '']","['31,522', '']","['5,368', '']","['6,848', '']","['0', '']","['2,613', '']","['12,152', '']","['0', '']","['921', '']","['3,620', '']"
3171,r048,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,47,"['21,866', '']","['29,469', '']","['31,265', '']","['5,139', '']","['115', '']","['15,502', '']","['2,507', '']","['2,133', '']","['227', '']","['373', '']","['5,269', '']"
3171,r049,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,48,"['24,371', '']","['29,289', '']","['30,064', '']","['9,982', '']","['405', '']","['869', '']","['7,336', '']","['10,605', '']","['0', '']","['0', '']","['867', '']"
3171,r050,All institutions -> U. West Florida,All institutions,U. West Florida,2,49,"['22,593', '']","['25,325', '']","['29,802', '']","['20,928', '']","['129', '']","['7,133', '']","['358', '']","['32', '']","['70', '']","['0', '']","['1,152', '']"
3171,r051,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,50,"['27,749', '']","['29,214', '']","['29,462', '']","['11,085', '']","['3,575', '']","['8,202', '']","['4,475', '']","['1,260', '']","['0', '']","['865', '']","['0', '']"
3171,r052,All institutions -> Texas State U.,All institutions,Texas State U.,2,51,"['32,262', '']","['34,878', '']","['29,114', '']","['944', '']","['0', '']","['8,094', '']","['1,047', '']","['16,659', '']","['1,790', '']","['0', '']","['580', '']"
3171,r053,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,52,"['18,698', '']","['32,719', '']","['29,091', '']","['1,983', '']","['1,455', '']","['6,125', '']","['135', '']","['58', '']","['0', '']","['829', '']","['18,506', '']"
3171,r054,All institutions -> U. Oregon,All institutions,U. Oregon,2,53,"['23,457', '']","['28,764', '']","['28,433', '']","['2,266', '']","['1,587', '']","['15,810', '']","['1,531', '']","['399', '']","['0', '']","['292', '']","['6,548', '']"
3171,r055,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,54,"['28,762', '']","['29,524', '']","['28,384', '']","['6,923', '']","['0', '']","['58', '']","['9,759', '']","['552', '']","['0', '']","['608', '']","['10,484', '']"
3171,r056,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,55,"['24,893', '']","['25,690', '']","['27,749', '']","['2,100', '']","['299', '']","['23,049', '']","['575', '']","['1,664', '']","['1', '']","['7', '']","['54', '']"
3171,r057,All institutions -> U. Houston,All institutions,U. Houston,2,56,"['19,636', '']","['18,941', '']","['26,489', '']","['2,199', '']","['199', '']","['4,430', '']","['1,252', '']","['379', '']","['5,374', '']","['107', '']","['12,549', '']"
3171,r058,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,57,"['22,105', '']","['27,315', '']","['26,186', '']","['5,125', '']","['4', '']","['13,720', '']","['6,211', '']","['498', '']","['0', '']","['588', '']","['40', '']"
3171,r059,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,58,"['4,444', '']","['25,902', '']","['25,967', '']","['7,163', '']","['1,197', '']","['2,637', '']","['6,009', '']","['2,510', '']","['1,622', '']","['2,280', '']","['2,549', '']"
3171,r060,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,59,"['13,212', '']","['21,089', '']","['25,668', '']","['5,370', '']","['897', '']","['3,959', '']","['3,326', '']","['4,247', '']","['527', '']","['2,980', '']","['4,362', '']"
3171,r061,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,60,"['28,132', '']","['23,047', '']","['25,648', '']","['6,638', '']","['510', '']","['11,333', '']","['5,946', '']","['541', '']","['0', '']","['680', '']","['0', '']"
3171,r062,All institutions -> Boston U.,All institutions,Boston U.,2,61,"['22,606', '']","['48,341', '']","['25,392', '']","['5,800', '']","['1,017', '']","['8,399', '']","['2,443', '']","['3,711', '']","['3,330', '']","['144', '']","['548', '']"
3171,r063,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,62,"['24,637', '']","['23,433', '']","['24,766', '']","['75', '']","['11', '']","['20,002', '']","['2,139', '']","['0', '']","['1,320', '']","['182', '']","['1,037', '']"
3171,r064,All institutions -> U. Iowa,All institutions,U. Iowa,2,63,"['27,818', '']","['27,720', '']","['24,544', '']","['5,043', '']","['428', '']","['9,138', '']","['2,738', '']","['1,221', '']","['958', '']","['276', '']","['4,742', '']"
3171,r065,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,64,"['40,830', '']","['37,784', '']","['24,431', '']","['5,516', '']","['0', '']","['7,424', '']","['369', '']","['0', '']","['0', '']","['0', '']","['11,122', '']"
3171,r066,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,65,"['19,601', '']","['27,996', '']","['24,373', '']","['0', '']","['44', '']","['0', '']","['10,425', '']","['0', '']","['0', '']","['0', '']","['13,904', '']"
3171,r067,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,66,"['8,346', '']","['6,294', '']","['24,168', '']","['8,182', '']","['1,280', '']","['3,928', '']","['4,069', '']","['0', '']","['24', '']","['6,565', '']","['120', '']"
3171,r068,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,67,"['32,090', '']","['27,608', '']","['23,020', '']","['1,390', '']","['8', '']","['20,078', '']","['831', '']","['0', '']","['461', '']","['60', '']","['192', '']"
3171,r069,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,68,"['15,132', '']","['18,431', '']","['22,994', '']","['2,254', '']","['137', '']","['1,188', '']","['1,300', '']","['0', '']","['9,435', '']","['375', '']","['8,305', '']"
3171,r070,All institutions -> George Mason U.,All institutions,George Mason U.,2,69,"['13,916', '']","['23,722', '']","['22,214', '']","['1,469', '']","['2,958', '']","['3,987', '']","['1,259', '']","['11,611', '']","['4', '']","['184', '']","['742', '']"
3171,r071,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,70,"['19,868', '']","['20,131', '']","['21,334', '']","['4,853', '']","['795', '']","['1,886', '']","['5,753', '']","['3,427', '']","['425', '']","['1,980', '']","['2,215', '']"
3171,r072,All institutions -> Emory U.,All institutions,Emory U.,2,71,"['18,742', '']","['19,245', '']","['21,085', '']","['1,664', '']","['265', '']","['1,989', '']","['3,777', '']","['719', '']","['0', '']","['2,322', '']","['10,349', '']"
3171,r073,All institutions -> Temple U.,All institutions,Temple U.,2,72,"['19,229', '']","['22,463', '']","['21,084', '']","['2,126', '']","['197', '']","['9,904', '']","['465', '']","['1,536', '']","['1,781', '']","['955', '']","['4,120', '']"
3171,r074,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,73,"['14,457', '']","['18,872', '']","['20,610', '']","['229', '']","['4', '']","['450', '']","['587', '']","['0', '']","['19,300', '']","['0', '']","['40', '']"
3171,r075,All institutions -> George Washington U.,All institutions,George Washington U.,2,74,"['19,514', '']","['18,627', '']","['20,601', '']","['5,363', '']","['15', '']","['9,894', '']","['1,167', '']","['1,516', '']","['0', '']","['228', '']","['2,418', '']"
3171,r076,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,75,"['15,422', '']","['15,898', '']","['20,498', '']","['109', '']","['1', '']","['18,401', '']","['20', '']","['0', '']","['65', '']","['27', '']","['1,875', '']"
3171,r077,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,76,"['15,994', '']","['21,728', '']","['19,918', '']","['4,200', '']","['1,010', '']","['5,280', '']","['4,642', '']","['0', '']","['2,399', '']","['794', '']","['1,593', '']"
3171,r078,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,77,"['15,205', '']","['16,979', '']","['19,538', '']","['2,798', '']","['1', '']","['14,929', '']","['554', '']","['358', '']","['0', '']","['256', '']","['642', '']"
3171,r079,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,78,"['21,612', '']","['20,775', '']","['19,304', '']","['544', '']","['849', '']","['1,025', '']","['449', '']","['53', '']","['96', '']","['196', '']","['16,092', '']"
3171,r080,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,79,"['16,386', '']","['17,645', '']","['19,292', '']","['1,384', '']","['657', '']","['9,103', '']","['2,019', '']","['91', '']","['0', '']","['1,483', '']","['4,555', '']"
3171,r081,All institutions -> U. Arizona,All institutions,U. Arizona,2,80,"['12,235', '']","['15,028', '']","['18,980', '']","['4,760', '']","['265', '']","['3,691', '']","['1,014', '']","['1,129', '']","['0', '']","['6,738', '']","['1,383', '']"
3171,r082,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,81,"['18,325', '']","['18,319', '']","['18,231', '']","['3,914', '']","['822', '']","['3,671', '']","['5,208', '']","['0', '']","['1,279', '']","['1,571', '']","['1,766', '']"
3171,r083,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,82,"['11,471', '']","['11,990', '']","['17,976', '']","['404', '']","['0', '']","['13,411', '']","['4,161', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3171,r084,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,83,"['20,419', '']","['18,436', '']","['17,540', '']","['344', '']","['272', '']","['6,891', '']","['5,045', '']","['0', '']","['1,607', '']","['383', '']","['2,998', '']"
3171,r085,All institutions -> Boston C.,All institutions,Boston C.,2,84,"['14,263', '']","['14,229', '']","['17,188', '']","['74', '']","['61', '']","['11,045', '']","['399', '']","['551', '']","['4,419', '']","['85', '']","['554', '']"
3171,r086,All institutions -> Tufts U.,All institutions,Tufts U.,2,85,"['6,514', '']","['15,979', '']","['16,726', '']","['49', '']","['0', '']","['2,979', '']","['1,126', '']","['0', '']","['13', '']","['72', '']","['12,487', '']"
3171,r087,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,86,"['28,014', '']","['15,806', '']","['16,399', '']","['2,869', '']","['131', '']","['4,267', '']","['2,739', '']","['36', '']","['0', '']","['153', '']","['6,204', '']"
3171,r088,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,87,"['12,965', '']","['16,433', '']","['16,378', '']","['2,360', '']","['468', '']","['3,121', '']","['2,286', '']","['0', '']","['0', '']","['1,330', '']","['6,813', '']"
3171,r089,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,88,"['10,183', '']","['18,004', '']","['16,225', '']","['315', '']","['865', '']","['2,955', '']","['208', '']","['0', '']","['124', '']","['49', '']","['11,709', '']"
3171,r090,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,89,"['10,985', '']","['10,583', '']","['16,030', '']","['3', '']","['1,809', '']","['8,764', '']","['363', '']","['21', '']","['902', '']","['52', '']","['4,116', '']"
3171,r091,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,90,"['13,484', '']","['17,316', '']","['15,976', '']","['4,442', '']","['769', '']","['5,391', '']","['3,803', '']","['0', '']","['0', '']","['761', '']","['810', '']"
3171,r092,All institutions -> Yale U.,All institutions,Yale U.,2,91,"['20,515', '']","['17,543', '']","['15,669', '']","['3,412', '']","['0', '']","['646', '']","['6,288', '']","['1,251', '']","['0', '']","['248', '']","['3,824', '']"
3171,r093,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,92,"['6,713', '']","['17,377', '']","['15,421', '']","['4,912', '']","['24', '']","['3,724', '']","['1,758', '']","['3,637', '']","['961', '']","['316', '']","['89', '']"
3171,r094,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,93,"['11,131', '']","['12,081', '']","['15,285', '']","['6,147', '']","['573', '']","['3,889', '']","['449', '']","['0', '']","['2,966', '']","['505', '']","['756', '']"
3171,r095,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,94,"['13,023', '']","['14,221', '']","['15,177', '']","['4', '']","['2', '']","['59', '']","['130', '']","['0', '']","['0', '']","['0', '']","['14,982', '']"
3171,r096,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,95,"['8,751', '']","['9,635', '']","['15,059', '']","['5,888', '']","['0', '']","['6,253', '']","['1,083', '']","['805', '']","['0', '']","['438', '']","['592', '']"
3171,r097,All institutions -> Princeton U.,All institutions,Princeton U.,2,96,"['12,172', '']","['13,710', '']","['15,039', '']","['0', '']","['0', '']","['866', '']","['8,732', '']","['0', '']","['21', '']","['3,662', '']","['1,758', '']"
3171,r098,All institutions -> U. Denver,All institutions,U. Denver,2,97,"['3,962', '']","['5,652', '']","['14,909', '']","['33', '']","['126', '']","['5,465', '']","['7', '']","['176', '']","['9,023', '']","['79', '']","['0', '']"
3171,r099,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,98,"['10,673', '']","['10,208', '']","['14,604', '']","['4,309', '']","['104', '']","['2,151', '']","['1,102', '']","['210', '']","['947', '']","['230', '']","['5,551', '']"
3171,r100,All institutions -> Tulane U.,All institutions,Tulane U.,2,99,"['13,655', '']","['13,481', '']","['14,489', '']","['285', '']","['119', '']","['6', '']","['2,293', '']","['4,927', '']","['0', '']","['422', '']","['6,437', '']"
3171,r101,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,100,"['11,401', '']","['10,633', '']","['14,452', '']","['410', '']","['328', '']","['1,874', '']","['513', '']","['0', '']","['0', '']","['219', '']","['11,108', '']"
3171,r102,All institutions -> Kent State U.,All institutions,Kent State U.,2,101,"['14,590', '']","['16,089', '']","['14,321', '']","['3,532', '']","['1,229', '']","['4,685', '']","['3,471', '']","['0', '']","['28', '']","['481', '']","['895', '']"
3171,r103,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,102,"['12,479', '']","['11,815', '']","['13,681', '']","['8,214', '']","['495', '']","['3,118', '']","['1,686', '']","['33', '']","['0', '']","['114', '']","['21', '']"
3171,r104,All institutions -> Fordham U.,All institutions,Fordham U.,2,103,"['12,378', '']","['13,308', '']","['13,664', '']","['3,110', '']","['209', '']","['1,004', '']","['3,520', '']","['3,635', '']","['691', '']","['161', '']","['1,334', '']"
3171,r105,All institutions -> Duke U.,All institutions,Duke U.,2,104,"['13,003', '']","['13,664', '']","['13,589', '']","['10,643', '']","['0', '']","['150', '']","['1,522', '']","['670', '']","['0', '']","['286', '']","['318', '']"
3171,r106,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,105,"['14,955', '']","['13,165', '']","['13,364', '']","['8,571', '']","['0', '']","['0', '']","['3,916', '']","['0', '']","['0', '']","['767', '']","['110', '']"
3171,r107,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,106,"['8,065', '']","['12,365', '']","['13,101', '']","['8,159', '']","['0', '']","['843', '']","['4,099', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3171,r108,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,107,"['11,878', '']","['14,057', '']","['13,098', '']","['211', '']","['387', '']","['6,824', '']","['1,302', '']","['799', '']","['0', '']","['3,535', '']","['40', '']"
