table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_level_4,column_hierarchy_depth,value
8295,r039,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
8295,r040,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9130
8295,r041,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,14.9
8295,r042,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3074
8295,r043,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.0
8295,r044,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,169
8295,r045,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
8295,r046,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,40559
8295,r047,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,66.2
8295,r048,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,54
8295,r049,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
8295,r050,2002,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,4586
8295,r051,2002,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.5
8295,r052,2003,Total,,,,1,67310
8295,r053,2003,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,3979
8295,r054,2003,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,5.9
8295,r055,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,304
8295,r056,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.5
8295,r057,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,10466
8295,r058,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,15.5
8295,r059,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3212
8295,r060,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,4.8
8295,r061,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,221
8295,r062,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
8295,r063,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,43469
8295,r064,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,64.6
8295,r065,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,66
8295,r066,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
8295,r067,2003,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,5593
8295,r068,2003,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,8.3
8295,r069,2004,Total,,,,1,66379
8295,r070,2004,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4164
8295,r071,2004,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.3
8295,r072,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,273
8295,r073,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
8295,r074,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9563
8295,r075,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,14.4
8295,r076,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3399
8295,r077,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.1
8295,r078,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,149
8295,r079,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
8295,r080,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,43235
8295,r081,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,65.1
8295,r082,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,56
8295,r083,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
8295,r084,2004,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,5540
8295,r085,2004,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,8.3
8295,r086,2005,Total,,,,1,66551
8295,r087,2005,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4090
8295,r088,2005,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.1
8295,r089,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,273
8295,r090,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
8295,r091,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9595
8295,r092,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,14.4
8295,r093,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3470
8295,r094,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.2
8295,r095,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,135
8295,r096,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
8295,r097,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,42868
8295,r098,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,64.4
8295,r099,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,74
8295,r100,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
8295,r101,2005,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,6046
8295,r102,2005,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,9.1
8295,r103,2006,Total,,,,1,67698
8295,r104,2006,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4381
8295,r105,2006,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.5
8295,r106,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,290
8295,r107,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
8295,r108,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9050
8295,r109,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,13.4
8295,r110,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3572
8295,r111,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.3
8295,r112,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,129
8295,r113,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
8295,r114,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,43293
8295,r115,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,64.0
8295,r116,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,53
8295,r117,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
8295,r118,2006,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,6930
8295,r119,2006,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,10.2
8295,r120,2007old<sup>a</sup>,Total,,,,1,70357
8295,r121,2007old<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4517
8295,r122,2007old<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.4
8295,r123,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,286
8295,r124,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
8295,r125,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9316
8295,r126,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,13.2
8295,r127,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3684
8295,r128,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.2
8295,r129,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,199
8295,r130,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
8295,r131,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,44751
8295,r132,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,63.6
8295,r133,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,86
8295,r134,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
8295,r135,2007old<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7518
8295,r136,2007old<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,10.7
8295,r137,2007new<sup>a</sup>,Total,,,,1,71299
8295,r138,2007new<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4563
8295,r139,2007new<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.4
8295,r140,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,290
8295,r141,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
8295,r142,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9436
8295,r143,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,13.2
8295,r144,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3775
8295,r145,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.3
8295,r146,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,202
8295,r147,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
8295,r148,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,45329
8295,r149,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,63.6
8295,r150,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,87
8295,r151,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
8295,r152,2007new<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7617
8295,r153,2007new<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,10.7
8295,r154,2008,Total,,,,1,74251
8295,r155,2008,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4716
8295,r156,2008,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.4
8295,r157,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,346
8295,r158,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.5
8295,r159,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9548
8295,r160,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,12.9
8295,r161,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3986
8295,r162,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.4
8295,r163,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,156
8295,r164,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
8295,r165,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,47586
8295,r166,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,64.1
8295,r167,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,172
8295,r168,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.2
8295,r169,2008,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7741
8295,r170,2008,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,10.4
8295,r171,2009,Total,,,,1,78642
8295,r172,2009,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,5218
8295,r173,2009,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.6
8295,r174,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,344
8295,r175,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
8295,r176,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9778
8295,r177,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,12.4
8295,r178,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,4172
8295,r179,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.3
8295,r180,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,149
8295,r181,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
8295,r182,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,50396
8295,r183,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,64.1
8295,r184,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,350
8295,r185,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.4
8295,r186,2009,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,8235
8295,r187,2009,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,10.5
8295,r188,2010,Total,,,,1,82295
8295,r189,2010,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,5640
8295,r190,2010,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.9
8295,r191,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,329
8295,r192,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
8295,r193,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,10270
8295,r194,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,12.5
8295,r195,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,4180
8295,r196,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.1
8295,r197,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,174
8295,r198,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
8295,r199,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,52870
8295,r200,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,64.2
8295,r201,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,1002
8295,r202,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,1.2
8295,r203,2010,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7830
8295,r204,2010,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,9.5
8295,r205,2011,Total,,,,1,79314
8295,r206,2011,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,5919
8295,r207,2011,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,7.5
8295,r208,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,317
8295,r209,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
8295,r210,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,10147
8295,r211,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,12.8
8295,r212,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,4068
8295,r213,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.1
8295,r214,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,166
8295,r215,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
8295,r216,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,50659
8295,r217,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,63.9
8295,r218,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,1238
8295,r219,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,1.6
8295,r220,2011,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,6800
8295,r221,2011,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,8.6
8295,r222,2012,Total,,,,1,77301
8295,r223,2012,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,6035
8295,r224,2012,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,7.8
8295,r225,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,278
8295,r226,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
8295,r227,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9822
8295,r228,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,12.7
8295,r229,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3924
8295,r230,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.1
8295,r231,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,139
8295,r232,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
8295,r233,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,49457
8295,r234,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,64.0
8295,r235,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,1507
8295,r236,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,1.9
8295,r237,2012,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,6139
8295,r238,2012,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.9
8295,r239,2013,Total,,,,1,75662
8295,r240,2013,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,6234
8295,r241,2013,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,8.2
8295,r242,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,259
8295,r243,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.3
8295,r244,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9809
8295,r245,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,13.0
8295,r246,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3712
8295,r247,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,4.9
8295,r248,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,130
8295,r249,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
8295,r250,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,48413
8295,r251,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,64.0
8295,r252,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,1440
8295,r253,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,1.9
8295,r254,2013,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,5665
8295,r255,2013,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.5
8295,r256,2014old<sup>b</sup>,Total,,,,1,73268
8295,r257,2014old<sup>b</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,6205
8295,r258,2014old<sup>b</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,8.5
8295,r259,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,285
8295,r260,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
8295,r261,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9646
8295,r262,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,13.2
8295,r263,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3631
8295,r264,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.0
8295,r265,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,118
8295,r266,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
8295,r267,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,46706
8295,r268,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,63.7
8295,r269,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,1624
8295,r270,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,2.2
8295,r271,2014old<sup>b</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,5053
8295,r272,2014old<sup>b</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,6.9
8295,r273,2014new<sup>b</sup>,Total,,,,1,74013
8295,r274,2014new<sup>b</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,6527
8295,r275,2014new<sup>b</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,8.8
8295,r276,2014new<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,286
8295,r277,2014new<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
