table_id,row_id,_b_state_or_territory_control_and_institution_b_full_path,_b_state_or_territory_control_and_institution_b_level_1,_b_state_or_territory_control_and_institution_b_level_2,_b_state_or_territory_control_and_institution_b_level_3,_b_state_or_territory_control_and_institution_b_hierarchy_depth,field_all_fields,field_agricultural_sciences,field_biological_and_biomedical_sciences,field_computer_and_information_sciences,field_engineering,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_health_sciences,field_mathematics_and_statistics,field_natural_resources_and_conservation,field_physical_sciences,field_psychology,field_social_sciences,field_other_fields_of_s_e
12862,r018,Alaska -> Private -> Alaska Pacific U.,Alaska,Private,Alaska Pacific U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r019,Arizona,Arizona,,,1,"['159,357', '']","['0', '']","['7,339', '']","['2,705', '']","['36,920', '']","['3,939', '']","['44,537', '']","['450', '']","['0', '']","['59,999', '']","['465', '']","['825', '']","['2,177', '']"
12862,r020,Arizona -> Public,Arizona,Public,,2,"['159,357', '']","['0', '']","['7,339', '']","['2,705', '']","['36,920', '']","['3,939', '']","['44,537', '']","['450', '']","['0', '']","['59,999', '']","['465', '']","['825', '']","['2,177', '']"
12862,r021,Arizona -> Public -> Arizona State U.,Arizona,Public,Arizona State U.,3,"['139,579', '']","['0', '']","['2,572', '']","['435', '']","['35,324', '']","['819', '']","['42,505', '']","['0', '']","['0', '']","['56,634', '']","['465', '']","['825', '']","['0', '']"
12862,r022,Arizona -> Public -> Dine C.,Arizona,Public,Dine C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r023,Arizona -> Public -> Northern Arizona U.,Arizona,Public,Northern Arizona U.,3,"['2,906', '']","['0', '']","['2,185', '']","['0', '']","['0', '']","['451', '']","['0', '']","['0', '']","['0', '']","['270', '']","['0', '']","['0', '']","['0', '']"
12862,r024,Arizona -> Public -> U. Arizona,Arizona,Public,U. Arizona,3,"['16,872', '']","['0', '']","['2,582', '']","['2,270', '']","['1,596', '']","['2,669', '']","['2,032', '']","['450', '']","['0', '']","['3,095', '']","['0', '']","['0', '']","['2,177', '']"
12862,r025,Arkansas,Arkansas,,,1,"['32,280', '']","['0', '']","['10,000', '']","['0', '']","['21,620', '']","['0', '']","['660', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r026,Arkansas -> Public,Arkansas,Public,,2,"['32,280', '']","['0', '']","['10,000', '']","['0', '']","['21,620', '']","['0', '']","['660', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r027,"Arkansas -> Public -> Arkansas State U., Jonesboro",Arkansas,Public,"Arkansas State U., Jonesboro",3,"['1,000', '']","['0', '']","['1,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r028,Arkansas -> Public -> U. Arkansas for Medical Sciences,Arkansas,Public,U. Arkansas for Medical Sciences,3,"['9,000', '']","['0', '']","['9,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r029,"Arkansas -> Public -> U. Arkansas, Fayetteville",Arkansas,Public,"U. Arkansas, Fayetteville",3,"['22,280', '']","['0', '']","['0', '']","['0', '']","['21,620', '']","['0', '']","['660', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r030,"Arkansas -> Public -> U. Arkansas, Little Rock",Arkansas,Public,"U. Arkansas, Little Rock",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r031,"Arkansas -> Public -> U. Arkansas, Pine Bluff",Arkansas,Public,"U. Arkansas, Pine Bluff",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r032,Arkansas -> Public -> U. Central Arkansas,Arkansas,Public,U. Central Arkansas,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r033,California,California,,,1,"['950,640', '']","['17,786', '']","['365,729', '']","['5,615', '']","['96,221', '']","['39,028', '']","['337,321', '']","['0', '']","['1,575', '']","['66,938', '']","['1,416', '']","['14,165', '']","['4,846', '']"
12862,r034,California -> Public,California,Public,,2,"['638,353', '']","['16,786', '']","['201,778', '']","['4,891', '']","['70,802', '']","['27,768', '']","['265,868', '']","['0', '']","['1,100', '']","['29,393', '']","['1,416', '']","['13,704', '']","['4,846', '']"
12862,r035,"California -> Public -> California Polytechnic State U., San Luis Obispo",California,Public,"California Polytechnic State U., San Luis Obispo",3,"['5,500', '']","['1,000', '']","['500', '']","['0', '']","['4,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r036,"California -> Public -> California State Polytechnic U., Humboldt",California,Public,"California State Polytechnic U., Humboldt",3,"['1,460', '']","['0', '']","['0', '']","['0', '']","['350', '']","['0', '']","['0', '']","['0', '']","['350', '']","['760', '']","['0', '']","['0', '']","['0', '']"
12862,r037,"California -> Public -> California State Polytechnic U., Pomona",California,Public,"California State Polytechnic U., Pomona",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r038,"California -> Public -> California State U., Bakersfield",California,Public,"California State U., Bakersfield",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r039,"California -> Public -> California State U., Channel Islands",California,Public,"California State U., Channel Islands",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r040,"California -> Public -> California State U., Chico",California,Public,"California State U., Chico",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r041,"California -> Public -> California State U., Dominguez Hills",California,Public,"California State U., Dominguez Hills",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r042,"California -> Public -> California State U., East Bay",California,Public,"California State U., East Bay",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r043,"California -> Public -> California State U., Fresno",California,Public,"California State U., Fresno",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r044,"California -> Public -> California State U., Fullerton",California,Public,"California State U., Fullerton",3,"['27,000', '']","['0', '']","['15,000', '']","['0', '']","['0', '']","['12,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r045,"California -> Public -> California State U., Long Beach",California,Public,"California State U., Long Beach",3,"['1,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['750', '']","['0', '']","['0', '']","['0', '']","['0', '']","['750', '']","['0', '']"
12862,r046,"California -> Public -> California State U., Los Angeles",California,Public,"California State U., Los Angeles",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r047,"California -> Public -> California State U., Monterey Bay",California,Public,"California State U., Monterey Bay",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r048,"California -> Public -> California State U., Northridge",California,Public,"California State U., Northridge",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r049,"California -> Public -> California State U., Sacramento",California,Public,"California State U., Sacramento",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r050,"California -> Public -> California State U., San Bernardino",California,Public,"California State U., San Bernardino",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r051,"California -> Public -> California State U., San Marcos",California,Public,"California State U., San Marcos",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r052,"California -> Public -> California State U., Stanislaus",California,Public,"California State U., Stanislaus",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r053,California -> Public -> San Diego State U.,California,Public,San Diego State U.,3,"['3,306', '']","['0', '']","['2,010', '']","['0', '']","['250', '']","['0', '']","['1,046', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r054,California -> Public -> San Francisco State U.,California,Public,San Francisco State U.,3,"['314', '']","['0', '']","['314', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r055,California -> Public -> San Jose State U.,California,Public,San Jose State U.,3,"['2,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r056,California -> Public -> Sonoma State U.,California,Public,Sonoma State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r057,"California -> Public -> U. California, Berkeley",California,Public,"U. California, Berkeley",3,"['65,612', '']","['6,250', '']","['37,732', '']","['1,485', '']","['6,325', '']","['0', '']","['1,185', '']","['0', '']","['750', '']","['300', '']","['0', '']","['8,585', '']","['3,000', '']"
12862,r058,"California -> Public -> U. California, Davis",California,Public,"U. California, Davis",3,"['29,535', '']","['9,536', '']","['1,113', '']","['0', '']","['6,828', '']","['496', '']","['0', '']","['0', '']","['0', '']","['11,561', '']","['0', '']","['0', '']","['0', '']"
12862,r059,"California -> Public -> U. California, Irvine",California,Public,"U. California, Irvine",3,"['61,995', '']","['0', '']","['6,763', '']","['3,090', '']","['21,284', '']","['0', '']","['26,314', '']","['0', '']","['0', '']","['2,483', '']","['0', '']","['2,062', '']","['0', '']"
12862,r060,"California -> Public -> U. California, Los Angeles",California,Public,"U. California, Los Angeles",3,"['42,789', '']","['0', '']","['4,056', '']","['0', '']","['625', '']","['4,238', '']","['25,776', '']","['0', '']","['0', '']","['6,116', '']","['0', '']","['725', '']","['1,253', '']"
12862,r061,"California -> Public -> U. California, Merced",California,Public,"U. California, Merced",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r062,"California -> Public -> U. California, Riverside",California,Public,"U. California, Riverside",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r063,"California -> Public -> U. California, San Diego",California,Public,"U. California, San Diego",3,"['56,097', '']","['0', '']","['11,545', '']","['0', '']","['21,355', '']","['6,252', '']","['15,297', '']","['0', '']","['0', '']","['500', '']","['648', '']","['500', '']","['0', '']"
12862,r064,"California -> Public -> U. California, San Francisco",California,Public,"U. California, San Francisco",3,"['293,200', '']","['0', '']","['97,700', '']","['0', '']","['0', '']","['0', '']","['195,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r065,"California -> Public -> U. California, Santa Barbara",California,Public,"U. California, Santa Barbara",3,"['28,950', '']","['0', '']","['11,521', '']","['316', '']","['9,236', '']","['661', '']","['0', '']","['0', '']","['0', '']","['5,474', '']","['768', '']","['382', '']","['593', '']"
12862,r066,"California -> Public -> U. California, Santa Cruz",California,Public,"U. California, Santa Cruz",3,"['19,095', '']","['0', '']","['13,525', '']","['0', '']","['550', '']","['2,120', '']","['0', '']","['0', '']","['0', '']","['2,200', '']","['0', '']","['700', '']","['0', '']"
12862,r067,California -> Private,California,Private,,2,"['312,286', '']","['1,000', '']","['163,951', '']","['723', '']","['25,419', '']","['11,260', '']","['71,453', '']","['0', '']","['475', '']","['37,545', '']","['0', '']","['461', '']","['0', '']"
12862,r068,California -> Private -> Azusa Pacific U.,California,Private,Azusa Pacific U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r069,California -> Private -> Biola U.,California,Private,Biola U.,3,"['500', '']","['0', '']","['500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r070,California -> Private -> California Institute of Technology,California,Private,California Institute of Technology,3,"['45,862', '']","['0', '']","['3,275', '']","['0', '']","['6,461', '']","['9,855', '']","['0', '']","['0', '']","['0', '']","['26,272', '']","['0', '']","['0', '']","['0', '']"
12862,r071,California -> Private -> Chapman U.,California,Private,Chapman U.,3,"['2,474', '']","['0', '']","['453', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,021', '']","['0', '']","['0', '']","['0', '']"
12862,r072,California -> Private -> Charles R. Drew U. of Medicine and Science,California,Private,Charles R. Drew U. of Medicine and Science,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r073,California -> Private -> Claremont Graduate U.,California,Private,Claremont Graduate U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r074,California -> Private -> Claremont McKenna C.,California,Private,Claremont McKenna C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r075,California -> Private -> Harvey Mudd C.,California,Private,Harvey Mudd C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r076,California -> Private -> Keck Graduate Institute,California,Private,Keck Graduate Institute,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r077,California -> Private -> Loma Linda U.,California,Private,Loma Linda U.,3,"['1,186', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,186', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r078,California -> Private -> Loyola Marymount U.,California,Private,Loyola Marymount U.,3,"['262', '']","['0', '']","['0', '']","['0', '']","['262', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r079,California -> Private -> Marshall B. Ketchum U.,California,Private,Marshall B. Ketchum U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r080,California -> Private -> Occidental C.,California,Private,Occidental C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r081,California -> Private -> Pepperdine U.,California,Private,Pepperdine U.,3,"['911', '']","['0', '']","['911', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r082,California -> Private -> Pomona C.,California,Private,Pomona C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r083,California -> Private -> Santa Clara U.,California,Private,Santa Clara U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r084,California -> Private -> Scripps Research Institute,California,Private,Scripps Research Institute,3,"['109,500', '']","['0', '']","['109,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r085,California -> Private -> Stanford U.,California,Private,Stanford U.,3,"['75,456', '']","['0', '']","['11,107', '']","['0', '']","['11,346', '']","['0', '']","['45,477', '']","['0', '']","['475', '']","['7,051', '']","['0', '']","['0', '']","['0', '']"
12862,r086,California -> Private -> Touro U.,California,Private,Touro U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r087,California -> Private -> U. of the Pacific,California,Private,U. of the Pacific,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r088,California -> Private -> U. San Diego,California,Private,U. San Diego,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r089,California -> Private -> U. San Francisco,California,Private,U. San Francisco,3,"['770', '']","['0', '']","['370', '']","['0', '']","['0', '']","['0', '']","['400', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r090,California -> Private -> U. Southern California,California,Private,U. Southern California,3,"['72,365', '']","['0', '']","['36,836', '']","['723', '']","['7,350', '']","['1,405', '']","['23,389', '']","['0', '']","['0', '']","['2,200', '']","['0', '']","['461', '']","['0', '']"
12862,r091,California -> Private -> Western U. of Health Sciences,California,Private,Western U. of Health Sciences,3,"['3,000', '']","['1,000', '']","['1,000', '']","['0', '']","['0', '']","['0', '']","['1,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r092,Colorado,Colorado,,,1,"['43,979', '']","['8,082', '']","['4,759', '']","['0', '']","['14,436', '']","['3,239', '']","['10,293', '']","['0', '']","['442', '']","['728', '']","['2,000', '']","['0', '']","['0', '']"
12862,r093,Colorado -> Public,Colorado,Public,,2,"['43,979', '']","['8,082', '']","['4,759', '']","['0', '']","['14,436', '']","['3,239', '']","['10,293', '']","['0', '']","['442', '']","['728', '']","['2,000', '']","['0', '']","['0', '']"
12862,r094,Colorado -> Public -> Colorado School of Mines,Colorado,Public,Colorado School of Mines,3,"['10,181', '']","['0', '']","['0', '']","['0', '']","['10,181', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r095,"Colorado -> Public -> Colorado State U., Fort Collins",Colorado,Public,"Colorado State U., Fort Collins",3,"['11,969', '']","['8,082', '']","['2,881', '']","['0', '']","['0', '']","['278', '']","['0', '']","['0', '']","['0', '']","['728', '']","['0', '']","['0', '']","['0', '']"
12862,r096,"Colorado -> Public -> Colorado State U., Pueblo",Colorado,Public,"Colorado State U., Pueblo",3,"['11,200', '']","['0', '']","['1,000', '']","['0', '']","['3,150', '']","['0', '']","['5,050', '']","['0', '']","['0', '']","['0', '']","['2,000', '']","['0', '']","['0', '']"
12862,r097,Colorado -> Public -> Fort Lewis C.,Colorado,Public,Fort Lewis C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r098,Colorado -> Public -> U. Colorado Anschutz Medical Campus,Colorado,Public,U. Colorado Anschutz Medical Campus,3,"['5,243', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,243', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r099,Colorado -> Public -> U. Colorado Boulder,Colorado,Public,U. Colorado Boulder,3,"['5,385', '']","['0', '']","['878', '']","['0', '']","['1,105', '']","['2,960', '']","['0', '']","['0', '']","['442', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r100,Colorado -> Public -> U. Colorado Colorado Springs,Colorado,Public,U. Colorado Colorado Springs,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r101,Colorado -> Public -> U. Colorado Denver,Colorado,Public,U. Colorado Denver,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r102,Colorado -> Public -> U. Northern Colorado,Colorado,Public,U. Northern Colorado,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r103,Colorado -> Private,Colorado,Private,,2,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r104,Colorado -> Private -> Colorado C.,Colorado,Private,Colorado C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r105,Colorado -> Private -> U. Denver,Colorado,Private,U. Denver,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12862,r106,Connecticut,Connecticut,,,1,"['294,770', '']","['0', '']","['165,264', '']","['0', '']","['12,283', '']","['3,206', '']","['44,990', '']","['250', '']","['3,953', '']","['4,488', '']","['56,570', '']","['2,686', '']","['1,080', '']"
12862,r107,Connecticut -> Public,Connecticut,Public,,2,"['14,520', '']","['0', '']","['5,805', '']","['0', '']","['0', '']","['0', '']","['7,635', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,080', '']"
