table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
7969,r052,All institutions -> U. Chicago,All institutions,U. Chicago,2,51,"['32,167', '']","['24', '']","['184', '']","['16,647', '']","['400', '']","['3,340', '']","['799', '']","['5,898', '']","['0', '']","['1,423', '']","['3,452', '']"
7969,r053,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,52,"['31,641', '']","['0', '']","['170', '']","['29,666', '']","['3', '']","['849', '']","['252', '']","['2', '']","['0', '']","['674', '']","['25', '']"
7969,r054,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,53,"['31,526', '']","['40', '']","['0', '']","['24,890', '']","['1', '']","['489', '']","['544', '']","['1,230', '']","['0', '']","['1,750', '']","['2,582', '']"
7969,r055,All institutions -> U. Arizona,All institutions,U. Arizona,2,54,"['31,045', '']","['33', '']","['814', '']","['8,958', '']","['18', '']","['17,546', '']","['158', '']","['1,172', '']","['36', '']","['1,988', '']","['322', '']"
7969,r056,All institutions -> George Mason U.,All institutions,George Mason U.,2,55,"['30,643', '']","['2,967', '']","['37', '']","['1,648', '']","['206', '']","['31', '']","['447', '']","['18,882', '']","['0', '']","['204', '']","['6,221', '']"
7969,r057,All institutions -> Rice U.,All institutions,Rice U.,2,56,"['30,638', '']","['0', '']","['221', '']","['923', '']","['343', '']","['2,955', '']","['94', '']","['7,260', '']","['0', '']","['17,464', '']","['1,378', '']"
7969,r058,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,57,"['28,768', '']","['231', '']","['2,724', '']","['8,587', '']","['183', '']","['4,524', '']","['173', '']","['925', '']","['51', '']","['10,366', '']","['1,004', '']"
7969,r059,All institutions -> Tufts U.,All institutions,Tufts U.,2,58,"['26,955', '']","['73', '']","['4', '']","['12,301', '']","['313', '']","['625', '']","['79', '']","['9,513', '']","['1,063', '']","['1,812', '']","['1,172', '']"
7969,r060,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,59,"['26,859', '']","['0', '']","['0', '']","['26,163', '']","['0', '']","['0', '']","['696', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7969,r061,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,60,"['26,574', '']","['90', '']","['14', '']","['19,689', '']","['1', '']","['943', '']","['367', '']","['472', '']","['0', '']","['1,837', '']","['3,161', '']"
7969,r062,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,61,"['26,230', '']","['813', '']","['1,033', '']","['15,451', '']","['251', '']","['1,892', '']","['475', '']","['1,702', '']","['0', '']","['3,051', '']","['1,562', '']"
7969,r063,All institutions -> George Washington U.,All institutions,George Washington U.,2,62,"['26,131', '']","['160', '']","['0', '']","['15,498', '']","['5', '']","['106', '']","['266', '']","['5,256', '']","['456', '']","['1,024', '']","['3,360', '']"
7969,r064,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,63,"['25,857', '']","['194', '']","['23', '']","['11,200', '']","['99', '']","['960', '']","['105', '']","['1,038', '']","['0', '']","['6,535', '']","['5,703', '']"
7969,r065,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,64,"['25,747', '']","['0', '']","['0', '']","['25,449', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['298', '']","['0', '']"
7969,r066,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,65,"['25,548', '']","['0', '']","['0', '']","['25,548', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7969,r067,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,66,"['25,065', '']","['831', '']","['14', '']","['19,920', '']","['10', '']","['460', '']","['401', '']","['672', '']","['257', '']","['434', '']","['2,066', '']"
7969,r068,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,67,"['24,932', '']","['24', '']","['68', '']","['12,269', '']","['10', '']","['29', '']","['42', '']","['943', '']","['8', '']","['3,524', '']","['8,015', '']"
7969,r069,All institutions -> U. Miami,All institutions,U. Miami,2,68,"['24,311', '']","['68', '']","['1,786', '']","['19,656', '']","['358', '']","['155', '']","['1,817', '']","['1', '']","['47', '']","['309', '']","['114', '']"
7969,r070,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,69,"['24,200', '']","['0', '']","['0', '']","['24,200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7969,r071,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,70,"['23,558', '']","['1,080', '']","['200', '']","['2,222', '']","['1,075', '']","['620', '']","['24', '']","['1,390', '']","['0', '']","['16,081', '']","['866', '']"
7969,r072,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,71,"['19,766', '']","['260', '']","['0', '']","['15,801', '']","['175', '']","['198', '']","['368', '']","['154', '']","['112', '']","['2,633', '']","['65', '']"
7969,r073,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,72,"['19,660', '']","['11', '']","['272', '']","['16,026', '']","['373', '']","['1,013', '']","['205', '']","['735', '']","['0', '']","['632', '']","['393', '']"
7969,r074,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,73,"['19,542', '']","['0', '']","['0', '']","['19,542', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7969,r075,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,74,"['19,536', '']","['40', '']","['174', '']","['15,220', '']","['12', '']","['680', '']","['75', '']","['989', '']","['342', '']","['1,428', '']","['576', '']"
7969,r076,All institutions -> Brown U.,All institutions,Brown U.,2,75,"['19,410', '']","['259', '']","['703', '']","['4,767', '']","['734', '']","['488', '']","['598', '']","['7,308', '']","['728', '']","['754', '']","['3,071', '']"
7969,r077,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,76,"['18,885', '']","['0', '']","['0', '']","['18,885', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7969,r078,All institutions -> U. Iowa,All institutions,U. Iowa,2,77,"['18,601', '']","['5', '']","['22', '']","['16,054', '']","['50', '']","['76', '']","['109', '']","['149', '']","['600', '']","['468', '']","['1,068', '']"
7969,r079,All institutions -> Temple U.,All institutions,Temple U.,2,78,"['18,260', '']","['114', '']","['392', '']","['12,895', '']","['58', '']","['124', '']","['564', '']","['664', '']","['0', '']","['344', '']","['3,105', '']"
7969,r080,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,79,"['17,622', '']","['308', '']","['21', '']","['4,088', '']","['34', '']","['1,393', '']","['469', '']","['705', '']","['27', '']","['7,963', '']","['2,614', '']"
7969,r081,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,80,"['17,600', '']","['5', '']","['82', '']","['6,229', '']","['613', '']","['195', '']","['44', '']","['3,781', '']","['1,848', '']","['778', '']","['4,025', '']"
7969,r082,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,81,"['17,293', '']","['44', '']","['0', '']","['5,808', '']","['89', '']","['669', '']","['26', '']","['3,346', '']","['1,339', '']","['1,390', '']","['4,582', '']"
7969,r083,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,82,"['16,849', '']","['4', '']","['0', '']","['15,169', '']","['0', '']","['18', '']","['399', '']","['121', '']","['0', '']","['289', '']","['849', '']"
7969,r084,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,83,"['16,325', '']","['887', '']","['4,018', '']","['2,719', '']","['3', '']","['1,980', '']","['180', '']","['1,128', '']","['30', '']","['4,425', '']","['955', '']"
7969,r085,All institutions -> U. Rochester,All institutions,U. Rochester,2,84,"['15,949', '']","['0', '']","['9', '']","['14,796', '']","['1', '']","['648', '']","['30', '']","['0', '']","['0', '']","['90', '']","['375', '']"
7969,r086,All institutions -> Tulane U.,All institutions,Tulane U.,2,85,"['15,569', '']","['0', '']","['220', '']","['13,739', '']","['2', '']","['63', '']","['72', '']","['1,127', '']","['0', '']","['260', '']","['86', '']"
7969,r087,All institutions -> Boston C.,All institutions,Boston C.,2,86,"['15,071', '']","['0', '']","['16', '']","['556', '']","['124', '']","['539', '']","['1,355', '']","['2,541', '']","['0', '']","['0', '']","['9,940', '']"
7969,r088,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,87,"['14,929', '']","['70', '']","['311', '']","['4,464', '']","['79', '']","['490', '']","['418', '']","['1,588', '']","['0', '']","['1,119', '']","['6,390', '']"
7969,r089,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,88,"['14,358', '']","['22', '']","['5', '']","['11,968', '']","['8', '']","['387', '']","['155', '']","['30', '']","['0', '']","['1,004', '']","['779', '']"
7969,r090,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,89,"['14,357', '']","['147', '']","['308', '']","['3,257', '']","['3', '']","['1,934', '']","['791', '']","['1,264', '']","['105', '']","['2,517', '']","['4,031', '']"
7969,r091,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,90,"['14,356', '']","['0', '']","['0', '']","['14,356', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7969,r092,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,91,"['14,088', '']","['29', '']","['0', '']","['11,573', '']","['5', '']","['0', '']","['238', '']","['1,683', '']","['102', '']","['374', '']","['84', '']"
7969,r093,All institutions -> U. Georgia,All institutions,U. Georgia,2,92,"['14,029', '']","['0', '']","['686', '']","['9,787', '']","['77', '']","['93', '']","['866', '']","['702', '']","['120', '']","['985', '']","['713', '']"
7969,r094,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,93,"['13,585', '']","['0', '']","['0', '']","['13,585', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7969,r095,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,94,"['12,683', '']","['4', '']","['185', '']","['8,177', '']","['14', '']","['185', '']","['1,430', '']","['837', '']","['299', '']","['878', '']","['674', '']"
7969,r096,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,95,"['12,116', '']","['0', '']","['0', '']","['12,116', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7969,r097,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,96,"['11,938', '']","['70', '']","['43', '']","['1,957', '']","['3', '']","['205', '']","['1,078', '']","['2,453', '']","['0', '']","['0', '']","['6,129', '']"
7969,r098,All institutions -> U. Kansas,All institutions,U. Kansas,2,97,"['11,831', '']","['171', '']","['278', '']","['7,084', '']","['2', '']","['23', '']","['221', '']","['114', '']","['0', '']","['1,041', '']","['2,897', '']"
7969,r099,All institutions -> Washington State U.,All institutions,Washington State U.,2,98,"['11,326', '']","['4', '']","['147', '']","['8,747', '']","['3', '']","['549', '']","['52', '']","['486', '']","['40', '']","['569', '']","['729', '']"
7969,r100,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,99,"['11,138', '']","['1', '']","['5,652', '']","['4,202', '']","['13', '']","['232', '']","['114', '']","['106', '']","['549', '']","['187', '']","['82', '']"
7969,r101,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,100,"['11,078', '']","['237', '']","['71', '']","['8,990', '']","['40', '']","['40', '']","['94', '']","['61', '']","['61', '']","['991', '']","['493', '']"
7969,r102,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,101,"['10,914', '']","['217', '']","['0', '']","['2,787', '']","['0', '']","['0', '']","['187', '']","['7,691', '']","['0', '']","['0', '']","['32', '']"
7969,r103,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,102,"['10,718', '']","['345', '']","['477', '']","['2,687', '']","['176', '']","['2,604', '']","['475', '']","['988', '']","['0', '']","['1,385', '']","['1,581', '']"
7969,r104,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,103,"['10,704', '']","['0', '']","['0', '']","['10,704', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7969,r105,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,104,"['10,584', '']","['156', '']","['756', '']","['5,626', '']","['3', '']","['22', '']","['91', '']","['1,177', '']","['322', '']","['851', '']","['1,580', '']"
7969,r106,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,105,"['10,503', '']","['5,295', '']","['0', '']","['1,136', '']","['122', '']","['312', '']","['194', '']","['457', '']","['70', '']","['2,713', '']","['204', '']"
7969,r107,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,106,"['10,501', '']","['148', '']","['82', '']","['288', '']","['0', '']","['361', '']","['15', '']","['1,442', '']","['0', '']","['693', '']","['7,472', '']"
7969,r108,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,107,"['9,854', '']","['294', '']","['2', '']","['1,000', '']","['0', '']","['20', '']","['0', '']","['12', '']","['340', '']","['99', '']","['8,087', '']"
7969,r109,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,108,"['9,792', '']","['0', '']","['7,509', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,283', '']","['0', '']"
7969,r110,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,109,"['9,644', '']","['0', '']","['90', '']","['4,704', '']","['31', '']","['33', '']","['633', '']","['174', '']","['0', '']","['3,843', '']","['136', '']"
7969,r111,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,110,"['9,504', '']","['0', '']","['1,069', '']","['5,509', '']","['27', '']","['90', '']","['7', '']","['91', '']","['0', '']","['476', '']","['2,235', '']"
